time,p,voltage
3.00,-0.003,10.00
3.01,-0.004,0.00
3.02,0.198,0.00
3.04,0.337,0.00
3.05,0.438,2.23
3.06,0.45599999999999996,4.30
3.07,0.379,4.71
3.08,0.329,3.22
3.10,0.357,2.26
3.11,0.42000000000000004,2.87
3.12,0.45999999999999996,4.16
3.13,0.449,5.01
3.14,0.43099999999999994,4.83
3.16,0.433,4.51
3.17,0.453,4.60
3.18,0.46699999999999997,5.03
3.19,0.476,5.36
3.21,0.487,5.57
3.22,0.505,5.83
3.23,0.515,6.24
3.24,0.51,6.47
3.25,0.49000000000000005,6.41
3.27,0.47000000000000003,6.05
3.28,0.45499999999999996,5.67
3.29,0.44299999999999995,5.41
3.30,0.433,5.20
3.31,0.426,5.04
3.33,0.421,4.93
3.34,0.421,4.86
3.35,0.42800000000000005,4.89
3.36,0.433,5.07
3.37,0.438,5.19
3.39,0.446,5.32
3.40,0.45099999999999996,5.52
3.41,0.454,5.64
3.42,0.454,5.71
3.43,0.449,5.74
3.45,0.44400000000000006,5.67
3.46,0.44000000000000006,5.59
3.47,0.43499999999999994,5.54
3.48,0.433,5.46
3.49,0.43099999999999994,5.44
3.51,0.43099999999999994,5.41
3.52,0.43099999999999994,5.43
3.53,0.43200000000000005,5.44
3.54,0.433,5.48
3.55,0.43499999999999994,5.52
3.57,0.434,5.59
3.58,0.433,5.58
3.59,0.43499999999999994,5.57
3.60,0.433,5.63
3.61,0.433,5.59
3.63,0.43200000000000005,5.60
3.64,0.433,5.59
3.65,0.43099999999999994,5.62
3.66,0.43200000000000005,5.58
3.68,0.43099999999999994,5.61
3.69,0.429,5.59
3.70,0.429,5.57
3.71,0.429,5.58
3.72,0.429,5.58
3.73,0.42800000000000005,5.59
3.75,0.42699999999999994,5.56
3.76,0.42800000000000005,5.54
3.77,0.42699999999999994,5.56
3.78,0.42800000000000005,5.54
3.79,0.42800000000000005,5.56
3.81,0.42699999999999994,5.56
3.82,0.42699999999999994,5.53
3.83,0.42699999999999994,5.52
3.84,0.426,5.52
3.86,0.42699999999999994,5.49
3.87,0.426,5.50
3.88,0.42400000000000004,5.47
3.89,0.426,5.44
3.90,0.42300000000000004,5.45
3.92,0.42400000000000004,5.39
3.93,0.42400000000000004,5.40
3.94,0.42300000000000004,5.39
3.95,0.42400000000000004,5.35
3.96,0.42300000000000004,5.36
3.98,0.42300000000000004,5.32
3.99,0.42300000000000004,5.31
4.00,0.42400000000000004,5.29
4.01,0.42300000000000004,5.30
4.02,0.42300000000000004,5.25
4.04,0.422,5.23
4.05,0.42300000000000004,5.19
4.06,0.42300000000000004,5.19
4.07,0.42300000000000004,5.17
4.08,0.422,5.14
4.10,0.42300000000000004,5.09
4.11,0.42300000000000004,5.09
4.12,0.422,5.07
4.13,0.42300000000000004,5.02
4.15,0.422,5.01
4.16,0.42300000000000004,4.96
4.17,0.42300000000000004,4.96
4.18,0.42400000000000004,4.93
4.19,0.426,4.92
4.20,0.42699999999999994,4.91
4.22,0.42800000000000005,4.91
4.23,0.429,4.90
4.24,0.43200000000000005,4.88
4.25,0.433,4.90
4.26,0.433,4.89
4.28,0.437,4.86
4.29,0.438,4.89
4.30,0.438,4.88
4.31,0.43899999999999995,4.84
4.32,0.44000000000000006,4.82
4.34,0.44299999999999995,4.81
4.35,0.446,4.82
4.36,0.446,4.85
4.37,0.45,4.81
4.39,0.45,4.84
4.40,0.453,4.80
4.41,0.454,4.80
4.42,0.45599999999999996,4.78
4.43,0.45899999999999996,4.79
4.45,0.45999999999999996,4.79
4.46,0.46399999999999997,4.76
4.47,0.465,4.79
4.48,0.46799999999999997,4.77
4.49,0.46799999999999997,4.79
4.51,0.472,4.74
4.52,0.472,4.77
4.53,0.476,4.72
4.54,0.47800000000000004,4.74
4.55,0.481,4.74
4.57,0.483,4.74
4.58,0.48600000000000004,4.74
4.59,0.488,4.73
4.60,0.49000000000000005,4.73
4.61,0.495,4.73
4.63,0.495,4.77
4.64,0.49800000000000005,4.72
4.65,0.501,4.71
4.66,0.503,4.73
4.67,0.505,4.70
4.69,0.51,4.70
4.70,0.511,4.74
4.71,0.514,4.70
4.72,0.517,4.69
4.73,0.519,4.72
4.75,0.522,4.68
4.76,0.525,4.70
4.77,0.5269999999999999,4.69
4.78,0.5309999999999999,4.68
4.80,0.533,4.69
4.81,0.537,4.68
4.82,0.5389999999999999,4.70
4.83,0.541,4.69
4.84,0.5429999999999999,4.65
4.86,0.548,4.64
4.87,0.5519999999999999,4.68
4.88,0.554,4.70
4.89,0.5559999999999999,4.69
4.90,0.5559999999999999,4.68
4.92,0.5599999999999999,4.62
4.93,0.5650000000000001,4.62
4.94,0.567,4.67
4.95,0.5700000000000001,4.66
4.96,0.572,4.64
4.98,0.576,4.63
