time,p,voltage
10.016,-0.002,3.50
10.027,-0.002,3.34
10.04,-0.002,3.25
10.052,-0.002,3.14
10.065,-0.002,3.03
10.077,-0.002,2.92
10.09,-0.002,2.80
10.102,-0.002,2.69
10.114,-0.003,2.57
10.126,-0.003,2.38
10.139,-0.002,2.25
10.151,-0.002,2.19
10.16,-0.002,2.06
10.172,-0.001,1.91
10.191,-0.002,1.84
10.213,-0.002,1.65
10.231,-0.002,1.51
10.251,-0.002,1.35
10.271,-0.002,1.20
10.292,-0.001,1.07
10.313,-0.002,0.96
10.33,-0.002,0.75
10.351,-0.002,0.59
10.372,-0.002,0.44
10.392,-0.002,0.27
10.413,-0.001,0.10
10.434,0.005,-0.00
10.452,-0.002,0.15
10.468,0.007000000000000001,-0.41
10.489,-0.002,-0.15
10.509,-0.002,-0.76
10.529,-0.001,-0.93
10.55,-0.001,-1.05
10.571,-0.002,-1.24
10.591,-0.002,-1.48
10.611,-0.001,-1.67
10.632,-0.002,-1.79
10.649,-0.002,-2.04
10.67,-0.002,-2.25
10.691,-0.001,-2.45
10.712,-0.002,-2.56
10.732,-0.002,-2.82
10.753,-0.002,-3.04
10.772,-0.002,-3.24
10.789,-0.002,-3.42
10.81,-0.003,-3.64
10.831,-0.002,-3.91
10.851,-0.002,-4.05
10.871,-0.003,-4.24
10.89,-0.002,-4.53
10.911,-0.002,-4.68
10.931,-0.002,-4.89
10.951,-0.002,-5.11
10.97,-0.001,-5.32
10.99,-0.002,-5.47
11.011,-0.002,-5.75
11.031,-0.001,-5.99
11.051,-0.002,-6.12
11.072,-0.002,-6.40
11.092,-0.002,-6.64
11.111,-0.001,-6.86
11.128,-0.001,-7.00
11.148,-0.002,-7.23
11.169,-0.002,-7.53
11.189,-0.002,-7.75
11.21,-0.002,-7.96
11.231,-0.002,-8.20
11.252,-0.001,-8.42
11.268,-0.001,-8.59
11.288,-0.002,-8.79
11.308,-0.003,-9.10
11.329,-0.002,-9.39
11.349,-0.002,-9.55
11.369,-0.002,-9.80
11.391,-0.002,-10.00
11.411,-0.001,-10.23
11.428,-0.002,-10.39
11.449,-0.001,-10.70
11.47,-0.003,-10.87
11.489,-0.002,-11.21
11.51,-0.002,-11.36
