time,p,voltage
10.019,0.41,4.87
10.039,0.41100000000000003,4.81
10.059,0.41200000000000003,4.81
10.079,0.413,4.82
10.099,0.413,4.82
10.12,0.41500000000000004,4.75
10.141,0.41600000000000004,4.75
10.162,0.41500000000000004,4.75
10.178,0.41600000000000004,4.61
10.198,0.422,4.61
10.218,0.421,4.84
10.239,0.421,4.71
10.259,0.42300000000000004,4.62
10.281,0.42300000000000004,4.67
10.298,0.426,4.59
10.318,0.42800000000000005,4.63
10.339,0.429,4.66
10.36,0.429,4.64
10.38,0.43099999999999994,4.56
10.399,0.433,4.52
10.419,0.43499999999999994,4.55
10.439,0.437,4.58
10.456,0.438,4.56
10.477,0.44000000000000006,4.51
10.498,0.445,4.54
10.518,0.446,4.68
10.54,0.445,4.64
10.559,0.44800000000000006,4.47
10.58,0.45,4.49
10.598,0.45099999999999996,4.51
10.616,0.45499999999999996,4.45
10.637,0.45599999999999996,4.53
10.657,0.45899999999999996,4.48
10.677,0.462,4.48
10.698,0.465,4.55
10.718,0.466,4.57
10.739,0.46699999999999997,4.51
10.757,0.47000000000000003,4.44
10.777,0.47300000000000003,4.44
10.797,0.47300000000000003,4.52
10.819,0.47800000000000004,4.38
10.837,0.481,4.50
10.857,0.48200000000000004,4.50
10.878,0.48600000000000004,4.43
10.898,0.487,4.49
10.914,0.489,4.42
10.936,0.493,4.41
10.956,0.49400000000000005,4.45
10.978,0.497,4.39
10.999,0.5,4.38
11.019,0.503,4.43
11.04,0.505,4.40
11.058,0.508,4.40
11.079,0.511,4.38
11.095,0.515,4.43
11.115,0.516,4.46
11.137,0.52,4.39
11.157,0.522,4.44
11.178,0.523,4.40
11.199,0.5269999999999999,4.32
11.219,0.53,4.37
11.239,0.533,4.35
11.257,0.536,4.38
11.275,0.538,4.36
11.296,0.541,4.34
11.316,0.5429999999999999,4.31
11.337,0.548,4.28
11.357,0.549,4.38
11.373,0.5519999999999999,4.29
11.394,0.5549999999999999,4.27
11.416,0.5599999999999999,4.30
11.437,0.563,4.40
11.457,0.564,4.36
11.478,0.5690000000000001,4.28
11.496,0.572,4.37
11.517,0.5740000000000001,4.41
11.537,0.575,4.31
11.558,0.577,4.23
11.575,0.583,4.20
11.595,0.5860000000000001,4.34
11.617,0.588,4.31
11.637,0.591,4.29
