time,p,voltage
3.898,-0.25,10.00
3.923,-0.25,0.00
3.93,-0.25,0.00
3.946,-0.25,0.00
3.96,-0.25,0.00
3.971,-0.25,0.00
3.978,-0.25,0.00
3.996,-0.25,0.00
4.005,-0.25,0.00
4.012,-0.25,0.00
4.032,-0.25,0.00
4.044,-0.25,0.00
4.053,-0.25,0.00
4.066,-0.25,0.00
4.078,-0.25,0.00
4.09,-0.25,0.00
4.102,-0.25,0.00
4.115,-0.25,0.00
4.127,-0.25,0.00
4.139,-0.25,0.00
4.149,-0.25,0.00
4.164,-0.25,0.00
3.903,-0.004,10.00
3.914,-0.006,0.00
3.932,-0.004,0.00
3.947,-0.006,0.00
3.958,-0.004,0.00
3.906,-0.006,10.00
4.921,-0.004,0.00
5.941,-0.004,0.00
6.953,-0.006,0.00
0.003,-0.004,0.00
0.004,-0.004,0.00
3.904,-0.004,10.00
3.92,-0.004,0.00
3.933,-0.006,0.00
3.904,-0.004,10.00
4.914,-0.004,0.00
5.933,0.10900000000000001,0.00
6.947,0.156,0.00
7.957,0.187,0.00
8.971,0.209,0.00
9.009,0.229,0.00
3.903,-0.25,10.00
3.917,-0.25,0.00
3.935,-0.25,0.00
3.937,-0.25,0.00
3.949,-0.25,0.00
3.967,-0.25,0.00
3.982,-0.25,0.00
3.985,-0.25,0.00
4.007,-0.25,0.00
4.015,-0.25,0.00
4.032,-0.25,0.00
4.042,-0.25,0.00
4.057,-0.25,0.00
4.066,-0.25,0.00
4.079,-0.25,0.00
4.091,-0.25,0.00
4.096,-0.25,0.00
4.116,-0.25,0.00
4.128,-0.25,0.00
4.139,-0.25,0.00
4.152,-0.25,0.00
4.16,-0.25,0.00
4.167,-0.25,0.00
4.185,-0.25,0.00
4.197,-0.25,0.00
4.213,-0.25,0.00
4.221,-0.25,0.00
4.234,-0.25,0.00
4.247,-0.25,0.00
4.259,-0.25,0.00
4.272,-0.25,0.00
4.281,-0.25,0.00
4.296,-0.25,0.00
4.309,-0.25,0.00
4.319,-0.25,0.00
4.332,-0.25,0.00
4.336,-0.25,0.00
4.356,-0.25,0.00
4.369,-0.25,0.00
4.377,-0.25,0.00
4.389,-0.25,0.00
4.399,-0.25,0.00
4.414,-0.25,0.00
4.425,-0.25,0.00
4.439,-0.25,0.00
4.45,-0.25,0.00
4.462,-0.25,0.00
3.905,-0.25,10.00
3.915,-0.25,0.00
3.933,-0.25,0.00
3.948,-0.25,0.00
3.96,-0.25,0.00
3.969,-0.25,0.00
3.985,-0.25,0.00
3.997,-0.25,0.00
4.005,-0.25,0.00
4.02,-0.25,0.00
4.033,-0.25,0.00
4.045,-0.25,0.00
4.053,-0.25,0.00
4.065,-0.25,0.00
4.078,-0.25,0.00
4.09,-0.25,0.00
4.103,-0.25,0.00
4.115,-0.25,0.00
4.127,-0.25,0.00
4.139,-0.25,0.00
4.152,-0.25,0.00
