time,p,voltage
3.00,-0.003,10.00
3.01,-0.003,0.00
3.02,0.092,0.00
3.04,0.126,0.00
3.05,0.153,0.00
3.06,0.172,0.00
3.07,0.174,0.00
3.08,0.179,0.00
3.10,0.18,0.00
3.11,0.189,0.00
3.12,0.198,0.62
3.13,0.21600000000000003,1.34
3.14,0.22999999999999998,2.49
3.16,0.24700000000000003,3.50
3.17,0.252,4.65
3.18,0.24100000000000002,5.06
3.19,0.253,4.52
3.21,0.251,5.37
3.22,0.246,5.35
3.23,0.25,5.16
3.24,0.246,5.49
3.25,0.24700000000000003,5.38
3.26,0.246,5.57
3.28,0.24500000000000002,5.60
3.29,0.246,5.63
3.30,0.246,5.81
3.31,0.252,5.91
3.32,0.262,6.36
3.34,0.269,7.04
3.35,0.273,7.58
3.36,0.267,7.89
3.37,0.255,7.60
3.39,0.23900000000000002,6.96
3.40,0.225,6.09
3.41,0.21600000000000003,5.36
3.42,0.20299999999999999,4.84
3.43,0.197,4.19
3.45,0.202,3.89
3.46,0.207,4.26
3.47,0.20800000000000002,4.62
3.48,0.20800000000000002,4.75
3.49,0.21200000000000002,4.81
3.51,0.21200000000000002,5.09
3.52,0.213,5.15
3.53,0.21400000000000002,5.28
3.54,0.217,5.40
3.55,0.22000000000000003,5.60
3.57,0.225,5.86
3.58,0.229,6.20
3.59,0.231,6.46
3.60,0.231,6.64
3.61,0.229,6.68
3.63,0.22400000000000003,6.56
3.64,0.217,6.30
3.65,0.21200000000000002,5.89
3.66,0.207,5.62
3.67,0.202,5.34
3.69,0.198,5.07
3.70,0.196,4.87
3.71,0.195,4.73
3.72,0.195,4.67
3.73,0.196,4.68
3.75,0.198,4.76
3.76,0.198,4.91
3.77,0.20099999999999998,4.91
3.78,0.20299999999999999,5.05
3.79,0.205,5.19
3.81,0.20800000000000002,5.25
3.82,0.211,5.46
3.83,0.21200000000000002,5.60
3.84,0.213,5.65
3.86,0.213,5.70
3.87,0.21200000000000002,5.68
3.88,0.211,5.59
3.89,0.209,5.48
3.90,0.20800000000000002,5.38
3.91,0.207,5.27
3.93,0.20600000000000002,5.17
3.94,0.205,5.05
3.95,0.205,4.94
3.96,0.205,4.89
3.98,0.205,4.85
3.99,0.20600000000000002,4.80
4.00,0.207,4.82
4.01,0.207,4.84
4.02,0.209,4.77
4.03,0.211,4.87
4.05,0.211,4.88
4.06,0.21200000000000002,4.81
4.07,0.213,4.81
4.08,0.213,4.82
4.10,0.21400000000000002,4.75
4.11,0.21600000000000003,4.74
4.12,0.21600000000000003,4.74
4.13,0.21800000000000003,4.66
4.14,0.219,4.73
4.16,0.219,4.71
4.17,0.22200000000000003,4.62
4.18,0.223,4.68
4.19,0.22400000000000003,4.67
4.20,0.227,4.64
4.22,0.227,4.69
4.23,0.22799999999999998,4.59
4.24,0.22999999999999998,4.57
4.25,0.231,4.61
4.26,0.23399999999999999,4.58
4.28,0.236,4.61
4.29,0.236,4.64
4.30,0.23900000000000002,4.54
4.31,0.24100000000000002,4.57
4.32,0.242,4.59
4.34,0.244,4.55
4.35,0.246,4.51
4.36,0.24900000000000003,4.53
4.37,0.251,4.55
4.38,0.253,4.57
4.40,0.255,4.59
4.41,0.256,4.53
4.42,0.26,4.47
4.43,0.261,4.55
4.45,0.263,4.49
4.46,0.266,4.50
4.47,0.268,4.51
4.48,0.271,4.51
4.49,0.273,4.50
4.51,0.275,4.52
4.52,0.27799999999999997,4.52
4.53,0.279,4.52
4.54,0.282,4.43
4.55,0.284,4.44
4.57,0.286,4.43
4.58,0.28900000000000003,4.41
4.59,0.29300000000000004,4.40
4.60,0.296,4.48
4.61,0.29700000000000004,4.54
4.63,0.3,4.44
4.64,0.305,4.43
4.65,0.305,4.56
4.66,0.307,4.41
4.67,0.311,4.38
4.69,0.312,4.43
4.70,0.316,4.34
4.71,0.319,4.39
4.72,0.322,4.44
4.73,0.324,4.42
4.75,0.327,4.39
4.76,0.329,4.37
4.77,0.333,4.34
4.78,0.337,4.39
4.79,0.339,4.42
4.81,0.341,4.41
4.82,0.344,4.38
4.83,0.346,4.35
4.84,0.35,4.31
4.85,0.354,4.35
4.87,0.356,4.41
4.88,0.359,4.36
4.89,0.363,4.33
4.90,0.365,4.44
4.92,0.367,4.35
4.93,0.371,4.30
4.94,0.374,4.34
4.95,0.377,4.38
4.96,0.38,4.35
4.98,0.383,4.39
4.99,0.385,4.35
5.00,0.388,4.32
5.01,0.391,4.27
5.02,0.395,4.32
5.04,0.398,4.36
5.05,0.4,4.31
5.06,0.404,4.28
5.07,0.40599999999999997,4.33
5.08,0.41,4.30
5.10,0.41200000000000003,4.33
5.11,0.41500000000000004,4.29
5.12,0.418,4.27
5.13,0.421,4.30
5.14,0.42400000000000004,4.27
5.16,0.42699999999999994,4.31
5.17,0.429,4.29
5.18,0.434,4.25
5.19,0.43499999999999994,4.36
5.20,0.438,4.26
5.22,0.442,4.23
5.23,0.445,4.28
5.24,0.44800000000000006,4.32
5.25,0.45,4.30
5.26,0.453,4.26
5.28,0.45599999999999996,4.25
5.29,0.45899999999999996,4.30
5.30,0.462,4.27
5.31,0.465,4.31
5.32,0.46699999999999997,4.30
5.34,0.47000000000000003,4.28
5.35,0.472,4.25
5.36,0.476,4.23
5.37,0.47800000000000004,4.30
5.39,0.481,4.29
5.40,0.484,4.26
5.41,0.48600000000000004,4.32
5.42,0.488,4.25
5.43,0.492,4.23
5.45,0.49400000000000005,4.29
5.46,0.497,4.28
5.47,0.499,4.29
5.48,0.501,4.27
5.49,0.504,4.27
5.51,0.505,4.27
5.52,0.508,4.19
5.53,0.511,4.20
5.54,0.515,4.27
5.55,0.517,4.35
5.57,0.517,4.36
5.58,0.52,4.22
5.59,0.523,4.23
5.60,0.525,4.30
5.61,0.5269999999999999,4.24
5.63,0.5309999999999999,4.27
5.64,0.532,4.36
5.65,0.533,4.30
5.66,0.536,4.25
5.67,0.538,4.28
5.69,0.5389999999999999,4.31
5.70,0.5429999999999999,4.25
5.71,0.544,4.35
5.72,0.545,4.32
5.73,0.5469999999999999,4.27
5.75,0.549,4.24
5.76,0.5519999999999999,4.27
5.77,0.553,4.32
5.78,0.5549999999999999,4.28
5.79,0.5559999999999999,4.33
5.81,0.5589999999999999,4.30
5.82,0.5599999999999999,4.35
5.83,0.561,4.33
5.84,0.563,4.31
5.85,0.5650000000000001,4.30
5.87,0.5660000000000001,4.36
5.88,0.567,4.34
5.89,0.5700000000000001,4.33
5.90,0.5700000000000001,4.39
5.91,0.571,4.32
5.93,0.5740000000000001,4.32
5.94,0.5740000000000001,4.39
5.95,0.575,4.32
5.96,0.577,4.32
5.98,0.5780000000000001,4.41
5.99,0.5780000000000001,4.42
6.00,0.581,4.36
6.01,0.581,4.45
6.02,0.581,4.39
6.03,0.583,4.34
6.05,0.585,4.44
6.06,0.585,4.46
6.07,0.5860000000000001,4.42
6.08,0.587,4.45
6.09,0.587,4.48
6.11,0.587,4.45
6.12,0.589,4.41
6.13,0.589,4.53
6.14,0.588,4.50
6.16,0.589,4.40
6.17,0.592,4.45
6.18,0.592,4.58
6.19,0.591,4.56
6.20,0.592,4.47
6.22,0.592,4.53
6.23,0.592,4.52
6.24,0.593,4.52
6.25,0.593,4.59
6.26,0.593,4.59
6.28,0.593,4.59
6.29,0.593,4.59
6.30,0.593,4.60
6.31,0.593,4.61
6.32,0.592,4.62
6.34,0.592,4.57
6.35,0.593,4.58
6.36,0.593,4.68
6.37,0.592,4.70
6.38,0.592,4.65
6.40,0.592,4.68
6.41,0.591,4.71
6.42,0.591,4.68
6.43,0.591,4.71
6.45,0.589,4.75
6.46,0.588,4.73
6.47,0.589,4.70
6.48,0.588,4.81
6.49,0.587,4.79
6.51,0.587,4.78
6.52,0.5860000000000001,4.83
6.53,0.585,4.81
6.54,0.585,4.80
6.55,0.583,4.87
6.57,0.5820000000000001,4.86
6.58,0.5820000000000001,4.85
6.59,0.581,4.93
6.60,0.58,4.93
6.61,0.5780000000000001,4.93
6.63,0.5780000000000001,4.94
6.64,0.577,5.01
6.65,0.576,5.02
6.66,0.575,5.04
6.67,0.5740000000000001,5.06
6.69,0.5740000000000001,5.07
6.70,0.571,5.16
6.71,0.571,5.11
6.72,0.5700000000000001,5.22
6.73,0.5690000000000001,5.24
6.75,0.567,5.26
6.76,0.5660000000000001,5.30
6.77,0.5660000000000001,5.34
6.78,0.5650000000000001,5.45
6.79,0.563,5.47
6.81,0.563,5.45
6.82,0.5599999999999999,5.57
6.83,0.5589999999999999,5.54
6.84,0.5559999999999999,5.58
6.85,0.5549999999999999,5.56
6.87,0.554,5.61
6.88,0.5519999999999999,5.66
6.89,0.549,5.65
6.90,0.5469999999999999,5.62
6.92,0.545,5.61
6.93,0.5429999999999999,5.68
6.94,0.541,5.67
6.95,0.5389999999999999,5.65
6.96,0.536,5.71
6.98,0.534,5.64
6.99,0.532,5.71
7.00,0.53,5.70
7.01,0.5269999999999999,5.71
7.02,0.525,5.71
7.03,0.523,5.71
7.05,0.52,5.79
7.06,0.517,5.72
7.07,0.516,5.73
7.08,0.512,5.81
7.09,0.51,5.76
7.11,0.508,5.75
7.12,0.505,5.77
7.13,0.503,5.78
7.14,0.5,5.81
7.16,0.49800000000000005,5.81
7.17,0.495,5.83
7.18,0.492,5.86
7.19,0.489,5.80
7.20,0.487,5.81
7.22,0.483,5.83
7.23,0.481,5.80
7.24,0.47800000000000004,5.82
7.25,0.477,5.83
7.26,0.47300000000000003,5.93
7.28,0.47000000000000003,5.89
7.29,0.46699999999999997,5.85
7.30,0.465,5.88
7.31,0.461,5.90
7.32,0.45899999999999996,5.86
7.34,0.45599999999999996,5.89
7.35,0.454,5.92
7.36,0.45,5.95
7.37,0.44800000000000006,5.91
7.39,0.445,5.94
7.40,0.442,5.99
7.41,0.438,5.93
7.42,0.43499999999999994,5.89
7.43,0.434,5.92
7.44,0.43099999999999994,6.05
7.46,0.426,5.99
7.47,0.426,5.88
7.48,0.422,6.08
7.49,0.41600000000000004,6.04
7.50,0.41600000000000004,5.85
7.52,0.41500000000000004,6.02
