time,p,voltage
3.00,-0.001,10.00
3.01,-0.002,0.00
3.02,0.08399999999999999,0.00
3.04,0.119,0.00
3.05,0.145,0.00
3.06,0.161,0.00
3.07,0.162,0.00
3.08,0.162,0.00
3.10,0.16499999999999998,0.00
3.11,0.16799999999999998,0.00
3.12,0.179,0.00
3.13,0.191,0.16
3.14,0.225,1.03
3.16,0.242,3.20
3.17,0.24500000000000002,4.35
3.18,0.22000000000000003,4.62
3.19,0.229,3.28
3.21,0.252,3.91
3.22,0.26,5.43
3.23,0.242,5.97
3.24,0.24100000000000002,5.05
3.25,0.24,5.09
3.26,0.236,5.13
3.28,0.238,5.01
3.29,0.24100000000000002,5.19
3.30,0.25,5.51
3.31,0.262,6.13
3.32,0.273,6.95
3.34,0.274,7.70
3.35,0.26,7.87
3.36,0.24700000000000003,7.08
3.37,0.238,6.43
3.39,0.225,5.93
3.40,0.213,5.28
3.41,0.20600000000000002,4.62
3.42,0.2,4.25
3.43,0.20099999999999998,3.97
3.45,0.20600000000000002,4.11
3.46,0.20800000000000002,4.48
3.47,0.207,4.69
3.48,0.211,4.68
3.49,0.21200000000000002,4.96
3.51,0.211,5.09
3.52,0.21600000000000003,5.08
3.53,0.217,5.42
3.54,0.219,5.55
3.55,0.225,5.74
3.57,0.229,6.16
3.58,0.22999999999999998,6.42
3.59,0.22999999999999998,6.53
3.60,0.227,6.57
3.61,0.22000000000000003,6.39
3.63,0.21600000000000003,6.05
3.64,0.209,5.78
3.65,0.205,5.45
3.66,0.202,5.18
3.67,0.198,5.05
3.69,0.196,4.85
3.70,0.195,4.72
3.71,0.195,4.66
3.72,0.195,4.67
3.73,0.197,4.68
3.75,0.2,4.83
3.76,0.2,4.98
3.77,0.202,4.98
3.78,0.20299999999999999,5.12
3.79,0.20600000000000002,5.19
3.81,0.20800000000000002,5.33
3.82,0.209,5.46
3.83,0.211,5.52
3.84,0.211,5.58
3.86,0.211,5.56
3.87,0.20800000000000002,5.53
3.88,0.20800000000000002,5.37
3.89,0.20600000000000002,5.34
3.90,0.20299999999999999,5.16
3.91,0.20299999999999999,4.98
3.93,0.202,4.95
3.94,0.20099999999999998,4.83
3.95,0.202,4.72
3.96,0.202,4.75
3.98,0.20299999999999999,4.70
3.99,0.20600000000000002,4.72
4.00,0.207,4.82
4.01,0.20600000000000002,4.84
4.02,0.207,4.71
4.03,0.209,4.72
4.05,0.209,4.80
4.06,0.209,4.74
4.07,0.21200000000000002,4.67
4.08,0.213,4.75
4.10,0.213,4.75
4.11,0.213,4.67
4.12,0.21600000000000003,4.59
4.13,0.217,4.67
4.14,0.217,4.66
4.16,0.219,4.56
4.17,0.22000000000000003,4.62
4.18,0.22200000000000003,4.62
4.19,0.22400000000000003,4.60
4.20,0.22400000000000003,4.64
4.22,0.225,4.55
4.23,0.22799999999999998,4.52
4.24,0.229,4.57
4.25,0.231,4.54
4.26,0.233,4.58
4.28,0.23399999999999999,4.54
4.29,0.236,4.50
4.30,0.238,4.54
4.31,0.23900000000000002,4.50
4.32,0.24100000000000002,4.45
4.34,0.244,4.48
4.35,0.24500000000000002,4.51
4.36,0.24700000000000003,4.46
4.37,0.25,4.47
4.38,0.251,4.49
4.40,0.253,4.45
4.41,0.257,4.45
4.42,0.258,4.54
4.43,0.26,4.48
4.45,0.263,4.43
4.46,0.264,4.50
4.47,0.266,4.43
4.48,0.268,4.36
4.49,0.271,4.37
4.51,0.274,4.37
4.52,0.277,4.44
4.53,0.27799999999999997,4.44
4.54,0.27999999999999997,4.37
4.55,0.284,4.36
4.57,0.286,4.43
4.58,0.288,4.41
4.59,0.29100000000000004,4.33
