7.93,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
7.94,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
7.95,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
7.96,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
7.97,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
7.99,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.00,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.01,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.02,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.03,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.05,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.06,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.07,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.08,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.09,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.10,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.12,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.13,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.14,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.15,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.17,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.18,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.19,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.20,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.21,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.23,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.24,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.25,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.26,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.27,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.29,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.30,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.31,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.32,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.33,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.35,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.36,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.37,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.38,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.39,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.41,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.42,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.43,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.44,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.45,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.47,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.48,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.49,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.50,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.51,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.52,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.54,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.55,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.56,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.57,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.59,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.60,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.61,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.62,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.63,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.65,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.66,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.67,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.68,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.69,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.71,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.72,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.73,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.74,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.75,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.77,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.78,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.79,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.80,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.81,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.82,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.84,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.85,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.86,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.87,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.89,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.90,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.91,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.92,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.93,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.94,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.96,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.97,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
8.98,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
8.99,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.01,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.02,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.03,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.04,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.05,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.06,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.08,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.09,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.10,-0.002,0.00
0.0,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.11,-0.003,0.00
0.016000000000000014,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.12,-0.003,0.00
0.028999999999999915,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.14,-0.003,0.00
0.04100000000000037,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.15,-0.003,0.00
0.053000000000000824,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.16,-0.002,0.00
0.0649999999999995,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.17,-0.002,0.00
0.07699999999999996,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.19,-0.002,0.00
0.08999999999999986,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.20,-0.003,0.00
0.10200000000000031,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.21,-0.003,0.00
0.10999999999999943,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.22,-0.003,0.00
0.12199999999999989,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.23,-0.002,0.00
0.1349999999999998,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.24,-0.002,0.00
0.14700000000000024,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.26,-0.002,0.00
0.16000000000000014,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.27,-0.002,0.00
0.17300000000000004,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.28,-0.003,0.00
0.18400000000000105,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.29,-0.002,0.00
0.19700000000000095,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.31,-0.003,0.00
0.20899999999999963,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.32,-0.003,0.00
0.22900000000000098,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.33,-0.002,0.00
0.25,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.34,-0.002,0.00
0.2710000000000008,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.35,-0.003,0.00
0.29100000000000037,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.36,-0.002,0.00
0.31099999999999994,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.38,-0.003,0.00
0.33200000000000074,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.39,-0.002,0.00
0.35100000000000087,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.40,-0.003,0.00
0.37299999999999933,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.41,-0.003,0.00
0.38899999999999935,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.42,-0.002,0.00
0.4090000000000007,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.44,-0.002,0.00
0.4299999999999997,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.45,-0.003,0.00
0.45000000000000107,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.46,-0.002,0.00
0.4710000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.47,-0.002,0.00
0.49099999999999966,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.48,-0.003,0.00
0.511000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.50,-0.003,0.00
0.5280000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.51,-0.002,0.00
0.5489999999999995,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.52,-0.002,0.00
0.5690000000000008,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.53,-0.002,0.00
0.5890000000000004,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.54,-0.003,0.00
0.6099999999999994,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.56,-0.002,0.00
0.6300000000000008,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.57,-0.003,0.00
0.6509999999999998,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.58,-0.002,0.00
0.6709999999999994,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.59,-0.003,0.00
0.6880000000000006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.60,-0.002,0.00
0.7080000000000002,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.62,-0.003,0.00
0.729000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.63,-0.003,0.00
0.7490000000000006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.64,-0.003,0.00
0.7710000000000008,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.65,-0.002,0.00
0.7900000000000009,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.66,-0.003,0.00
0.8109999999999999,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.68,-0.003,0.00
0.8309999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.69,-0.002,0.00
0.8490000000000002,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.70,-0.003,0.00
0.8680000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.71,-0.002,0.00
0.8879999999999999,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.72,-0.002,0.00
0.9090000000000007,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.74,-0.002,0.00
0.9299999999999997,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.75,-0.003,0.00
0.9500000000000011,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.76,-0.002,0.00
0.9710000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.77,-0.002,0.00
0.9909999999999997,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.78,-0.002,0.00
1.0069999999999997,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.80,-0.003,0.00
1.0280000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.81,-0.003,0.00
1.048,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.82,-0.003,0.00
1.0690000000000008,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.83,-0.002,0.00
1.0899999999999999,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.84,-0.003,0.00
1.1110000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.86,-0.003,0.00
1.1310000000000002,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.87,-0.003,0.00
1.1509999999999998,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.88,-0.002,0.00
1.168000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.89,-0.002,0.00
1.1869999999999994,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.90,-0.003,0.00
1.2080000000000002,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.92,-0.003,0.00
1.2279999999999998,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.93,-0.002,0.00
1.2490000000000006,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.94,-0.003,0.00
1.2699999999999996,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.95,-0.002,0.00
1.2889999999999997,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.96,-0.003,0.00
1.306000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
9.98,-0.002,0.00
1.3260000000000005,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
9.99,-0.003,0.00
1.3469999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.00,-0.003,0.00
1.3680000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.01,-0.003,0.00
1.388,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.02,-0.003,0.00
1.4090000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.04,-0.003,0.00
1.4290000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.05,-0.003,0.00
1.4489999999999998,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.06,-0.003,0.00
1.4700000000000006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.07,-0.003,0.00
1.487,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.08,-0.003,0.00
1.5069999999999997,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.10,-0.003,0.00
1.527000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.11,-0.003,0.00
1.5489999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.12,-0.003,0.00
1.5700000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.13,-0.003,0.00
1.5890000000000004,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.14,-0.003,0.00
1.609,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.16,-0.002,0.00
1.6259999999999994,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.17,-0.003,0.00
1.6470000000000002,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.18,-0.003,0.00
1.6660000000000004,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.19,-0.003,0.00
1.6869999999999994,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.20,-0.002,0.00
1.7100000000000009,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.22,-0.002,0.00
1.7309999999999999,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.23,-0.003,0.00
1.7379999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.24,-0.003,0.00
1.7680000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.25,-0.002,0.00
1.790000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.26,-0.003,0.00
1.8070000000000004,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.28,-0.003,0.00
1.8260000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.29,-0.003,0.00
1.8480000000000008,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.30,-0.002,0.00
1.8680000000000003,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.31,-0.003,0.00
1.888,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.32,-0.003,0.00
1.9079999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.34,-0.003,0.00
1.9250000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.35,-0.003,0.00
1.9450000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.36,-0.003,0.00
1.9670000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.37,-0.002,0.00
1.9860000000000007,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.39,-0.003,0.00
2.0069999999999997,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.40,-0.003,0.00
2.0280000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.41,-0.003,0.00
2.0489999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.42,-0.003,0.00
2.0709999999999997,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.43,-0.003,0.00
2.09,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.44,-0.002,0.00
2.1050000000000004,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.46,-0.003,0.00
2.1259999999999994,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.47,-0.002,0.00
2.146000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.48,-0.003,0.00
2.1660000000000004,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.49,-0.003,0.00
2.189,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.51,-0.002,0.00
2.208,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.52,-0.002,0.00
2.2279999999999998,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.53,-0.003,0.00
2.2479999999999993,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.54,-0.003,0.00
2.2650000000000006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.55,-0.003,0.00
2.2859999999999996,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.56,-0.003,0.00
2.306000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.58,-0.003,0.00
2.3260000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.59,-0.002,0.00
2.3469999999999995,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.60,-0.002,0.00
2.367000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.61,-0.003,0.00
2.388,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.63,-0.002,0.00
2.402000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.64,-0.002,0.00
2.417,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.65,-0.003,0.00
2.4429999999999996,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.66,-0.003,0.00
2.4670000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.67,-0.002,0.00
2.4879999999999995,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.69,-0.002,0.00
2.508000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.70,-0.003,0.00
2.526,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.71,-0.003,0.00
2.5470000000000006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.72,-0.003,0.00
2.567,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.73,-0.003,0.00
2.5839999999999996,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.75,-0.003,0.00
2.6080000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.76,-0.003,0.00
2.628,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.77,-0.003,0.00
2.6479999999999997,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.78,-0.003,0.00
2.6660000000000004,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.79,-0.002,0.00
2.684000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.81,-0.003,0.00
2.705,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.82,-0.002,0.00
2.7300000000000004,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.83,-0.003,0.00
2.7430000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.84,-0.003,0.00
2.7650000000000006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.85,-0.003,0.00
2.785,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.87,-0.002,0.00
2.806000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.88,-0.002,0.00
2.8260000000000005,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.89,-0.003,0.00
2.8469999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.90,-0.002,0.00
2.867000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.91,-0.003,0.00
2.8840000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.93,-0.002,0.00
2.8900000000000006,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.94,-0.003,0.00
2.926,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.95,-0.002,0.00
2.9480000000000004,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
10.96,-0.003,0.00
2.966000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.98,-0.003,0.00
2.9849999999999994,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
10.99,-0.003,0.00
3.0060000000000002,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.00,-0.003,0.00
3.027000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.01,-0.002,0.00
3.0470000000000006,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.02,-0.002,0.00
3.064,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.03,-0.003,0.00
3.0839999999999996,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.05,-0.002,0.00
3.104000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.06,-0.003,0.00
3.125,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.07,-0.002,0.00
3.146000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.08,-0.002,0.00
3.1660000000000004,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.10,-0.003,0.00
3.186,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.11,-0.003,0.00
3.2070000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.12,-0.002,0.00
3.2230000000000008,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.13,-0.003,0.00
3.2430000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.14,-0.002,0.00
3.2639999999999993,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.15,-0.002,0.00
3.2840000000000007,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.17,-0.003,0.00
3.3049999999999997,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.18,-0.003,0.00
3.3260000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.19,-0.003,0.00
3.346,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.20,-0.002,0.00
3.362,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.22,-0.003,0.00
3.383000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.23,-0.003,0.00
3.4030000000000005,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.24,-0.003,0.00
3.4239999999999995,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.25,-0.003,0.00
3.444000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.26,-0.003,0.00
3.465,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.27,-0.002,0.00
3.4860000000000007,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.29,-0.003,0.00
3.5060000000000002,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.30,-0.003,0.00
3.5229999999999997,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.31,-0.002,0.00
3.543000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.32,-0.003,0.00
3.564,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.34,-0.003,0.00
3.5860000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.35,-0.003,0.00
3.606,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.36,-0.003,0.00
3.625,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.37,-0.002,0.00
3.6449999999999996,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.38,-0.003,0.00
3.6609999999999996,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.40,-0.003,0.00
3.681000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.41,-0.003,0.00
3.702,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.42,-0.003,0.00
3.7230000000000008,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.43,-0.003,0.00
3.7430000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.44,-0.003,0.00
3.7639999999999993,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.46,-0.003,0.00
3.7840000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.47,-0.002,0.00
3.8049999999999997,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.48,-0.003,0.00
3.822000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.49,-0.003,0.00
3.841000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.50,-0.002,0.00
3.862,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.52,-0.003,0.00
3.8840000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.53,-0.003,0.00
3.902000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.54,-0.003,0.00
3.9130000000000003,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.55,-0.003,0.00
3.947000000000001,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.56,-0.002,0.00
3.966000000000001,-0.002,0.00
Time(s),Pressure(MPa),voltage(V)
11.58,-0.003,0.00
3.9860000000000007,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.59,-0.003,0.00
4.006,-0.003,0.00
Time(s),Pressure(MPa),voltage(V)
11.60,-0.002,0.00
4.026,-0.002,0.00
