time,p,voltage
3.904,-0.001,10.00
3.917,-0.002,0.00
3.929,0.123,0.00
3.941,0.185,0.00
3.952,0.238,0.00
3.964,0.274,0.00
3.977,0.29500000000000004,0.00
3.986,0.307,0.00
3.998,0.319,0.00
4.011,0.32999999999999996,0.00
4.023,0.34500000000000003,0.00
4.035,0.365,0.00
4.047,0.395,0.36
4.058,0.43499999999999994,2.00
4.071,0.45,4.11
4.084,0.42400000000000004,4.95
4.095,0.42699999999999994,3.77
4.109,0.445,3.99
4.12,0.46399999999999997,5.00
4.132,0.45899999999999996,6.01
4.144,0.45899999999999996,5.86
4.157,0.46399999999999997,5.95
4.165,0.462,6.28
4.177,0.454,6.31
4.19,0.44800000000000006,5.97
4.202,0.44000000000000006,5.75
4.214,0.43200000000000005,5.47
4.227,0.42800000000000005,5.11
4.239,0.42300000000000004,5.01
4.252,0.42000000000000004,4.85
4.265,0.418,4.74
4.277,0.421,4.74
4.289,0.42300000000000004,4.94
4.301,0.42400000000000004,5.13
4.313,0.42699999999999994,5.26
4.325,0.42800000000000005,5.44
4.337,0.43099999999999994,5.57
4.349,0.42800000000000005,5.75
4.357,0.42699999999999994,5.68
4.369,0.42400000000000004,5.68
4.382,0.42000000000000004,5.61
4.394,0.418,5.41
4.407,0.418,5.40
4.419,0.41600000000000004,5.45
4.431,0.417,5.37
4.444,0.41600000000000004,5.47
4.457,0.41600000000000004,5.46
4.469,0.41500000000000004,5.49
4.481,0.41500000000000004,5.47
4.494,0.41500000000000004,5.50
4.505,0.413,5.53
4.518,0.41200000000000003,5.50
4.529,0.41100000000000003,5.47
4.542,0.41200000000000003,5.43
4.554,0.41100000000000003,5.51
4.562,0.41,5.47
4.575,0.41,5.43
4.587,0.409,5.45
4.599,0.409,5.40
4.611,0.409,5.41
4.624,0.40700000000000003,5.42
4.636,0.40700000000000003,5.36
4.649,0.40700000000000003,5.37
4.661,0.40599999999999997,5.37
4.674,0.40599999999999997,5.31
4.687,0.409,5.30
4.698,0.40700000000000003,5.42
4.71,0.40599999999999997,5.35
4.722,0.40599999999999997,5.28
4.734,0.40499999999999997,5.27
4.747,0.40499999999999997,5.20
4.756,0.40499999999999997,5.18
4.769,0.40499999999999997,5.16
4.78,0.40599999999999997,5.14
4.792,0.40599999999999997,5.18
4.804,0.404,5.15
4.816,0.40499999999999997,5.00
4.829,0.404,5.04
4.841,0.40199999999999997,4.94
4.853,0.404,4.84
4.866,0.40499999999999997,4.87
4.878,0.40599999999999997,4.89
4.891,0.40499999999999997,4.91
4.903,0.40499999999999997,4.81
4.915,0.40599999999999997,4.76
4.927,0.40599999999999997,4.77
4.939,0.40700000000000003,4.73
4.949,0.409,4.73
4.961,0.41,4.74
4.973,0.41100000000000003,4.75
4.988,0.41100000000000003,4.75
4.997,0.41100000000000003,4.69
5.009,0.413,4.62
5.021,0.417,4.68
5.033,0.41600000000000004,4.80
5.046,0.417,4.67
5.058,0.42000000000000004,4.66
5.07,0.418,4.71
5.083,0.421,4.58
5.095,0.42300000000000004,4.62
5.108,0.42300000000000004,4.66
5.119,0.42400000000000004,4.58
5.132,0.42699999999999994,4.57
5.144,0.429,4.60
5.153,0.43099999999999994,4.63
5.166,0.43099999999999994,4.61
5.178,0.43200000000000005,4.52
5.19,0.437,4.48
5.203,0.438,4.64
5.214,0.43899999999999995,4.60
5.226,0.44299999999999995,4.56
5.238,0.44299999999999995,4.65
5.251,0.44299999999999995,4.55
5.263,0.44800000000000006,4.45
5.275,0.45,4.58
5.287,0.449,4.61
5.3,0.454,4.44
5.312,0.45599999999999996,4.56
5.324,0.45599999999999996,4.58
5.337,0.45899999999999996,4.46
5.348,0.462,4.48
5.358,0.46399999999999997,4.54
5.37,0.465,4.49
5.383,0.46799999999999997,4.43
5.395,0.471,4.49
5.407,0.472,4.49
5.419,0.475,4.43
5.431,0.477,4.43
5.443,0.48200000000000004,4.43
5.456,0.483,4.55
5.467,0.48600000000000004,4.48
5.48,0.488,4.47
5.492,0.49000000000000005,4.46
5.504,0.49400000000000005,4.46
5.517,0.495,4.51
5.529,0.49800000000000005,4.43
5.541,0.5,4.42
5.553,0.501,4.42
5.562,0.505,4.34
5.575,0.51,4.38
5.588,0.511,4.48
5.6,0.512,4.42
5.612,0.516,4.33
5.624,0.52,4.37
5.636,0.521,4.41
5.648,0.525,4.34
5.66,0.528,4.37
5.672,0.5309999999999999,4.41
5.685,0.536,4.39
5.697,0.537,4.49
5.709,0.537,4.40
5.721,0.5429999999999999,4.26
5.733,0.545,4.42
5.746,0.545,4.39
5.755,0.5519999999999999,4.25
5.768,0.553,4.40
5.78,0.554,4.30
5.792,0.5599999999999999,4.22
5.805,0.564,4.38
5.817,0.5650000000000001,4.42
5.829,0.5690000000000001,4.32
5.841,0.5700000000000001,4.35
5.853,0.572,4.27
5.865,0.577,4.23
5.877,0.581,4.33
5.89,0.585,4.36
5.902,0.5860000000000001,4.40
5.914,0.588,4.30
5.926,0.592,4.27
5.939,0.5940000000000001,4.31
5.951,0.597,4.26
5.959,0.602,4.25
5.973,0.604,4.34
5.985,0.605,4.31
5.997,0.609,4.21
6.009,0.611,4.26
6.022,0.614,4.23
6.034,0.619,4.19
6.046,0.622,4.29
6.058,0.624,4.33
6.07,0.626,4.25
6.082,0.63,4.21
6.094,0.633,4.25
6.106,0.636,4.29
6.119,0.64,4.27
6.131,0.642,4.30
6.143,0.643,4.27
6.156,0.647,4.19
6.164,0.649,4.23
6.176,0.6519999999999999,4.21
6.188,0.655,4.19
6.201,0.658,4.23
6.214,0.659,4.21
6.226,0.6639999999999999,4.13
6.239,0.666,4.24
6.251,0.67,4.21
6.263,0.673,4.27
6.275,0.674,4.26
6.288,0.675,4.18
6.298,0.679,4.10
6.311,0.6839999999999999,4.16
6.324,0.686,4.27
6.336,0.688,4.25
6.348,0.6900000000000001,4.24
6.357,0.6910000000000001,4.19
6.37,0.6950000000000001,4.12
6.382,0.696,4.17
6.393,0.701,4.10
6.407,0.7030000000000001,4.24
6.419,0.704,4.23
6.431,0.706,4.17
6.443,0.709,4.11
6.456,0.712,4.18
6.468,0.7150000000000001,4.18
6.48,0.7150000000000001,4.25
6.491,0.717,4.13
6.504,0.7230000000000001,4.07
6.516,0.724,4.28
6.528,0.725,4.23
6.541,0.726,4.18
6.549,0.728,4.13
6.561,0.731,4.09
6.573,0.732,4.18
6.586,0.734,4.14
6.598,0.736,4.09
6.61,0.739,4.12
6.623,0.74,4.15
6.635,0.742,4.11
6.648,0.743,4.14
6.661,0.746,4.12
6.673,0.748,4.15
6.685,0.752,4.18
6.696,0.752,4.28
6.711,0.751,4.20
6.721,0.756,4.05
6.733,0.757,4.22
6.745,0.758,4.20
6.754,0.758,4.19
6.766,0.758,4.12
6.778,0.762,4.05
6.791,0.763,4.16
6.803,0.764,4.15
6.816,0.765,4.15
6.828,0.767,4.15
6.84,0.768,4.15
6.853,0.77,4.15
6.864,0.772,4.22
6.876,0.772,4.22
6.888,0.773,4.17
6.9,0.774,4.18
6.913,0.775,4.19
6.925,0.775,4.21
6.937,0.776,4.16
6.946,0.776,4.18
6.958,0.776,4.15
6.97,0.778,4.11
6.983,0.779,4.13
6.995,0.78,4.16
7.007,0.783,4.19
7.02,0.7809999999999999,4.29
7.032,0.784,4.20
7.044,0.7849999999999999,4.30
7.056,0.784,4.34
7.069,0.784,4.26
7.082,0.783,4.24
