time,p,voltage
3.895,-0.002,10.00
3.905,-0.002,0.00
3.923,0.11000000000000001,0.00
3.937,0.172,0.00
3.942,0.21400000000000002,0.00
3.954,0.256,0.00
3.972,0.27799999999999997,0.00
3.988,0.294,0.00
0.018,0.508,5.80
0.039,0.504,5.87
0.06,0.501,5.82
0.079,0.5,5.81
0.118,0.515,5.79
0.135,0.511,5.85
0.15,0.509,5.79
0.176,0.508,5.80
0.199,0.504,5.87
0.221,0.501,5.82
0.234,0.5,5.81
3.902,-0.002,10.00
3.907,-0.001,0.00
3.923,0.10600000000000001,0.00
3.904,-0.002,10.00
3.908,-0.002,0.00
3.929,0.124,0.00
3.941,0.187,0.00
3.948,0.24,0.00
3.965,0.274,0.00
3.976,0.294,0.00
3.983,0.306,0.00
3.998,0.312,0.00
4.002,0.327,0.00
4.014,0.341,0.00
4.03,0.367,0.00
4.047,0.396,0.49
4.057,0.43499999999999994,2.06
4.072,0.454,4.11
4.083,0.434,5.13
4.097,0.42800000000000005,4.26
4.11,0.44299999999999995,4.05
4.121,0.45599999999999996,4.88
4.133,0.45599999999999996,5.64
4.145,0.46399999999999997,5.74
4.157,0.462,6.20
4.169,0.461,6.23
4.178,0.45499999999999996,6.25
4.19,0.44400000000000006,6.03
4.202,0.437,5.57
4.214,0.43099999999999994,5.29
3.899,-0.001,10.00
3.908,-0.001,0.00
3.926,0.124,0.00
3.935,0.185,0.00
3.941,0.23900000000000002,0.00
3.959,0.272,0.00
3.975,0.29,0.00
3.979,0.302,0.00
3.991,0.31,0.00
4.005,0.322,0.00
4.015,0.33999999999999997,0.00
4.033,0.36,0.00
4.046,0.382,0.12
4.06,0.42800000000000005,1.32
4.068,0.45,3.74
4.082,0.442,4.95
4.094,0.42400000000000004,4.62
4.106,0.442,3.87
4.114,0.45999999999999996,4.82
4.13,0.454,5.83
4.133,0.45999999999999996,5.62
4.15,0.462,6.01
4.167,0.45999999999999996,6.23
4.174,0.453,6.19
4.191,0.44400000000000006,5.91
4.203,0.438,5.57
4.215,0.43200000000000005,5.35
4.225,0.426,5.11
