time,p,voltage
3.00,-0.003,10.00
3.01,-0.004,0.00
3.02,0.124,0.00
3.04,0.194,0.00
3.05,0.257,0.00
3.06,0.301,0.00
3.07,0.33199999999999996,0.00
3.08,0.354,0.00
3.10,0.357,0.00
3.11,0.371,0.00
3.12,0.376,0.00
3.13,0.387,0.00
3.14,0.42000000000000004,0.76
3.16,0.434,2.86
3.17,0.434,3.85
3.18,0.41500000000000004,3.99
3.19,0.421,2.93
3.21,0.45,3.42
3.22,0.471,5.30
3.23,0.45499999999999996,6.65
3.24,0.45499999999999996,5.81
3.25,0.47000000000000003,5.92
3.26,0.477,6.92
3.28,0.47000000000000003,7.45
3.29,0.46699999999999997,7.12
3.30,0.46799999999999997,7.08
3.31,0.46399999999999997,7.25
3.32,0.453,7.04
3.34,0.44299999999999995,6.48
3.35,0.442,5.99
3.36,0.433,6.00
3.37,0.42300000000000004,5.57
3.39,0.42000000000000004,5.07
3.40,0.41200000000000003,4.94
3.41,0.41,4.57
3.42,0.409,4.50
3.43,0.41,4.51
3.45,0.413,4.65
3.46,0.41500000000000004,4.94
3.47,0.41600000000000004,5.08
3.48,0.42000000000000004,5.22
3.49,0.42000000000000004,5.50
3.51,0.42300000000000004,5.56
3.52,0.42300000000000004,5.83
3.53,0.422,5.89
3.54,0.422,5.86
3.55,0.421,5.91
3.57,0.418,5.89
3.58,0.417,5.78
3.59,0.417,5.75
3.60,0.41600000000000004,5.79
3.61,0.417,5.75
3.63,0.41500000000000004,5.85
3.64,0.413,5.73
3.65,0.413,5.69
3.66,0.413,5.71
3.67,0.41200000000000003,5.73
3.69,0.41200000000000003,5.68
3.70,0.41200000000000003,5.70
3.71,0.41100000000000003,5.71
3.72,0.41100000000000003,5.65
3.73,0.41,5.66
3.75,0.41,5.59
3.76,0.409,5.59
3.77,0.41,5.52
3.78,0.409,5.59
3.79,0.41,5.51
3.81,0.41,5.57
3.82,0.41,5.56
3.83,0.41100000000000003,5.55
3.84,0.409,5.60
3.86,0.409,5.43
3.87,0.409,5.41
3.88,0.409,5.39
3.89,0.41,5.36
3.90,0.409,5.40
3.91,0.409,5.30
3.93,0.40700000000000003,5.26
3.94,0.409,5.15
3.95,0.409,5.18
3.96,0.409,5.14
3.98,0.41,5.09
3.99,0.409,5.11
4.00,0.409,4.99
4.01,0.41,4.93
4.02,0.409,4.95
4.03,0.41,4.82
4.05,0.413,4.83
4.06,0.41200000000000003,4.98
4.07,0.413,4.84
4.08,0.41500000000000004,4.85
4.10,0.413,4.85
4.11,0.417,4.69
4.12,0.42000000000000004,4.84
4.13,0.42000000000000004,4.91
4.14,0.421,4.83
4.16,0.421,4.81
4.17,0.42300000000000004,4.72
4.18,0.426,4.78
4.19,0.426,4.84
4.20,0.42800000000000005,4.74
4.22,0.43099999999999994,4.79
4.23,0.429,4.84
4.24,0.43099999999999994,4.66
4.25,0.433,4.63
4.26,0.43499999999999994,4.67
4.28,0.437,4.71
4.29,0.438,4.67
4.30,0.44000000000000006,4.64
4.31,0.442,4.67
4.32,0.44299999999999995,4.62
4.34,0.445,4.58
4.35,0.449,4.61
4.36,0.44800000000000006,4.70
4.37,0.449,4.50
4.38,0.454,4.44
4.40,0.45499999999999996,4.62
4.41,0.45999999999999996,4.55
4.42,0.46399999999999997,4.71
4.43,0.45999999999999996,4.80
4.45,0.46399999999999997,4.45
4.46,0.46799999999999997,4.52
4.47,0.46699999999999997,4.68
4.48,0.47000000000000003,4.46
4.49,0.477,4.47
4.51,0.476,4.76
4.52,0.475,4.54
4.53,0.48200000000000004,4.32
4.54,0.48600000000000004,4.60
4.55,0.48600000000000004,4.68
4.57,0.49000000000000005,4.53
4.58,0.49000000000000005,4.65
4.59,0.489,4.50
4.60,0.497,4.28
4.61,0.5,4.56
4.63,0.49800000000000005,4.61
4.64,0.503,4.30
4.65,0.509,4.45
4.66,0.51,4.65
4.67,0.51,4.55
4.69,0.515,4.38
4.70,0.517,4.52
4.71,0.519,4.49
4.72,0.522,4.39
4.73,0.523,4.44
4.75,0.5269999999999999,4.36
4.76,0.5309999999999999,4.39
4.77,0.534,4.44
4.78,0.537,4.49
4.79,0.538,4.45
4.81,0.5429999999999999,4.36
4.82,0.545,4.48
4.83,0.5469999999999999,4.45
4.84,0.5519999999999999,4.33
4.85,0.5549999999999999,4.46
4.87,0.5559999999999999,4.50
4.88,0.5589999999999999,4.38
4.89,0.563,4.35
4.90,0.564,4.41
4.92,0.567,4.30
4.93,0.572,4.33
4.94,0.575,4.44
4.95,0.577,4.42
4.96,0.58,4.37
4.98,0.5820000000000001,4.34
4.99,0.587,4.30
5.00,0.591,4.42
5.01,0.591,4.45
5.02,0.593,4.27
5.04,0.5980000000000001,4.24
5.05,0.6,4.34
5.06,0.604,4.32
