time,p,voltage
3.905,-0.002,10.00
3.917,-0.002,-1.28
3.929,-0.002,-1.10
3.942,-0.002,-0.92
3.951,-0.002,-0.73
3.963,-0.001,-0.57
3.975,-0.002,-0.33
3.987,-0.002,-0.21
3.999,-0.003,-0.04
4.011,-0.002,0.05
4.024,0.004,0.28
4.036,0.008,0.76
4.048,0.005,1.10
4.061,-0.002,1.13
4.073,-0.002,0.91
4.085,-0.001,1.08
4.098,0.004,1.29
4.11,0.005,1.67
4.121,0.005,1.89
4.13,-0.002,2.03
4.143,-0.002,1.79
4.155,-0.002,1.93
4.168,-0.002,2.07
4.18,-0.003,2.20
4.192,-0.002,2.26
4.205,-0.002,2.45
4.217,-0.002,2.58
4.229,-0.002,2.70
4.242,-0.002,2.81
4.254,-0.002,2.93
4.266,-0.002,3.04
4.277,-0.002,3.15
4.29,-0.002,3.26
4.302,-0.002,3.35
4.314,-0.002,3.45
4.323,-0.002,3.55
4.334,-0.002,3.65
4.347,-0.002,3.73
4.359,-0.003,3.81
4.371,-0.002,3.84
4.384,-0.002,3.98
4.396,-0.002,4.05
4.409,-0.002,4.13
4.422,-0.002,4.20
4.434,-0.002,4.27
4.445,-0.002,4.33
4.459,-0.002,4.39
4.47,-0.002,4.45
4.482,0.0,4.50
4.495,-0.002,4.67
4.507,-0.002,4.60
4.515,-0.001,4.64
4.528,-0.001,4.74
4.54,-0.002,4.78
4.552,-0.002,4.75
4.564,-0.002,4.78
4.576,-0.002,4.81
4.589,-0.002,4.83
4.601,-0.003,4.85
4.613,-0.002,4.81
4.625,-0.001,4.88
4.638,-0.002,4.95
4.65,-0.002,4.90
4.662,-0.003,4.90
4.675,-0.002,4.84
4.687,-0.002,4.90
4.7,-0.002,4.89
4.708,-0.002,4.88
4.72,-0.002,4.86
4.734,-0.001,4.85
4.744,-0.001,4.89
4.757,-0.001,4.86
4.769,-0.002,4.83
4.781,-0.002,4.74
4.794,-0.001,4.71
4.806,-0.003,4.73
4.818,-0.002,4.56
4.83,-0.003,4.58
4.843,-0.002,4.47
4.855,-0.002,4.48
