time,p,voltage
3.00,-0.003,10.00
3.01,-0.003,0.00
3.02,0.079,0.00
3.04,0.11499999999999999,0.00
3.05,0.141,0.00
3.06,0.153,0.00
3.07,0.157,0.00
3.08,0.156,0.00
3.10,0.158,0.00
3.11,0.16399999999999998,0.00
3.12,0.173,0.00
3.13,0.186,0.00
3.14,0.205,0.73
3.16,0.227,1.96
3.17,0.244,3.39
3.18,0.246,4.55
3.19,0.238,4.82
3.20,0.24900000000000003,4.42
3.22,0.24700000000000003,5.20
3.23,0.242,5.24
3.24,0.24700000000000003,5.05
3.25,0.242,5.46
3.26,0.244,5.28
3.28,0.244,5.45
3.29,0.246,5.55
3.30,0.252,5.81
3.31,0.261,6.27
3.32,0.267,6.87
3.34,0.269,7.33
3.35,0.263,7.58
3.36,0.252,7.30
3.37,0.238,6.72
3.39,0.227,5.93
3.40,0.21800000000000003,5.35
3.41,0.207,4.92
3.42,0.20099999999999998,4.33
3.43,0.20299999999999999,4.04
3.45,0.20600000000000002,4.26
3.46,0.207,4.48
3.47,0.20800000000000002,4.62
3.48,0.211,4.75
3.49,0.21200000000000002,4.96
3.51,0.213,5.09
3.52,0.21600000000000003,5.22
3.53,0.21800000000000003,5.42
3.54,0.22200000000000003,5.62
3.55,0.225,5.89
3.57,0.229,6.16
3.58,0.22999999999999998,6.42
3.59,0.229,6.53
3.60,0.225,6.50
3.61,0.22000000000000003,6.31
3.63,0.21400000000000002,6.05
3.64,0.209,5.71
3.65,0.20600000000000002,5.45
3.66,0.20099999999999998,5.25
3.67,0.2,4.98
3.69,0.197,4.92
3.70,0.196,4.79
3.71,0.196,4.73
3.72,0.197,4.74
3.73,0.198,4.83
3.75,0.198,4.90
3.76,0.202,4.91
3.77,0.20299999999999999,5.13
3.78,0.205,5.20
3.79,0.207,5.26
3.81,0.209,5.40
3.82,0.209,5.54
3.83,0.211,5.52
3.84,0.211,5.58
3.86,0.209,5.56
3.87,0.20800000000000002,5.46
3.88,0.207,5.37
3.89,0.20600000000000002,5.26
3.90,0.205,5.16
3.91,0.205,5.05
3.93,0.20299999999999999,5.02
3.94,0.20299999999999999,4.90
3.95,0.20299999999999999,4.86
3.96,0.205,4.82
3.98,0.205,4.85
3.99,0.205,4.80
4.00,0.20600000000000002,4.74
4.01,0.207,4.76
4.02,0.20800000000000002,4.78
4.03,0.20800000000000002,4.79
4.05,0.209,4.73
4.06,0.211,4.74
4.07,0.211,4.75
4.08,0.21200000000000002,4.68
4.10,0.21400000000000002,4.68
4.11,0.21400000000000002,4.74
4.12,0.21600000000000003,4.67
4.13,0.21800000000000003,4.67
4.14,0.21800000000000003,4.73
4.16,0.21800000000000003,4.64
4.17,0.22000000000000003,4.55
4.18,0.22200000000000003,4.62
4.19,0.223,4.60
4.20,0.225,4.57
4.22,0.227,4.62
4.23,0.22799999999999998,4.59
4.24,0.22999999999999998,4.57
4.25,0.231,4.61
4.26,0.233,4.58
4.28,0.23399999999999999,4.54
4.29,0.236,4.50
4.30,0.238,4.54
4.31,0.23900000000000002,4.50
4.32,0.24100000000000002,4.45
4.34,0.244,4.48
4.35,0.246,4.51
4.36,0.24700000000000003,4.53
4.37,0.24900000000000003,4.47
4.38,0.252,4.43
4.40,0.253,4.52
4.41,0.255,4.45
4.42,0.258,4.39
4.43,0.261,4.48
4.45,0.262,4.50
4.46,0.264,4.43
4.47,0.267,4.43
4.48,0.268,4.44
4.49,0.272,4.37
4.51,0.274,4.44
4.52,0.275,4.44
4.53,0.279,4.37
4.54,0.282,4.44
4.55,0.28300000000000003,4.44
4.57,0.28500000000000003,4.36
4.58,0.288,4.34
4.59,0.29,4.33
4.60,0.294,4.33
4.61,0.29700000000000004,4.39
4.63,0.29900000000000004,4.44
4.64,0.301,4.35
4.65,0.305,4.35
4.66,0.306,4.41
4.67,0.31,4.30
4.69,0.312,4.36
4.70,0.315,4.35
4.71,0.318,4.32
4.72,0.321,4.37
4.73,0.323,4.34
4.75,0.32599999999999996,4.34
4.76,0.32799999999999996,4.30
4.77,0.32999999999999996,4.27
4.78,0.33399999999999996,4.24
4.79,0.337,4.29
4.81,0.33999999999999997,4.26
4.82,0.343,4.31
4.83,0.34500000000000003,4.28
4.84,0.34900000000000003,4.23
4.85,0.352,4.29
4.87,0.355,4.33
4.88,0.356,4.29
4.89,0.36,4.18
4.90,0.363,4.24
4.92,0.366,4.28
4.93,0.368,4.23
4.94,0.372,4.20
4.95,0.376,4.25
4.96,0.378,4.28
4.98,0.38,4.24
4.99,0.383,4.21
5.00,0.387,4.17
5.01,0.39,4.21
5.02,0.393,4.25
5.04,0.396,4.22
5.05,0.399,4.24
5.06,0.40099999999999997,4.22
5.07,0.404,4.19
5.08,0.40700000000000003,4.15
5.09,0.41,4.18
5.11,0.413,4.16
5.12,0.417,4.20
5.13,0.42000000000000004,4.23
5.14,0.422,4.19
5.16,0.42400000000000004,4.16
5.17,0.42800000000000005,4.15
5.18,0.43200000000000005,4.17
5.19,0.433,4.22
5.20,0.437,4.12
5.22,0.43899999999999995,4.17
5.23,0.442,4.13
5.24,0.445,4.10
5.25,0.44800000000000006,4.15
5.26,0.45099999999999996,4.13
5.28,0.454,4.17
5.29,0.45599999999999996,4.15
5.30,0.45899999999999996,4.13
5.31,0.462,4.10
5.32,0.465,4.16
5.34,0.46699999999999997,4.14
5.35,0.471,4.10
5.36,0.472,4.17
5.37,0.476,4.08
5.39,0.47800000000000004,4.14
5.40,0.481,4.11
5.41,0.483,4.11
5.42,0.48600000000000004,4.10
5.43,0.488,4.08
5.44,0.49000000000000005,4.07
5.46,0.49400000000000005,4.07
5.47,0.497,4.14
5.48,0.499,4.12
5.49,0.501,4.12
5.51,0.503,4.12
5.52,0.505,4.05
5.53,0.508,4.05
5.54,0.51,4.05
5.55,0.512,4.06
5.57,0.516,4.06
5.58,0.519,4.15
5.59,0.52,4.16
5.60,0.522,4.08
5.61,0.525,4.11
5.63,0.526,4.12
5.64,0.5269999999999999,4.07
5.65,0.5309999999999999,4.00
5.66,0.533,4.11
5.67,0.533,4.13
5.69,0.537,4.01
5.70,0.5389999999999999,4.10
5.71,0.541,4.14
5.72,0.542,4.10
5.73,0.544,4.05
5.75,0.545,4.09
5.76,0.5469999999999999,4.06
5.77,0.549,4.03
5.78,0.55,4.06
5.79,0.553,4.04
5.81,0.5549999999999999,4.09
5.82,0.5559999999999999,4.13
5.83,0.558,4.11
5.84,0.5599999999999999,4.09
5.85,0.5599999999999999,4.16
5.87,0.561,4.06
5.88,0.564,4.05
5.89,0.5650000000000001,4.11
5.90,0.5660000000000001,4.11
5.91,0.5690000000000001,4.10
5.93,0.5690000000000001,4.17
5.94,0.5700000000000001,4.10
5.95,0.571,4.10
5.96,0.572,4.11
5.98,0.5740000000000001,4.12
5.99,0.575,4.12
6.00,0.576,4.14
6.01,0.577,4.16
6.02,0.5780000000000001,4.18
6.03,0.5780000000000001,4.19
6.05,0.58,4.14
6.06,0.581,4.17
6.07,0.581,4.20
6.08,0.5820000000000001,4.16
6.09,0.583,4.19
6.11,0.583,4.23
6.12,0.583,4.19
6.13,0.585,4.16
6.14,0.5860000000000001,4.21
6.16,0.587,4.26
6.17,0.587,4.31
6.18,0.587,4.29
6.19,0.587,4.27
6.20,0.588,4.25
6.22,0.588,4.31
6.23,0.588,4.30
6.24,0.589,4.30
6.25,0.588,4.37
6.26,0.588,4.29
6.28,0.589,4.29
6.29,0.589,4.37
6.30,0.589,4.38
6.31,0.589,4.39
6.32,0.589,4.40
6.34,0.589,4.42
6.35,0.589,4.44
6.36,0.589,4.46
6.37,0.588,4.48
6.38,0.588,4.43
6.40,0.588,4.46
6.41,0.588,4.49
6.42,0.588,4.53
6.43,0.588,4.57
6.44,0.587,4.61
6.46,0.5860000000000001,4.57
6.47,0.5860000000000001,4.55
6.48,0.585,4.59
6.49,0.585,4.57
6.50,0.585,4.63
6.52,0.583,4.68
6.53,0.583,4.66
6.54,0.5820000000000001,4.73
6.55,0.581,4.72
6.56,0.581,4.71
6.58,0.58,4.78
6.59,0.5780000000000001,4.78
6.60,0.577,4.78
6.61,0.577,4.78
6.63,0.576,4.85
6.64,0.575,4.87
6.65,0.5740000000000001,4.88
6.66,0.572,4.88
6.67,0.571,4.91
6.69,0.5700000000000001,4.92
6.70,0.5700000000000001,4.94
6.71,0.5690000000000001,5.04
6.72,0.567,5.06
6.73,0.5660000000000001,5.09
6.75,0.5650000000000001,5.12
6.76,0.564,5.16
6.77,0.564,5.18
6.78,0.563,5.29
6.79,0.561,5.33
6.80,0.5599999999999999,5.38
6.82,0.5589999999999999,5.41
6.83,0.5559999999999999,5.45
6.84,0.5549999999999999,5.44
6.85,0.5549999999999999,5.48
6.86,0.553,5.61
6.88,0.55,5.58
6.89,0.549,5.57
6.90,0.5469999999999999,5.62
6.91,0.544,5.61
6.93,0.5429999999999999,5.59
6.94,0.541,5.66
6.95,0.538,5.65
6.96,0.537,5.64
6.97,0.534,5.71
6.99,0.5309999999999999,5.70
7.00,0.528,5.62
7.01,0.5269999999999999,5.64
7.02,0.523,5.70
7.03,0.522,5.63
7.05,0.52,5.70
7.06,0.516,5.72
7.07,0.515,5.65
7.08,0.512,5.72
7.09,0.51,5.74
7.11,0.508,5.75
7.12,0.505,5.77
7.13,0.503,5.77
7.14,0.5,5.79
7.16,0.497,5.81
7.17,0.49400000000000005,5.75
7.18,0.492,5.76
7.19,0.489,5.79
7.20,0.487,5.81
7.22,0.484,5.83
7.23,0.481,5.86
7.24,0.477,5.81
7.25,0.475,5.76
7.26,0.47300000000000003,5.78
7.28,0.47000000000000003,5.89
7.29,0.466,5.83
7.30,0.466,5.79
7.31,0.462,5.98
7.32,0.457,5.93
7.34,0.45499999999999996,5.80
7.35,0.454,5.83
7.36,0.45,5.95
7.37,0.446,5.91
7.38,0.44400000000000006,5.85
7.40,0.442,5.90
7.41,0.43899999999999995,5.93
7.42,0.43499999999999994,5.96
7.43,0.433,5.91
7.44,0.429,5.96
7.46,0.426,5.92
7.47,0.42400000000000004,5.88
7.48,0.422,6.00
