time,p,voltage
3.00,-0.003,10.00
3.01,-0.003,0.00
3.02,0.074,0.00
3.04,0.10900000000000001,0.00
3.05,0.134,0.00
3.06,0.147,0.00
3.07,0.15,0.00
3.08,0.15,0.00
3.10,0.15,0.00
3.11,0.154,0.00
3.12,0.16299999999999998,0.00
3.13,0.175,0.00
3.14,0.192,0.07
3.16,0.211,1.23
3.17,0.22999999999999998,2.44
3.18,0.244,3.74
3.19,0.24100000000000002,4.67
3.20,0.238,4.64
3.22,0.24700000000000003,4.54
3.23,0.242,5.24
3.24,0.242,5.05
3.25,0.244,5.16
3.26,0.24100000000000002,5.35
3.28,0.244,5.30
3.29,0.24700000000000003,5.55
3.30,0.253,5.88
3.31,0.261,6.35
3.32,0.266,6.87
3.34,0.264,7.26
3.35,0.257,7.28
3.36,0.24500000000000002,6.93
3.37,0.233,6.28
3.39,0.22400000000000003,5.64
3.40,0.21600000000000003,5.21
3.41,0.207,4.77
3.42,0.20299999999999999,4.33
3.43,0.205,4.19
3.45,0.20600000000000002,4.33
3.46,0.20800000000000002,4.48
3.47,0.211,4.69
3.48,0.211,4.90
3.49,0.21200000000000002,4.96
3.51,0.21400000000000002,5.09
3.52,0.217,5.29
3.53,0.22000000000000003,5.50
3.54,0.22400000000000003,5.77
3.55,0.227,6.04
3.57,0.229,6.23
3.58,0.229,6.42
3.59,0.225,6.46
3.60,0.22200000000000003,6.28
3.61,0.217,6.09
3.63,0.21200000000000002,5.83
3.64,0.20800000000000002,5.56
3.65,0.205,5.37
3.66,0.20099999999999998,5.18
3.67,0.198,4.98
3.69,0.197,4.85
3.70,0.197,4.79
3.71,0.197,4.81
3.72,0.198,4.82
3.73,0.2,4.90
3.75,0.20099999999999998,4.98
3.76,0.202,5.05
3.77,0.205,5.13
3.78,0.20600000000000002,5.27
3.79,0.20800000000000002,5.34
3.81,0.209,5.47
3.82,0.209,5.54
3.83,0.209,5.52
3.84,0.209,5.51
3.85,0.20800000000000002,5.48
3.87,0.207,5.39
3.88,0.20600000000000002,5.29
3.89,0.205,5.19
3.90,0.205,5.08
3.91,0.20299999999999999,5.05
3.93,0.20299999999999999,4.95
3.94,0.20299999999999999,4.90
3.95,0.20299999999999999,4.86
3.96,0.205,4.82
3.98,0.205,4.85
3.99,0.20600000000000002,4.80
4.00,0.207,4.82
4.01,0.20600000000000002,4.84
4.02,0.207,4.71
4.03,0.20800000000000002,4.72
4.05,0.20800000000000002,4.73
4.06,0.211,4.67
4.07,0.211,4.75
4.08,0.21200000000000002,4.68
4.10,0.213,4.68
4.11,0.213,4.67
4.12,0.21600000000000003,4.59
4.13,0.21800000000000003,4.67
4.14,0.217,4.73
4.16,0.21800000000000003,4.56
4.17,0.22000000000000003,4.55
4.18,0.22200000000000003,4.62
4.19,0.22400000000000003,4.60
4.20,0.225,4.64
4.22,0.227,4.62
4.23,0.22799999999999998,4.60
4.24,0.229,4.57
4.25,0.231,4.54
4.26,0.233,4.58
4.28,0.23399999999999999,4.54
4.29,0.23500000000000001,4.50
4.30,0.238,4.47
4.31,0.23900000000000002,4.50
4.32,0.24,4.45
4.34,0.242,4.41
4.35,0.24500000000000002,4.44
4.36,0.24700000000000003,4.46
4.37,0.25,4.47
4.38,0.251,4.50
4.40,0.252,4.45
4.41,0.256,4.38
4.42,0.258,4.47
4.43,0.26,4.49
4.45,0.262,4.43
4.46,0.264,4.43
4.47,0.266,4.43
4.48,0.268,4.36
4.49,0.272,4.37
4.51,0.273,4.44
4.52,0.275,4.37
4.53,0.279,4.37
4.54,0.27999999999999997,4.44
4.55,0.28300000000000003,4.36
4.57,0.28500000000000003,4.36
4.58,0.288,4.34
4.59,0.29,4.34
4.60,0.29300000000000004,4.33
4.61,0.296,4.32
4.63,0.29900000000000004,4.37
4.64,0.301,4.37
4.65,0.304,4.35
4.66,0.306,4.33
4.67,0.308,4.30
4.69,0.311,4.28
4.70,0.315,4.28
4.71,0.318,4.32
4.72,0.321,4.37
4.73,0.323,4.34
4.75,0.324,4.34
4.76,0.327,4.22
4.77,0.32999999999999996,4.20
4.78,0.333,4.24
4.79,0.337,4.22
4.81,0.339,4.26
4.82,0.343,4.23
4.83,0.34500000000000003,4.28
4.84,0.348,4.25
4.85,0.35,4.22
4.87,0.354,4.19
4.88,0.357,4.21
4.89,0.36,4.25
4.90,0.362,4.24
4.92,0.366,4.20
4.93,0.368,4.23
4.94,0.371,4.20
4.95,0.374,4.18
4.96,0.377,4.20
4.98,0.379,4.17
4.99,0.383,4.13
5.00,0.387,4.19
5.01,0.389,4.21
5.02,0.391,4.18
5.04,0.394,4.14
5.05,0.398,4.09
5.06,0.40099999999999997,4.15
5.07,0.404,4.19
5.08,0.40599999999999997,4.15
5.09,0.41,4.11
5.11,0.41200000000000003,4.16
5.12,0.41500000000000004,4.13
5.13,0.418,4.08
5.14,0.422,4.12
5.16,0.42300000000000004,4.18
5.17,0.426,4.07
5.18,0.429,4.03
5.19,0.433,4.07
5.20,0.43499999999999994,4.13
5.22,0.438,4.10
5.23,0.44000000000000006,4.06
5.24,0.44400000000000006,4.03
5.25,0.446,4.09
5.26,0.449,4.05
5.28,0.453,4.03
5.29,0.45499999999999996,4.08
5.30,0.45899999999999996,4.07
5.31,0.45999999999999996,4.10
5.32,0.462,4.01
5.34,0.466,3.99
5.35,0.46799999999999997,4.04
5.36,0.472,4.03
5.37,0.475,4.08
5.38,0.476,4.07
5.40,0.47800000000000004,3.98
5.41,0.48200000000000004,3.97
5.42,0.484,4.03
5.43,0.487,4.01
5.44,0.489,4.00
5.46,0.492,4.00
5.47,0.49400000000000005,4.00
5.48,0.497,3.98
5.49,0.499,3.98
5.51,0.501,3.99
5.52,0.503,3.97
5.53,0.506,3.90
5.54,0.509,3.98
5.55,0.51,4.00
5.57,0.512,3.92
5.58,0.515,3.93
5.59,0.517,3.94
5.60,0.52,3.96
5.61,0.522,3.96
5.63,0.523,3.98
5.64,0.526,3.92
5.65,0.528,3.94
5.66,0.53,3.96
5.67,0.532,3.91
5.69,0.533,3.94
5.70,0.536,3.89
5.71,0.537,3.92
5.72,0.5389999999999999,3.88
5.73,0.541,3.91
5.75,0.5429999999999999,3.88
5.76,0.544,3.92
5.77,0.5469999999999999,3.88
5.78,0.548,3.92
5.79,0.549,3.90
5.81,0.5519999999999999,3.87
5.82,0.553,3.91
5.83,0.554,3.89
5.84,0.5549999999999999,3.88
5.85,0.5559999999999999,3.86
5.87,0.5589999999999999,3.84
5.88,0.5599999999999999,3.90
5.89,0.561,3.89
5.90,0.563,3.89
5.91,0.564,3.88
5.93,0.5650000000000001,3.88
5.94,0.5660000000000001,3.88
5.95,0.567,3.88
5.96,0.567,3.89
5.98,0.5690000000000001,3.82
5.99,0.5700000000000001,3.83
6.00,0.571,3.85
6.01,0.572,3.86
6.02,0.572,3.88
6.03,0.5740000000000001,3.83
6.05,0.575,3.85
6.06,0.576,3.88
6.07,0.576,3.90
6.08,0.577,3.86
6.09,0.577,3.90
6.11,0.577,3.86
6.12,0.5780000000000001,3.83
6.13,0.58,3.87
6.14,0.58,3.92
6.16,0.581,3.89
6.17,0.581,3.94
6.18,0.5820000000000001,3.92
6.19,0.5820000000000001,3.98
6.20,0.5820000000000001,3.96
6.22,0.5820000000000001,3.95
6.23,0.5820000000000001,3.94
6.24,0.5820000000000001,3.93
6.25,0.5820000000000001,3.93
6.26,0.583,3.93
6.28,0.583,4.00
6.29,0.583,4.01
6.30,0.585,4.01
6.31,0.583,4.10
6.32,0.583,4.04
6.34,0.583,4.05
6.35,0.583,4.07
6.36,0.583,4.09
6.37,0.583,4.11
6.38,0.583,4.14
6.40,0.583,4.17
6.41,0.583,4.20
6.42,0.5820000000000001,4.24
6.43,0.5820000000000001,4.20
6.44,0.5820000000000001,4.24
6.46,0.5820000000000001,4.28
6.47,0.5820000000000001,4.33
6.48,0.581,4.37
6.49,0.581,4.35
6.50,0.58,4.40
6.52,0.58,4.39
6.53,0.58,4.44
6.54,0.5780000000000001,4.51
6.55,0.577,4.49
6.56,0.577,4.49
6.58,0.577,4.56
6.59,0.576,4.63
6.60,0.575,4.63
6.61,0.575,4.63
6.63,0.5740000000000001,4.71
6.64,0.572,4.72
6.65,0.572,4.72
6.66,0.5700000000000001,4.81
6.67,0.5700000000000001,4.76
6.69,0.5690000000000001,4.85
6.70,0.567,4.87
6.71,0.5660000000000001,4.88
6.72,0.5650000000000001,4.92
6.73,0.564,4.94
6.75,0.563,4.97
6.76,0.561,5.00
6.77,0.5599999999999999,5.03
6.78,0.5599999999999999,5.07
6.79,0.558,5.18
6.80,0.558,5.15
6.82,0.5559999999999999,5.26
6.83,0.5549999999999999,5.31
6.84,0.554,5.36
6.85,0.553,5.41
6.86,0.5519999999999999,5.45
6.88,0.549,5.50
6.89,0.548,5.49
6.90,0.5469999999999999,5.55
6.91,0.544,5.60
6.93,0.5429999999999999,5.59
6.94,0.541,5.66
6.95,0.538,5.65
6.96,0.536,5.63
6.97,0.533,5.63
6.99,0.5309999999999999,5.63
7.00,0.528,5.62
7.01,0.5269999999999999,5.62
7.02,0.525,5.70
7.03,0.522,5.70
7.05,0.52,5.70
7.06,0.517,5.72
7.07,0.515,5.71
7.08,0.512,5.72
7.09,0.51,5.74
7.11,0.506,5.75
7.12,0.505,5.68
7.13,0.503,5.77
7.14,0.499,5.79
7.15,0.497,5.74
7.17,0.49400000000000005,5.74
7.18,0.492,5.76
7.19,0.489,5.79
7.20,0.48600000000000004,5.81
7.22,0.483,5.75
7.23,0.48200000000000004,5.78
7.24,0.47800000000000004,5.88
7.25,0.475,5.83
7.26,0.47300000000000003,5.77
7.28,0.47000000000000003,5.88
7.29,0.466,5.83
7.30,0.465,5.79
7.31,0.462,5.90
7.32,0.45899999999999996,5.92
7.34,0.45599999999999996,5.87
7.35,0.453,5.91
7.36,0.45,5.88
7.37,0.44800000000000006,5.89
7.38,0.44400000000000006,5.93
7.40,0.442,5.90
7.41,0.438,5.93
7.42,0.434,5.88
7.43,0.43200000000000005,5.84
7.44,0.43099999999999994,5.88
