time,p,voltage
11.98,0.499,5.90
11.99,0.495,5.94
12.0,0.49000000000000005,5.96
12.01,0.487,5.88
12.03,0.484,5.89
12.04,0.481,5.96
12.05,0.47800000000000004,5.99
12.06,0.47300000000000003,6.05
12.07,0.46799999999999997,5.99
12.09,0.466,5.95
12.1,0.46399999999999997,6.03
12.11,0.45899999999999996,6.12
12.12,0.454,6.05
12.14,0.45099999999999996,6.02
12.15,0.44800000000000006,6.11
12.16,0.44400000000000006,6.14
12.17,0.44000000000000006,6.18
12.18,0.437,6.19
12.19,0.43099999999999994,6.22
12.21,0.42800000000000005,6.10
12.22,0.42300000000000004,6.23
12.23,0.417,6.19
12.24,0.41500000000000004,6.08
12.26,0.41200000000000003,6.17
12.27,0.409,6.30
12.28,0.40199999999999997,6.34
12.29,0.398,6.24
12.3,0.394,6.23
12.32,0.39,6.25
12.33,0.387,6.29
12.34,0.383,6.34
12.35,0.378,6.40
12.36,0.372,6.38
12.38,0.368,6.28
12.39,0.366,6.33
12.4,0.362,6.45
12.41,0.357,6.50
12.43,0.351,6.47
12.44,0.348,6.40
12.45,0.343,6.43
12.46,0.339,6.40
12.47,0.33799999999999997,6.48
12.49,0.333,6.68
12.5,0.32599999999999996,6.65
12.51,0.321,6.49
12.52,0.318,6.46
12.53,0.315,6.59
12.55,0.31,6.64
12.56,0.306,6.64
12.57,0.3,6.69
12.58,0.296,6.57
12.6,0.294,6.62
12.61,0.28900000000000003,6.77
12.62,0.284,6.74
12.63,0.279,6.72
12.64,0.275,6.72
12.65,0.273,6.74
12.67,0.269,6.86
12.68,0.264,6.91
12.69,0.257,6.90
12.7,0.253,6.73
12.72,0.25,6.75
12.73,0.24700000000000003,6.81
12.74,0.242,6.93
12.75,0.238,6.89
12.76,0.23500000000000001,6.86
12.78,0.231,6.97
12.79,0.227,7.00
12.8,0.22200000000000003,6.97
12.81,0.21600000000000003,6.95
12.82,0.213,6.83
12.84,0.21200000000000002,6.93
12.85,0.205,7.09
12.86,0.20099999999999998,6.92
12.87,0.197,6.94
12.89,0.194,6.96
12.9,0.189,7.01
12.91,0.184,6.93
12.92,0.179,6.88
12.93,0.176,6.82
12.95,0.174,6.92
12.96,0.16899999999999998,7.01
12.97,0.16299999999999998,6.92
12.98,0.161,6.79
12.99,0.158,6.88
13.01,0.152,6.96
13.02,0.15,6.81
13.03,0.146,6.88
13.04,0.13999999999999999,6.88
13.05,0.136,6.72
13.07,0.132,6.71
13.08,0.129,6.71
13.09,0.126,6.68
13.1,0.123,6.74
13.11,0.119,6.73
13.13,0.11499999999999999,6.71
13.14,0.11000000000000001,6.68
13.15,0.10800000000000001,6.58
13.16,0.10600000000000001,6.62
13.18,0.10300000000000001,6.66
13.19,0.099,6.69
13.2,0.095,6.66
13.21,0.092,6.54
13.22,0.09,6.55
13.24,0.086,6.58
13.25,0.08399999999999999,6.54
13.26,0.08199999999999999,6.55
13.27,0.077,6.64
13.28,0.075,6.50
13.3,0.074,6.50
13.31,0.071,6.58
13.32,0.06899999999999999,6.58
13.33,0.068,6.58
13.34,0.063,6.63
13.36,0.06,6.48
13.37,0.057999999999999996,6.47
13.38,0.056999999999999995,6.45
13.39,0.054000000000000006,6.50
13.4,0.052000000000000005,6.47
13.42,0.049,6.44
13.43,0.049,6.41
13.44,0.048,6.52
13.45,0.046,6.56
13.47,0.043,6.51
13.48,0.040999999999999995,6.45
13.49,0.038,6.40
13.5,0.038,6.35
