time,p,voltage
10.017,0.41500000000000004,4.69
10.029,0.41500000000000004,4.69
10.042,0.41600000000000004,4.61
10.054,0.42000000000000004,4.61
10.067,0.421,4.72
10.078,0.42000000000000004,4.71
10.091,0.422,4.56
10.103,0.426,4.61
10.115,0.42400000000000004,4.72
10.127,0.426,4.57
10.139,0.42800000000000005,4.54
10.151,0.42699999999999994,4.58
10.16,0.429,4.44
10.172,0.43200000000000005,4.46
10.185,0.434,4.49
10.197,0.43499999999999994,4.52
10.21,0.438,4.50
10.227,0.43899999999999995,4.51
10.244,0.442,4.48
10.264,0.44299999999999995,4.50
10.284,0.445,4.46
10.306,0.44800000000000006,4.47
10.326,0.45,4.49
10.347,0.453,4.51
10.366,0.453,4.52
10.387,0.45599999999999996,4.41
10.404,0.457,4.48
10.424,0.45899999999999996,4.42
10.444,0.462,4.37
10.465,0.465,4.44
10.486,0.466,4.45
10.506,0.471,4.38
10.526,0.472,4.50
10.543,0.47300000000000003,4.45
10.563,0.476,4.38
10.584,0.477,4.38
10.605,0.479,4.32
10.624,0.48600000000000004,4.32
10.645,0.487,4.49
10.666,0.487,4.42
10.686,0.493,4.29
10.706,0.49400000000000005,4.45
10.723,0.495,4.39
10.744,0.499,4.32
10.765,0.501,4.37
10.785,0.503,4.34
10.805,0.506,4.28
10.826,0.51,4.32
10.845,0.512,4.37
10.865,0.515,4.34
10.883,0.517,4.33
10.903,0.519,4.31
10.924,0.523,4.22
10.945,0.528,4.32
10.965,0.528,4.44
10.986,0.5309999999999999,4.29
11.005,0.536,4.26
11.022,0.536,4.36
11.044,0.5389999999999999,4.22
11.064,0.544,4.25
11.084,0.545,4.34
11.104,0.549,4.26
11.124,0.5519999999999999,4.29
11.145,0.553,4.27
11.165,0.558,4.18
11.185,0.561,4.27
11.203,0.561,4.30
11.223,0.5650000000000001,4.16
11.243,0.5690000000000001,4.19
11.265,0.571,4.22
11.283,0.575,4.18
11.304,0.5780000000000001,4.23
11.325,0.5820000000000001,4.26
11.342,0.583,4.28
11.362,0.5860000000000001,4.19
11.383,0.589,4.16
11.403,0.593,4.21
11.424,0.596,4.23
11.444,0.5980000000000001,4.20
11.464,0.6,4.17
11.485,0.603,4.13
11.501,0.607,4.12
11.521,0.609,4.15
11.542,0.614,4.12
11.563,0.618,4.20
11.585,0.618,4.24
11.604,0.62,4.09
11.624,0.626,4.06
11.644,0.626,4.22
11.661,0.629,4.07
11.682,0.632,4.05
11.703,0.636,4.07
11.723,0.64,4.12
11.743,0.643,4.16
11.763,0.646,4.19
11.783,0.648,4.17
11.802,0.649,4.15
11.821,0.651,4.07
11.842,0.654,3.99
11.862,0.657,4.03
11.883,0.6599999999999999,4.01
11.903,0.6639999999999999,4.06
11.924,0.665,4.09
11.943,0.6679999999999999,4.02
11.962,0.67,4.01
11.981,0.673,3.99
12.002,0.675,3.98
