time,p,voltage
3.00,-0.003,10.00
3.01,-0.004,0.00
3.02,0.124,0.00
3.04,0.192,0.00
3.05,0.25,0.00
3.06,0.301,0.00
3.07,0.33199999999999996,0.00
3.08,0.354,0.00
3.10,0.367,0.00
3.11,0.37,0.00
3.12,0.377,0.00
3.13,0.388,0.04
3.14,0.417,0.83
3.16,0.43200000000000005,2.71
3.17,0.434,3.72
3.18,0.413,3.99
3.19,0.418,2.86
3.21,0.446,3.27
3.22,0.471,5.08
3.23,0.45499999999999996,6.65
3.24,0.45499999999999996,5.81
3.25,0.46799999999999997,5.92
3.26,0.476,6.84
3.28,0.471,7.38
3.29,0.46799999999999997,7.19
3.30,0.46699999999999997,7.15
3.31,0.46399999999999997,7.18
3.32,0.45599999999999996,7.04
3.34,0.445,6.70
3.35,0.43899999999999995,6.14
3.36,0.434,5.86
3.37,0.426,5.64
3.39,0.418,5.22
3.40,0.41100000000000003,4.86
3.41,0.409,4.50
3.42,0.41100000000000003,4.43
3.43,0.41100000000000003,4.65
3.45,0.41100000000000003,4.72
3.46,0.41500000000000004,4.79
3.47,0.41600000000000004,5.08
3.48,0.417,5.22
3.49,0.421,5.35
3.51,0.42000000000000004,5.63
3.52,0.422,5.62
3.53,0.42300000000000004,5.81
3.54,0.422,5.94
3.55,0.421,5.91
3.57,0.421,5.89
3.58,0.417,5.93
3.59,0.417,5.75
3.60,0.41500000000000004,5.79
3.61,0.413,5.68
3.63,0.41500000000000004,5.63
3.64,0.41500000000000004,5.73
3.65,0.413,5.76
3.66,0.413,5.71
3.67,0.41200000000000003,5.74
3.69,0.41,5.68
3.70,0.413,5.55
3.71,0.41200000000000003,5.78
3.72,0.41,5.72
3.73,0.41100000000000003,5.58
3.75,0.409,5.66
3.76,0.41,5.52
3.77,0.41100000000000003,5.59
3.78,0.409,5.66
3.79,0.41,5.51
3.81,0.409,5.57
3.82,0.41,5.49
3.83,0.40700000000000003,5.55
3.84,0.409,5.38
3.86,0.409,5.43
3.87,0.41,5.41
3.88,0.409,5.46
3.89,0.40700000000000003,5.36
3.90,0.409,5.25
3.92,0.40700000000000003,5.30
3.93,0.40700000000000003,5.19
3.94,0.40700000000000003,5.15
3.95,0.409,5.11
3.96,0.40599999999999997,5.14
3.98,0.40700000000000003,4.94
3.99,0.40700000000000003,4.97
4.00,0.409,4.91
4.01,0.41,4.93
4.02,0.409,4.94
4.03,0.41100000000000003,4.82
4.05,0.41100000000000003,4.90
4.06,0.41100000000000003,4.84
4.07,0.413,4.76
4.08,0.41600000000000004,4.84
4.10,0.41600000000000004,4.92
4.11,0.41600000000000004,4.84
4.12,0.417,4.76
4.13,0.42000000000000004,4.76
4.14,0.421,4.83
4.16,0.422,4.81
4.17,0.42300000000000004,4.79
4.18,0.42300000000000004,4.78
4.19,0.426,4.69
4.20,0.42800000000000005,4.74
4.22,0.429,4.79
4.23,0.43099999999999994,4.76
4.24,0.43200000000000005,4.73
4.25,0.43200000000000005,4.71
4.26,0.433,4.60
4.28,0.438,4.57
4.29,0.44000000000000006,4.74
4.30,0.438,4.78
4.31,0.44000000000000006,4.52
4.32,0.44400000000000006,4.54
4.34,0.445,4.64
4.35,0.44800000000000006,4.61
4.36,0.45,4.63
4.37,0.45,4.64
4.39,0.453,4.52
4.40,0.45499999999999996,4.53
4.41,0.457,4.55
4.42,0.461,4.56
4.43,0.462,4.65
4.45,0.46399999999999997,4.59
4.46,0.466,4.52
4.47,0.46699999999999997,4.53
4.48,0.471,4.46
4.49,0.477,4.53
4.51,0.477,4.76
4.52,0.475,4.61
4.53,0.481,4.32
4.54,0.484,4.52
4.55,0.484,4.59
4.57,0.488,4.45
4.58,0.49000000000000005,4.51
4.59,0.49400000000000005,4.50
4.60,0.495,4.56
4.61,0.497,4.49
4.63,0.5,4.39
4.64,0.504,4.45
4.65,0.506,4.51
4.66,0.509,4.50
4.67,0.511,4.47
4.69,0.514,4.45
4.70,0.516,4.43
4.71,0.521,4.41
4.72,0.522,4.54
4.73,0.523,4.44
4.75,0.5269999999999999,4.34
4.76,0.5309999999999999,4.39
4.77,0.534,4.44
4.78,0.536,4.49
4.80,0.538,4.37
4.81,0.5429999999999999,4.34
4.82,0.545,4.48
4.83,0.5469999999999999,4.45
4.84,0.55,4.33
4.85,0.554,4.37
4.87,0.5559999999999999,4.43
4.88,0.5589999999999999,4.38
4.89,0.564,4.35
4.90,0.5660000000000001,4.47
4.92,0.5690000000000001,4.45
4.93,0.571,4.40
4.94,0.572,4.37
4.95,0.575,4.26
4.96,0.581,4.23
4.98,0.585,4.41
4.99,0.587,4.45
5.00,0.589,4.42
5.01,0.591,4.37
5.02,0.5940000000000001,4.27
5.04,0.597,4.31
5.05,0.6,4.26
5.06,0.605,4.30
