time,p,voltage
3.0,-0.001,10.00
3.01,-0.001,-2.46
3.02,-0.001,-2.25
3.04,0.0,-2.03
3.05,-0.001,-1.73
3.06,-0.001,-1.61
3.07,-0.001,-1.40
3.09,0.0,-1.17
3.1,-0.001,-0.90
3.11,0.0,-0.79
3.12,0.0,-0.52
3.13,-0.001,-0.31
3.14,0.0,-0.20
3.16,-0.001,0.06
3.17,0.093,0.17
3.18,0.16499999999999998,6.01
3.19,0.121,10.50
3.21,0.101,8.04
3.22,0.08499999999999999,6.98
3.23,0.08,6.20
3.24,0.077,6.07
3.25,0.076,6.08
3.27,0.076,6.18
3.28,0.077,6.33
3.29,0.077,6.55
3.3,0.076,6.71
3.31,0.06999999999999999,6.78
3.33,0.065,6.56
3.34,0.06,6.41
3.35,0.056999999999999995,6.25
3.36,0.054000000000000006,6.16
3.37,0.052000000000000005,6.15
3.39,0.053000000000000005,6.14
3.4,0.053000000000000005,6.32
3.41,0.049,6.44
3.42,0.049,6.33
3.43,0.047,6.45
3.45,0.043,6.41
3.46,0.043,6.29
3.47,0.040999999999999995,6.40
3.48,0.038,6.35
3.49,0.037,6.28
3.51,0.036,6.30
3.52,0.036,6.32
3.53,0.032,6.39
3.54,0.032,6.25
3.55,0.031,6.32
3.57,0.03,6.32
3.58,0.028999999999999998,6.30
3.59,0.027000000000000003,6.29
3.6,0.027000000000000003,6.28
3.61,0.025,6.33
3.63,0.026000000000000002,6.23
3.64,0.026000000000000002,6.35
3.65,0.024,6.39
3.66,0.024,6.28
3.67,0.020999999999999998,6.31
3.69,0.020999999999999998,6.19
3.7,0.022,6.22
3.71,0.020999999999999998,6.31
3.72,0.020999999999999998,6.25
3.73,0.02,6.26
3.75,0.02,6.20
3.76,0.02,6.20
3.77,0.019,6.20
3.78,0.02,6.12
3.79,0.019,6.19
3.81,0.019,6.10
3.82,0.02,6.08
3.83,0.019,6.14
3.84,0.019,6.04
3.85,0.019,6.01
3.87,0.019,5.98
3.88,0.020999999999999998,5.94
3.89,0.02,6.04
3.9,0.020999999999999998,5.92
3.91,0.020999999999999998,5.95
3.93,0.020999999999999998,5.89
3.94,0.022,5.83
3.95,0.024,5.84
3.96,0.025,5.86
3.98,0.025,5.86
3.99,0.024,5.78
4.0,0.025,5.63
4.01,0.026000000000000002,5.63
4.02,0.027000000000000003,5.61
4.03,0.028999999999999998,5.59
4.05,0.03,5.57
4.06,0.031,5.56
4.07,0.031,5.52
4.08,0.031,5.42
4.1,0.034999999999999996,5.31
4.11,0.036,5.41
4.12,0.036,5.37
4.13,0.037,5.25
4.14,0.040999999999999995,5.20
4.16,0.04,5.29
4.17,0.040999999999999995,5.09
4.18,0.041999999999999996,5.03
4.19,0.043,4.97
4.2,0.046,4.89
4.22,0.046,4.90
4.23,0.049,4.76
4.24,0.052000000000000005,4.81
4.25,0.054000000000000006,4.80
4.26,0.05500000000000001,4.80
4.28,0.057999999999999996,4.72
4.29,0.063,4.68
4.3,0.066,4.81
4.31,0.068,4.87
4.32,0.06899999999999999,4.76
4.34,0.073,4.65
4.35,0.077,4.69
4.36,0.08,4.82
4.37,0.081,4.76
4.38,0.08499999999999999,4.64
4.4,0.09,4.67
4.41,0.093,4.77
4.42,0.093,4.79
4.43,0.096,4.59
4.44,0.099,4.53
4.46,0.10600000000000001,4.55
4.47,0.11200000000000002,4.70
4.48,0.11200000000000002,4.86
4.49,0.11200000000000002,4.63
4.5,0.11699999999999999,4.43
4.52,0.121,4.50
4.53,0.128,4.57
4.54,0.13,4.70
4.55,0.134,4.64
4.56,0.135,4.63
4.58,0.136,4.47
4.59,0.142,4.29
4.6,0.151,4.44
4.61,0.154,4.72
4.63,0.152,4.68
4.64,0.156,4.29
4.65,0.16299999999999998,4.29
4.66,0.16999999999999998,4.48
4.67,0.16999999999999998,4.66
4.69,0.172,4.41
4.7,0.176,4.23
4.71,0.183,4.28
4.72,0.19,4.39
4.73,0.191,4.58
4.75,0.192,4.39
4.76,0.197,4.21
4.77,0.202,4.24
4.78,0.207,4.28
4.79,0.211,4.29
4.8,0.21400000000000002,4.27
4.82,0.21800000000000003,4.23
4.83,0.22400000000000003,4.18
4.84,0.22799999999999998,4.26
4.85,0.231,4.24
4.87,0.23500000000000001,4.19
4.88,0.24,4.12
4.89,0.244,4.15
4.9,0.24900000000000003,4.12
4.91,0.253,4.15
4.93,0.258,4.15
4.94,0.264,4.17
4.95,0.266,4.29
4.96,0.266,4.07
4.97,0.275,3.80
4.99,0.28300000000000003,4.11
5.0,0.28300000000000003,4.28
5.01,0.286,4.01
5.02,0.29300000000000004,3.96
5.03,0.296,4.05
5.05,0.302,3.98
5.06,0.306,4.10
5.07,0.311,4.05
5.08,0.315,4.07
5.09,0.318,4.00
5.11,0.324,3.97
5.12,0.329,4.07
5.13,0.333,4.09
5.14,0.33799999999999997,4.02
5.15,0.341,4.07
5.17,0.348,4.02
5.18,0.351,4.10
5.19,0.355,4.06
5.2,0.361,4.03
5.22,0.365,4.14
5.23,0.367,4.07
5.24,0.372,3.96
5.25,0.377,4.01
5.26,0.383,4.03
5.28,0.387,4.14
5.29,0.389,4.10
5.3,0.394,4.01
5.31,0.398,4.03
5.32,0.404,4.00
5.34,0.409,4.12
5.35,0.409,4.16
5.36,0.413,3.91
5.37,0.421,3.96
5.38,0.42300000000000004,4.16
5.4,0.42699999999999994,4.06
5.41,0.43200000000000005,4.04
5.42,0.434,4.10
5.43,0.43899999999999995,3.99
5.44,0.445,4.07
5.46,0.446,4.20
5.47,0.449,4.05
5.48,0.454,3.95
5.49,0.45899999999999996,4.04
5.5,0.462,4.11
5.52,0.466,4.09
5.53,0.46799999999999997,4.09
5.54,0.47300000000000003,4.04
5.55,0.47800000000000004,4.12
5.56,0.479,4.19
5.57,0.481,4.05
5.59,0.48600000000000004,3.94
5.6,0.49000000000000005,4.03
5.61,0.493,4.11
5.62,0.497,4.06
5.64,0.5,4.10
5.65,0.503,4.11
5.66,0.508,4.07
5.67,0.51,4.18
5.68,0.511,4.16
5.7,0.514,4.04
5.71,0.52,4.01
5.72,0.522,4.20
5.73,0.523,4.18
5.74,0.5269999999999999,4.09
5.76,0.528,4.15
5.77,0.5309999999999999,4.06
5.78,0.533,4.05
5.79,0.537,4.04
5.8,0.5389999999999999,4.11
5.82,0.5429999999999999,4.10
5.83,0.545,4.19
5.84,0.545,4.20
5.85,0.548,4.06
5.86,0.5519999999999999,4.07
5.88,0.554,4.17
5.89,0.554,4.19
5.9,0.5559999999999999,4.06
5.91,0.5599999999999999,4.09
5.92,0.563,4.21
5.94,0.564,4.24
5.95,0.5650000000000001,4.20
5.96,0.5660000000000001,4.17
5.97,0.5700000000000001,4.16
5.99,0.5700000000000001,4.28
6.0,0.571,4.18
6.01,0.5740000000000001,4.17
6.02,0.575,4.24
6.03,0.576,4.23
6.05,0.5780000000000001,4.23
6.06,0.58,4.30
6.07,0.58,4.31
6.08,0.581,4.24
6.09,0.583,4.26
6.11,0.585,4.35
6.12,0.585,4.37
6.13,0.583,4.32
6.14,0.583,4.21
6.15,0.5860000000000001,4.17
6.17,0.587,4.28
6.18,0.588,4.32
6.19,0.588,4.37
6.2,0.589,4.34
6.21,0.589,4.40
6.23,0.592,4.39
6.24,0.592,4.52
6.25,0.589,4.52
6.26,0.591,4.37
6.27,0.592,4.44
6.29,0.592,4.52
6.3,0.592,4.53
6.31,0.592,4.55
6.32,0.591,4.56
6.33,0.589,4.51
6.35,0.591,4.47
6.36,0.591,4.57
6.37,0.589,4.61
6.38,0.589,4.57
6.39,0.588,4.61
6.41,0.588,4.59
6.42,0.589,4.64
6.43,0.588,4.77
6.44,0.587,4.75
6.45,0.587,4.75
6.47,0.5860000000000001,4.81
6.48,0.585,4.81
6.49,0.583,4.81
6.5,0.585,4.82
6.51,0.581,4.97
6.53,0.581,4.83
6.54,0.5780000000000001,4.93
6.55,0.5780000000000001,4.88
6.56,0.577,4.98
6.57,0.575,5.00
6.59,0.575,4.97
6.6,0.5740000000000001,5.08
6.61,0.571,5.12
6.62,0.571,5.08
6.64,0.572,5.21
6.65,0.5700000000000001,5.41
6.66,0.5700000000000001,5.39
6.67,0.5660000000000001,5.52
6.68,0.564,5.43
6.7,0.564,5.43
6.71,0.561,5.57
6.72,0.5599999999999999,5.57
6.73,0.558,5.64
6.74,0.554,5.65
6.76,0.553,5.60
6.77,0.5519999999999999,5.69
6.78,0.548,5.76
6.79,0.544,5.71
6.8,0.544,5.67
6.82,0.541,5.84
6.83,0.537,5.78
6.84,0.536,5.76
6.85,0.532,5.87
6.86,0.528,5.83
6.88,0.526,5.78
6.89,0.523,5.84
6.9,0.519,5.89
6.91,0.516,5.79
6.92,0.514,5.85
6.94,0.51,5.90
6.95,0.506,5.89
6.96,0.504,5.87
6.97,0.499,5.94
6.98,0.497,5.86
7.0,0.49400000000000005,5.92
7.01,0.489,5.99
7.02,0.48600000000000004,5.92
7.03,0.484,5.92
7.05,0.479,6.08
7.06,0.475,6.03
7.07,0.472,5.95
7.08,0.46799999999999997,6.03
7.09,0.465,6.04
7.11,0.461,6.08
7.12,0.45599999999999996,6.10
7.13,0.453,6.02
7.14,0.45,6.06
7.15,0.445,6.16
7.16,0.442,6.11
7.18,0.437,6.12
7.19,0.433,6.10
7.2,0.43099999999999994,6.13
7.21,0.426,6.23
7.23,0.42300000000000004,6.19
7.24,0.418,6.30
7.25,0.413,6.26
7.26,0.41,6.23
7.27,0.40499999999999997,6.26
7.28,0.40099999999999997,6.23
7.3,0.396,6.27
7.31,0.394,6.26
7.32,0.389,6.36
7.33,0.384,6.33
7.35,0.379,6.30
7.36,0.377,6.29
7.37,0.372,6.39
7.38,0.367,6.37
7.39,0.363,6.36
7.41,0.359,6.41
7.42,0.355,6.39
7.43,0.351,6.42
7.44,0.348,6.49
7.45,0.343,6.54
7.47,0.33799999999999997,6.52
7.48,0.333,6.47
7.49,0.32999999999999996,6.47
7.5,0.327,6.60
7.51,0.322,6.65
7.53,0.316,6.63
7.54,0.312,6.53
7.55,0.308,6.58
7.56,0.305,6.63
7.57,0.3,6.69
7.59,0.296,6.66
7.6,0.29100000000000004,6.71
7.61,0.286,6.71
7.62,0.28300000000000003,6.66
7.63,0.279,6.71
7.65,0.275,6.76
7.66,0.271,6.83
7.67,0.266,6.80
7.68,0.263,6.75
7.7,0.261,6.89
7.71,0.255,7.01
7.72,0.25,6.91
7.73,0.24500000000000002,6.85
7.74,0.24,6.84
7.76,0.238,6.81
7.77,0.23399999999999999,6.92
7.78,0.229,6.96
7.79,0.225,6.92
7.8,0.22000000000000003,6.96
7.82,0.217,6.92
7.83,0.213,6.95
7.84,0.209,6.98
7.85,0.205,7.00
7.86,0.2,6.98
7.88,0.196,6.91
7.89,0.194,6.93
7.9,0.189,7.03
7.91,0.184,6.99
7.92,0.179,6.92
7.94,0.175,6.86
7.95,0.172,6.89
7.96,0.16799999999999998,6.90
7.97,0.16299999999999998,6.89
7.98,0.159,6.82
8.0,0.156,6.85
8.01,0.152,6.85
8.02,0.147,6.83
8.03,0.145,6.75
8.04,0.142,6.84
8.06,0.137,6.90
8.07,0.132,6.80
8.08,0.129,6.73
8.09,0.126,6.72
8.1,0.12,6.77
8.12,0.118,6.59
8.13,0.11499999999999999,6.65
8.14,0.11200000000000002,6.70
8.15,0.10800000000000001,6.67
8.16,0.10400000000000001,6.63
8.18,0.10200000000000001,6.60
8.19,0.098,6.63
8.2,0.095,6.59
8.21,0.093,6.54
8.22,0.09,6.64
8.24,0.088,6.59
8.25,0.08399999999999999,6.70
8.26,0.08,6.55
8.27,0.079,6.49
8.28,0.075,6.57
8.3,0.073,6.51
8.31,0.071,6.50
8.32,0.068,6.58
8.33,0.065,6.51
8.34,0.063,6.50
8.36,0.062,6.48
8.37,0.059,6.53
8.38,0.05500000000000001,6.52
8.39,0.054000000000000006,6.43
8.4,0.052000000000000005,6.46
8.42,0.049,6.43
8.43,0.048,6.41
8.44,0.048,6.44
8.45,0.046,6.54
8.47,0.044,6.50
8.48,0.041999999999999996,6.53
8.49,0.04,6.47
8.5,0.037,6.41
8.51,0.036,6.35
8.52,0.036,6.36
8.54,0.034999999999999996,6.44
8.55,0.032,6.44
8.56,0.032,6.36
8.57,0.031,6.43
8.59,0.031,6.41
8.6,0.028999999999999998,6.48
8.61,0.027000000000000003,6.38
8.62,0.026000000000000002,6.36
8.63,0.025,6.33
8.65,0.025,6.30
8.66,0.024,6.34
8.67,0.022,6.30
8.68,0.024,6.26
8.69,0.020999999999999998,6.35
8.71,0.020999999999999998,6.23
8.72,0.02,6.25
8.73,0.020999999999999998,6.19
8.74,0.02,6.27
8.75,0.02,6.20
