time,p,voltage
3.00,-0.003,10.00
3.01,-0.004,0.00
3.02,0.118,0.00
3.04,0.189,0.00
3.05,0.24700000000000003,0.00
3.06,0.29500000000000004,0.00
3.07,0.329,0.00
3.08,0.35,0.00
3.10,0.362,0.00
3.11,0.366,0.00
3.12,0.379,0.00
3.13,0.385,0.19
3.14,0.40499999999999997,0.68
3.16,0.429,1.98
3.17,0.438,3.56
3.18,0.422,4.21
3.19,0.41500000000000004,3.37
3.21,0.43200000000000005,3.05
3.22,0.46399999999999997,4.20
3.23,0.461,6.21
3.24,0.454,6.18
3.25,0.465,5.85
3.26,0.47800000000000004,6.62
3.28,0.476,7.53
3.29,0.462,7.48
3.30,0.45999999999999996,6.78
3.31,0.466,6.74
3.32,0.45999999999999996,7.19
3.34,0.446,6.92
3.35,0.438,6.21
3.36,0.437,5.78
3.37,0.42800000000000005,5.79
3.39,0.421,5.37
3.40,0.41500000000000004,5.01
3.41,0.41,4.72
3.42,0.41,4.50
3.43,0.41100000000000003,4.58
3.45,0.41200000000000003,4.72
3.46,0.41500000000000004,4.87
3.47,0.41600000000000004,5.08
3.48,0.41600000000000004,5.22
3.49,0.42000000000000004,5.28
3.51,0.418,5.56
3.52,0.42000000000000004,5.54
3.53,0.421,5.67
3.54,0.421,5.79
3.55,0.42000000000000004,5.84
3.57,0.418,5.81
3.58,0.417,5.78
3.59,0.418,5.75
3.60,0.41600000000000004,5.86
3.61,0.41500000000000004,5.75
3.63,0.413,5.71
3.64,0.413,5.66
3.65,0.41200000000000003,5.69
3.66,0.41500000000000004,5.64
3.67,0.41200000000000003,5.81
3.69,0.41,5.68
3.70,0.41100000000000003,5.55
3.71,0.41200000000000003,5.64
3.72,0.41,5.72
3.73,0.41200000000000003,5.58
3.75,0.41100000000000003,5.73
3.76,0.409,5.66
3.77,0.409,5.52
3.78,0.41100000000000003,5.51
3.79,0.409,5.65
3.81,0.409,5.50
3.82,0.409,5.49
3.83,0.409,5.47
3.84,0.41,5.46
3.86,0.409,5.51
3.87,0.40700000000000003,5.41
3.88,0.40700000000000003,5.32
3.89,0.40700000000000003,5.29
3.90,0.40700000000000003,5.25
3.91,0.409,5.22
3.93,0.409,5.26
3.94,0.40700000000000003,5.22
3.95,0.409,5.11
3.96,0.409,5.14
3.98,0.40700000000000003,5.09
3.99,0.409,4.97
4.00,0.409,4.99
4.01,0.40599999999999997,4.93
4.02,0.409,4.72
4.03,0.413,4.82
4.05,0.41,5.05
4.06,0.41100000000000003,4.76
4.07,0.41500000000000004,4.76
4.08,0.413,4.92
4.10,0.41500000000000004,4.77
4.11,0.418,4.77
4.12,0.418,4.91
4.13,0.417,4.83
4.14,0.421,4.68
4.16,0.42400000000000004,4.81
4.17,0.42400000000000004,4.94
4.18,0.42400000000000004,4.85
4.19,0.426,4.77
4.20,0.42699999999999994,4.74
4.22,0.42800000000000005,4.72
4.23,0.429,4.69
4.24,0.43099999999999994,4.66
4.25,0.433,4.63
4.26,0.434,4.67
4.28,0.43499999999999994,4.64
4.29,0.43899999999999995,4.59
4.30,0.44000000000000006,4.71
4.31,0.44000000000000006,4.67
4.32,0.44299999999999995,4.54
4.34,0.446,4.57
4.35,0.446,4.68
4.36,0.44800000000000006,4.56
4.37,0.45099999999999996,4.50
4.38,0.454,4.59
4.40,0.45599999999999996,4.62
4.41,0.457,4.62
4.42,0.45999999999999996,4.56
4.43,0.462,4.58
4.45,0.46399999999999997,4.60
4.46,0.466,4.52
4.47,0.46799999999999997,4.53
4.48,0.471,4.53
4.49,0.475,4.53
4.51,0.477,4.61
4.52,0.477,4.61
4.53,0.47800000000000004,4.47
4.54,0.483,4.38
4.55,0.48600000000000004,4.53
4.57,0.48600000000000004,4.53
4.58,0.49000000000000005,4.36
4.59,0.495,4.50
4.60,0.49400000000000005,4.65
4.61,0.499,4.42
4.63,0.501,4.54
4.64,0.5,4.52
4.65,0.506,4.30
4.66,0.509,4.50
4.67,0.51,4.47
4.69,0.516,4.38
4.70,0.517,4.59
4.71,0.515,4.49
4.72,0.521,4.17
4.73,0.5269999999999999,4.37
4.75,0.5269999999999999,4.56
4.76,0.532,4.39
4.77,0.536,4.51
4.78,0.533,4.56
4.79,0.538,4.23
4.81,0.544,4.36
4.82,0.5429999999999999,4.55
4.83,0.545,4.30
4.84,0.5519999999999999,4.26
4.85,0.5519999999999999,4.46
4.87,0.5549999999999999,4.28
4.88,0.561,4.31
4.89,0.563,4.50
4.90,0.5650000000000001,4.41
4.92,0.5690000000000001,4.37
4.93,0.571,4.40
4.94,0.572,4.37
4.95,0.577,4.26
4.96,0.581,4.37
4.98,0.581,4.41
4.99,0.585,4.23
5.00,0.591,4.27
5.01,0.592,4.45
5.02,0.593,4.35
5.04,0.5980000000000001,4.24
