time,p,voltage
8.12,0.119,6.68
8.13,0.11499999999999999,6.72
8.14,0.11200000000000002,6.70
8.15,0.10900000000000001,6.67
8.16,0.10700000000000001,6.72
8.18,0.10300000000000001,6.74
8.19,0.098,6.70
8.2,0.095,6.59
8.21,0.093,6.56
8.22,0.09,6.64
8.24,0.087,6.59
8.25,0.08499999999999999,6.62
8.26,0.08199999999999999,6.64
8.27,0.08,6.64
8.28,0.076,6.64
8.3,0.073,6.59
8.31,0.06999999999999999,6.52
8.32,0.068,6.50
8.33,0.065,6.51
8.35,0.064,6.50
8.36,0.062,6.56
8.37,0.06,6.53
8.38,0.057999999999999996,6.60
8.39,0.05500000000000001,6.57
8.4,0.054000000000000006,6.55
8.42,0.051000000000000004,6.58
8.43,0.048,6.48
8.44,0.048,6.44
8.45,0.047,6.55
8.47,0.044,6.58
8.48,0.041999999999999996,6.53
8.49,0.040999999999999995,6.47
8.5,0.038,6.49
8.51,0.037,6.43
8.52,0.036,6.44
8.54,0.034999999999999996,6.44
8.55,0.033,6.44
8.56,0.033,6.44
8.57,0.031,6.50
8.59,0.03,6.42
8.6,0.031,6.40
8.61,0.028999999999999998,6.53
8.62,0.028999999999999998,6.43
8.63,0.028999999999999998,6.48
8.65,0.025,6.52
8.66,0.025,6.34
8.67,0.024,6.37
8.68,0.024,6.33
8.69,0.022,6.35
8.71,0.024,6.30
8.72,0.022,6.39
8.73,0.024,6.33
8.74,0.022,6.42
8.75,0.022,6.35
8.77,0.020999999999999998,6.35
8.78,0.020999999999999998,6.27
8.79,0.02,6.27
8.8,0.020999999999999998,6.18
8.81,0.02,6.24
8.83,0.02,6.14
8.84,0.020999999999999998,6.12
8.85,0.02,6.17
8.86,0.020999999999999998,6.06
8.88,0.020999999999999998,6.10
8.89,0.02,6.05
8.9,0.020999999999999998,5.94
8.91,0.024,5.97
8.92,0.022,6.06
8.93,0.024,5.93
8.95,0.024,5.94
8.96,0.025,5.88
8.97,0.025,5.88
8.98,0.026000000000000002,5.81
8.99,0.028999999999999998,5.81
9.01,0.028999999999999998,5.88
9.02,0.027000000000000003,5.78
9.03,0.027000000000000003,5.62
9.04,0.03,5.54
9.06,0.032,5.59
9.07,0.032,5.63
9.08,0.034999999999999996,5.53
9.09,0.036,5.57
9.1,0.036,5.53
9.11,0.04,5.41
9.13,0.040999999999999995,5.51
9.14,0.040999999999999995,5.48
9.15,0.040999999999999995,5.34
9.16,0.043,5.21
9.18,0.043,5.23
9.19,0.046,5.09
9.2,0.048,5.10
9.21,0.047,5.10
9.22,0.049,4.88
9.23,0.052000000000000005,4.87
9.25,0.053000000000000005,4.87
9.26,0.05500000000000001,4.78
9.27,0.059,4.76
9.28,0.06,4.83
9.3,0.064,4.73
9.31,0.068,4.78
9.32,0.06899999999999999,4.81
9.33,0.071,4.73
9.34,0.075,4.69
9.36,0.079,4.72
9.37,0.08199999999999999,4.75
9.38,0.08499999999999999,4.80
9.39,0.086,4.75
9.4,0.088,4.61
9.42,0.095,4.56
9.43,0.101,4.73
9.44,0.101,4.91
9.45,0.101,4.69
9.46,0.10600000000000001,4.48
9.48,0.11299999999999999,4.56
9.49,0.11699999999999999,4.79
9.5,0.11499999999999999,4.79
9.51,0.119,4.50
9.52,0.123,4.50
9.54,0.13,4.50
9.55,0.135,4.71
9.56,0.134,4.78
9.57,0.135,4.45
9.58,0.142,4.31
9.6,0.15,4.52
9.61,0.152,4.72
9.62,0.151,4.61
9.63,0.156,4.32
9.65,0.16299999999999998,4.37
9.66,0.16799999999999998,4.55
9.67,0.16799999999999998,4.59
9.68,0.173,4.37
9.69,0.178,4.41
9.71,0.181,4.43
9.72,0.185,4.40
9.73,0.19,4.37
9.74,0.194,4.41
9.75,0.197,4.37
9.77,0.20299999999999999,4.33
9.78,0.207,4.44
9.79,0.20800000000000002,4.40
9.8,0.211,4.21
