6.18,-0.001,-15.00
6.193,-0.001,-15.15
6.202,-0.002,-15.37
6.213,-0.002,-15.64
6.226,-0.003,-15.85
6.238,-0.002,-16.12
6.251,-0.001,-16.28
6.263,-0.003,-16.42
6.275,-0.003,-16.73
6.288,-0.002,-16.94
6.3,-0.002,-17.09
6.312,-0.003,-17.29
6.324,-0.001,-17.55
6.336,-0.001,-17.62
6.349,-0.002,-17.82
6.361,-0.001,-18.07
6.373,-0.002,-18.20
6.385,-0.003,-18.47
6.398,-0.001,-18.70
6.41,-0.002,-18.76
6.422,-0.003,-19.02
6.435,-0.002,-19.26
6.443,-0.002,-19.38
6.455,-0.003,-19.56
6.468,-0.001,-19.79
6.48,-0.002,-19.84
6.492,-0.001,-20.07
6.505,-0.003,-20.19
6.516,-0.004,-20.48
6.528,-0.004,-20.69
6.541,-0.003,-20.85
6.554,-0.002,-20.96
6.566,-0.002,-21.06
6.578,-0.003,-21.21
6.59,-0.002,-21.42
6.602,-0.001,-21.51
6.614,-0.002,-21.59
6.627,-0.001,-21.80
6.639,-0.002,-21.89
6.652,-0.002,-22.08
6.664,-0.003,-22.21
6.676,-0.003,-22.41
6.689,-0.003,-22.54
6.697,-0.002,-22.67
6.71,-0.002,-22.72
6.722,-0.003,-22.85
6.734,-0.003,-23.03
6.746,-0.002,-23.15
6.758,-0.003,-23.21
6.771,-0.003,-23.38
6.783,-0.002,-23.47
6.795,-0.002,-23.51
6.808,-0.003,-23.62
6.82,-0.001,-23.78
6.832,-0.002,-23.75
6.845,-0.003,-23.89
6.856,-0.002,-24.05
6.869,-0.002,-24.07
6.881,-0.003,-24.15
6.893,-0.002,-24.30
6.906,-0.003,-24.30
6.917,-0.002,-24.44
6.929,-0.003,-24.44
6.938,-0.002,-24.57
6.951,-0.003,-24.57
6.963,-0.003,-24.69
6.975,-0.003,-24.75
6.987,-0.003,-24.80
7.0,-0.003,-24.85
7.013,-0.003,-24.89
7.025,-0.002,-24.93
7.038,-0.002,-24.91
7.05,-0.002,-24.94
7.062,-0.001,-24.97
7.074,-0.003,-24.94
7.086,-0.003,-25.09
7.099,-0.001,-25.11
7.111,-0.003,-25.00
7.123,-0.003,-25.14
7.135,-0.002,-25.15
7.147,-0.001,-25.09
7.159,-0.002,-25.04
7.172,-0.001,-25.10
7.181,-0.002,-25.03
7.192,-0.003,-25.09
7.205,-0.003,-25.14
7.218,-0.003,-25.12
7.23,-0.002,-25.11
7.242,-0.003,-25.02
7.255,-0.003,-25.06
7.267,-0.003,-25.03
7.278,-0.002,-25.00
7.291,-0.001,-24.91
7.304,-0.003,-24.81
7.315,0.0,-24.89
7.328,-0.002,-24.66
7.34,-0.003,-24.73
7.352,-0.003,-24.75
7.365,-0.003,-24.69
7.376,-0.001,-24.63
7.389,-0.002,-24.45
7.402,-0.002,-24.44
7.413,-0.003,-24.38
7.425,-0.002,-24.37
7.435,-0.002,-24.23
7.446,-0.003,-24.15
7.458,-0.003,-24.13
7.471,-0.002,-24.04
7.483,-0.002,-23.89
7.495,-0.003,-23.80
7.508,-0.002,-23.77
7.52,-0.001,-23.61
7.533,-0.002,-23.44
7.545,-0.003,-23.41
7.557,-0.002,-23.37
7.57,-0.002,-23.19
7.582,-0.003,-23.08
7.594,-0.002,-23.02
7.607,-0.002,-22.84
7.619,-0.003,-22.72
7.631,-0.001,-22.66
7.643,-0.003,-22.41
7.656,-0.002,-22.40
7.667,-0.001,-22.20
7.679,-0.001,-22.01
7.689,-0.002,-21.88
7.7,-0.002,-21.79
7.713,-0.001,-21.64
7.725,-0.002,-21.44
7.738,-0.002,-21.36
7.75,-0.002,-21.20
7.762,-0.002,-21.05
7.774,-0.002,-20.89
7.787,-0.003,-20.72
7.799,-0.003,-20.62
7.811,-0.001,-20.47
7.823,-0.002,-20.18
7.836,-0.003,-20.06
7.848,-0.003,-19.95
7.86,-0.002,-19.78
7.872,-0.003,-19.54
7.885,-0.003,-19.43
7.897,-0.002,-19.25
7.909,-0.002,-19.01
7.921,-0.002,-18.81
7.934,-0.003,-18.62
7.942,-0.001,-18.51
7.954,-0.003,-18.19
7.967,-0.001,-18.12
7.979,-0.002,-17.80
7.991,-0.003,-17.67
8.003,-0.002,-17.53
8.016,-0.002,-17.27
8.028,-0.001,-17.08
8.04,-0.003,-16.80
8.052,-0.002,-16.72
8.065,-0.002,-16.45
8.077,-0.001,-16.26
8.089,-0.002,-15.98
8.102,-0.003,-15.83
8.114,-0.003,-15.68
8.126,-0.002,-15.45
8.138,-0.003,-15.20
8.151,-0.002,-15.04
8.163,-0.001,-14.77
8.175,-0.003,-14.47
8.187,-0.002,-14.38
8.196,-0.002,-14.12
8.209,-0.002,-13.88
8.22,-0.002,-13.66
8.233,-0.002,-13.44
8.245,-0.003,-13.22
8.258,-0.003,-13.04
8.27,-0.001,-12.84
8.282,-0.002,-12.49
8.295,-0.002,-12.31
8.307,-0.002,-12.09
8.319,-0.003,-11.87
8.332,-0.002,-11.72
8.344,-0.002,-11.42
8.356,-0.003,-11.19
8.368,-0.003,-11.03
8.38,-0.002,-10.78
8.393,-0.003,-10.49
8.405,-0.002,-10.35
8.417,-0.002,-10.06
8.429,-0.002,-9.82
8.441,-0.001,-9.59
8.45,-0.001,-9.30
8.462,-0.002,-9.09
8.474,-0.002,-8.91
8.487,-0.003,-8.69
8.499,-0.003,-8.52
8.511,-0.003,-8.30
8.524,-0.001,-8.07
8.537,-0.002,-7.73
8.549,-0.002,-7.57
8.561,-0.002,-7.34
8.573,-0.003,-7.12
8.586,-0.002,-6.96
8.598,-0.002,-6.66
8.61,-0.001,-6.46
8.622,-0.002,-6.18
8.634,-0.002,-6.02
8.643,-0.002,-5.79
8.655,-0.003,-5.57
8.667,-0.002,-5.43
8.679,-0.002,-5.14
8.692,-0.002,-4.93
8.704,-0.003,-4.72
8.716,-0.002,-4.58
8.728,-0.001,-4.30
8.74,-0.003,-4.03
8.753,-0.001,-3.94
8.765,-0.002,-3.62
8.777,-0.002,-3.47
8.79,-0.002,-3.27
8.802,-0.001,-3.07
8.814,-0.003,-2.81
8.827,-0.003,-2.74
8.839,-0.003,-2.54
8.847,0.0,-2.33
8.86,-0.003,-1.97
8.872,-0.002,-1.96
8.884,-0.002,-1.71
8.896,-0.002,-1.51
8.909,-0.002,-1.34
8.921,-0.003,-1.16
8.934,-0.002,-1.04
8.945,-0.002,-0.79
8.957,-0.004,-0.62
8.97,-0.002,-0.57
8.982,-0.002,-0.26
8.994,-0.003,-0.09
9.007,-0.002,0.01
9.019,0.004,0.23
9.027,0.007000000000000001,0.71
9.039,0.004,0.99
9.052,-0.002,1.01
9.065,-0.002,0.88
9.077,-0.002,1.03
9.089,-0.003,1.18
9.101,-0.003,1.25
9.114,-0.002,1.41
9.126,-0.002,1.61
9.138,-0.002,1.75
9.151,-0.002,1.90
9.162,-0.002,2.03
9.174,-0.002,2.16
9.187,-0.003,2.29
9.199,-0.003,2.36
9.212,-0.002,2.48
9.22,-0.002,2.66
9.233,-0.003,2.78
9.245,-0.001,2.84
9.257,-0.002,3.06
9.269,-0.004,3.11
9.282,-0.003,3.10
9.294,-0.002,3.27
9.306,-0.003,3.42
9.318,-0.002,3.46
9.33,-0.002,3.62
9.343,-0.003,3.71
9.355,-0.003,3.72
9.367,-0.002,3.82
9.379,-0.002,3.96
9.392,-0.002,4.03
9.404,-0.002,4.10
9.412,-0.003,4.18
9.425,-0.002,4.19
9.437,-0.003,4.31
9.45,-0.002,4.31
9.461,-0.002,4.43
9.474,-0.001,4.49
9.487,-0.002,4.60
9.498,-0.002,4.58
9.51,-0.002,4.63
9.523,-0.002,4.67
9.535,-0.003,4.71
9.548,-0.001,4.68
9.559,-0.003,4.84
9.572,-0.002,4.74
9.584,-0.002,4.83
9.596,-0.002,4.85
9.605,-0.002,4.87
9.617,-0.002,4.88
9.629,-0.001,4.89
9.642,-0.003,4.96
9.654,-0.002,4.84
9.666,-0.002,4.90
9.678,-0.003,4.90
9.691,-0.003,4.83
9.703,-0.002,4.82
9.715,-0.002,4.87
9.728,-0.002,4.85
9.741,-0.002,4.83
9.752,-0.003,4.81
9.765,-0.001,4.72
9.777,-0.003,4.81
9.789,-0.003,4.65
9.801,-0.003,4.62
9.81,-0.002,4.58
9.822,-0.002,4.60
9.834,-0.003,4.55
9.846,-0.002,4.44
9.859,-0.003,4.44
9.871,-0.003,4.32
9.884,-0.001,4.26
9.896,-0.003,4.32
9.908,-0.002,4.14
9.921,-0.003,4.12
9.933,-0.002,3.99
9.945,-0.001,3.97
9.957,-0.003,3.96
9.97,-0.003,3.75
9.982,-0.002,3.66
9.994,-0.001,3.63
10.002,-0.001,3.60
10.015,-0.003,3.50
10.027,-0.002,3.28
10.039,-0.002,3.24
10.052,-0.003,3.14
10.064,-0.002,2.97
10.076,-0.002,2.92
10.088,-0.002,2.79
10.101,-0.003,2.69
10.113,-0.003,2.51
10.125,-0.002,2.38
10.138,-0.002,2.31
10.149,-0.002,2.18
10.161,-0.002,2.06
10.174,-0.001,1.91
10.186,-0.002,1.84
10.198,-0.002,1.64
10.207,-0.003,1.51
10.219,-0.003,1.29
10.232,-0.003,1.14
10.244,-0.003,0.99
10.256,-0.003,0.84
10.268,-0.003,0.68
10.28,-0.003,0.53
10.293,-0.003,0.37
10.305,-0.003,0.21
10.317,-0.003,0.04
10.335,0.005,-0.13
10.356,-0.002,0.12
10.376,0.005,-0.41
10.397,-0.002,-0.21
10.417,-0.002,-0.76
10.434,-0.003,-0.95
10.455,-0.003,-1.18
10.475,-0.003,-1.36
10.496,-0.001,-1.54
10.516,-0.003,-1.62
10.536,-0.002,-1.92
10.556,-0.002,-2.04
10.577,-0.001,-2.25
10.593,-0.003,-2.38
10.614,-0.002,-2.70
10.634,-0.003,-2.82
10.655,-0.002,-3.10
10.675,-0.002,-3.24
10.696,-0.002,-3.44
10.717,-0.002,-3.64
10.733,-0.003,-3.85
10.753,-0.002,-4.12
10.774,-0.003,-4.26
10.795,-0.003,-4.53
10.815,-0.002,-4.74
10.835,-0.001,-4.89
10.856,-0.003,-5.06
10.876,-0.002,-5.38
10.893,-0.003,-5.53
10.913,-0.003,-5.81
10.934,-0.001,-6.05
10.954,-0.003,-6.12
10.975,-0.002,-6.47
10.995,-0.001,-6.64
11.016,-0.002,-6.80
11.036,-0.002,-7.07
11.053,-0.002,-7.29
11.073,-0.003,-7.53
11.093,-0.002,-7.81
11.114,-0.002,-7.97
11.134,-0.003,-8.20
11.155,-0.002,-8.48
11.175,-0.002,-8.65
11.196,-0.003,-8.87
11.216,-0.002,-9.16
11.233,-0.001,-9.33
11.253,-0.003,-9.49
11.273,-0.002,-9.86
11.294,-0.001,-10.00
11.314,-0.002,-10.17
11.335,-0.002,-10.46
11.355,-0.001,-10.70
11.375,-0.002,-10.87
11.393,-0.002,-11.15
11.413,-0.003,-11.38
11.434,-0.002,-11.66
11.454,-0.001,-11.83
11.474,-0.003,-11.99
11.495,-0.001,-12.36
11.515,-0.002,-12.46
11.531,-0.002,-12.74
11.552,-0.002,-12.96
11.572,-0.002,-13.19
11.592,-0.003,-13.41
11.614,-0.002,-13.69
11.634,-0.003,-13.86
11.654,-0.003,-14.14
11.675,-0.002,-14.36
11.691,-0.002,-14.52
11.711,-0.003,-14.75
11.732,-0.003,-15.01
11.752,-0.002,-15.22
11.773,-0.003,-15.39
11.793,-0.002,-15.66
11.814,-0.004,-15.81
11.834,-0.004,-16.14
11.851,-0.001,-16.37
11.871,-0.002,-16.37
11.892,-0.003,-16.64
11.912,-0.002,-16.92
11.933,-0.001,-17.06
11.953,-0.003,-17.20
11.974,-0.003,-17.52
11.994,-0.001,-17.73
12.011,-0.002,-17.79
12.031,-0.003,-18.04
12.052,-0.003,-18.31
12.072,-0.003,-18.50
12.093,-0.002,-18.68
12.113,-0.002,-18.81
12.133,-0.003,-19.01
12.153,-0.002,-19.25
12.17,-0.002,-19.35
12.191,-0.004,-19.54
12.211,-0.003,-19.84
12.232,-0.001,-19.95
12.253,-0.002,-20.00
12.273,-0.003,-20.24
12.293,-0.003,-20.47
12.31,-0.002,-20.62
12.33,-0.002,-20.73
12.35,-0.003,-20.89
12.371,-0.003,-21.11
12.391,-0.003,-21.26
12.412,-0.002,-21.42
12.432,-0.002,-21.51
12.453,-0.002,-21.64
12.47,-0.002,-21.80
12.49,-0.002,-21.94
12.511,-0.002,-22.08
12.531,-0.002,-22.21
12.551,-0.002,-22.35
12.571,-0.003,-22.48
12.592,-0.002,-22.66
12.613,-0.002,-22.73
12.633,-0.002,-22.85
12.65,-0.001,-22.97
12.67,-0.001,-23.02
12.691,-0.002,-23.14
12.711,-0.002,-23.31
12.732,-0.001,-23.41
12.752,-0.003,-23.46
12.772,-0.003,-23.68
12.793,-0.003,-23.78
12.81,-0.002,-23.87
12.83,-0.003,-23.91
12.85,-0.003,-24.06
12.871,-0.003,-24.14
12.891,-0.002,-24.22
12.911,-0.002,-24.24
12.932,-0.001,-24.31
12.949,-0.002,-24.32
12.969,-0.001,-24.45
12.99,-0.002,-24.46
13.01,-0.003,-24.58
13.03,-0.002,-24.70
13.051,-0.003,-24.69
13.071,-0.002,-24.80
13.092,-0.002,-24.79
13.109,-0.001,-24.84
13.129,-0.003,-24.81
13.15,-0.001,-24.97
13.169,-0.002,-24.89
13.191,-0.002,-24.98
13.211,-0.002,-25.00
13.231,-0.002,-25.03
13.251,-0.002,-25.05
13.272,-0.003,-25.07
13.288,-0.003,-25.14
13.309,-0.002,-25.15
13.33,-0.003,-25.09
13.35,-0.002,-25.16
13.37,-0.002,-25.10
13.39,-0.003,-25.09
13.411,-0.002,-25.15
13.429,-0.002,-25.07
13.448,-0.003,-25.06
13.469,-0.002,-25.10
13.489,-0.001,-25.02
13.51,-0.003,-24.93
13.53,-0.003,-25.03
13.551,-0.003,-24.99
13.571,-0.003,-24.96
13.587,-0.002,-24.92
13.609,-0.002,-24.82
13.629,-0.003,-24.77
13.65,-0.002,-24.79
13.669,-0.002,-24.67
13.69,-0.003,-24.61
13.71,-0.003,-24.61
13.73,-0.002,-24.55
13.751,-0.001,-24.42
13.768,-0.002,-24.30
13.788,-0.003,-24.29
13.809,-0.001,-24.27
13.829,-0.002,-24.06
13.849,-0.003,-24.04
13.87,-0.003,-24.01
13.891,-0.001,-23.93
13.907,-0.003,-23.72
13.928,-0.002,-23.75
13.948,-0.003,-23.58
13.969,-0.003,-23.54
13.989,-0.002,-23.44
14.01,-0.001,-23.26
14.03,-0.002,-23.09
14.05,-0.003,-23.04
14.067,-0.002,-22.99
14.087,-0.003,-22.80
14.108,-0.003,-22.74
14.129,-0.002,-22.62
14.149,-0.002,-22.43
14.17,-0.003,-22.29
14.19,-0.002,-22.22
14.206,-0.003,-22.03
14.227,-0.002,-21.94
14.247,-0.003,-21.74
14.268,-0.002,-21.66
14.288,-0.003,-21.45
14.309,-0.001,-21.35
14.329,-0.002,-21.07
14.349,-0.002,-20.98
14.369,-0.002,-20.82
14.386,-0.002,-20.66
14.407,-0.002,-20.50
14.427,-0.003,-20.34
14.448,-0.003,-20.22
14.468,-0.002,-20.05
14.488,-0.003,-19.82
14.509,-0.003,-19.71
14.53,-0.001,-19.53
14.549,-0.002,-19.23
14.566,-0.002,-19.11
14.587,-0.003,-18.91
14.608,-0.001,-18.79
14.628,-0.002,-18.48
14.648,-0.003,-18.34
14.668,-0.003,-18.23
14.685,-0.003,-18.04
14.705,-0.001,-17.84
14.727,-0.003,-17.51
14.747,-0.001,-17.43
14.767,-0.001,-17.11
14.787,-0.002,-16.90
14.809,-0.002,-16.76
14.828,-0.002,-16.57
14.848,-0.003,-16.36
14.865,-0.001,-16.20
14.886,-0.001,-15.87
14.906,-0.002,-15.66
14.927,-0.002,-15.50
14.947,-0.002,-15.29
14.968,-0.002,-15.09
14.988,-0.002,-14.88
time,p,voltage
3.903,-0.002,10.00
3.915,-0.001,-1.28
3.927,-0.003,-1.04
3.939,-0.002,-0.98
3.952,-0.002,-0.73
3.964,-0.003,-0.57
3.976,-0.002,-0.45
3.988,-0.001,-0.21
4.001,-0.001,0.02
4.013,0.11699999999999999,0.18
4.021,0.187,6.21
4.033,0.136,9.93
4.046,0.10900000000000001,7.52
4.058,0.099,6.32
4.07,0.098,5.98
4.082,0.096,6.09
4.095,0.095,6.12
4.107,0.092,6.19
4.119,0.093,6.22
4.132,0.098,6.43
4.144,0.097,6.81
4.157,0.092,6.87
4.169,0.08499999999999999,6.77
4.181,0.077,6.54
4.193,0.073,6.30
4.205,0.073,6.18
4.213,0.06899999999999999,6.30
4.226,0.064,6.24
4.239,0.065,6.11
4.25,0.065,6.29
4.263,0.064,6.40
4.275,0.064,6.44
4.287,0.06,6.56
4.3,0.056999999999999995,6.47
4.312,0.054000000000000006,6.38
4.324,0.052000000000000005,6.36
4.337,0.051000000000000004,6.33
4.349,0.048,6.35
4.361,0.048,6.32
4.373,0.046,6.41
4.386,0.044,6.37
4.398,0.044,6.37
4.406,0.041999999999999996,6.45
4.418,0.040999999999999995,6.40
4.431,0.038,6.41
4.443,0.037,6.34
4.455,0.037,6.35
4.468,0.036,6.40
4.48,0.033,6.40
4.492,0.033,6.32
4.504,0.033,6.37
4.517,0.032,6.42
4.529,0.031,6.39
4.542,0.03,6.37
4.554,0.03,6.34
4.566,0.028999999999999998,6.37
4.578,0.028999999999999998,6.34
4.586,0.027000000000000003,6.36
4.599,0.026000000000000002,6.32
4.611,0.026000000000000002,6.28
4.624,0.025,6.29
4.636,0.026000000000000002,6.24
4.648,0.026000000000000002,6.30
4.66,0.025,6.31
4.673,0.026000000000000002,6.25
4.685,0.024,6.30
4.697,0.025,6.17
4.709,0.024,6.22
4.722,0.024,6.15
4.734,0.025,6.13
4.746,0.022,6.17
4.758,0.025,6.02
4.771,0.026000000000000002,6.12
4.78,0.025,6.15
4.792,0.026000000000000002,6.05
4.804,0.024,6.07
4.816,0.026000000000000002,5.91
4.828,0.027000000000000003,5.99
4.84,0.026000000000000002,6.00
4.852,0.028999999999999998,5.89
4.865,0.028999999999999998,5.95
4.878,0.027000000000000003,5.90
4.89,0.031,5.77
4.902,0.031,5.89
4.914,0.032,5.82
4.927,0.032,5.81
4.939,0.033,5.74
4.95,0.034999999999999996,5.72
4.963,0.036,5.70
4.971,0.037,5.68
4.984,0.037,5.65
4.996,0.038,5.56
5.009,0.040999999999999995,5.52
5.021,0.043,5.56
5.033,0.043,5.58
5.045,0.044,5.48
5.058,0.046,5.42
5.07,0.046,5.38
5.082,0.051000000000000004,5.27
5.095,0.049,5.40
5.107,0.051000000000000004,5.21
5.119,0.052000000000000005,5.16
5.131,0.053000000000000005,5.10
5.144,0.056999999999999995,5.03
5.156,0.056999999999999995,5.08
5.164,0.059,4.96
5.177,0.06,4.95
5.188,0.06,4.86
5.201,0.063,4.72
5.214,0.06899999999999999,4.71
5.226,0.073,4.86
5.238,0.073,4.89
5.25,0.074,4.74
5.262,0.08,4.66
5.275,0.08499999999999999,4.80
5.287,0.086,4.89
5.299,0.088,4.79
5.312,0.091,4.75
5.324,0.093,4.70
5.336,0.096,4.66
5.348,0.101,4.61
5.357,0.10600000000000001,4.68
5.369,0.11000000000000001,4.75
5.381,0.10900000000000001,4.82
5.394,0.11200000000000002,4.57
5.406,0.118,4.52
5.418,0.123,4.65
5.43,0.125,4.70
5.443,0.13,4.62
5.455,0.132,4.70
5.467,0.135,4.63
5.48,0.13999999999999999,4.56
5.492,0.142,4.59
5.504,0.146,4.52
5.516,0.151,4.52
5.528,0.154,4.55
5.541,0.161,4.53
5.549,0.162,4.64
5.562,0.16299999999999998,4.51
5.574,0.16799999999999998,4.35
5.586,0.175,4.39
5.599,0.181,4.54
5.611,0.18,4.64
5.623,0.183,4.37
5.635,0.19,4.28
5.648,0.196,4.43
5.66,0.20099999999999998,4.52
5.672,0.20099999999999998,4.55
5.684,0.20299999999999999,4.34
5.697,0.20800000000000002,4.22
5.709,0.217,4.27
5.721,0.22000000000000003,4.48
5.733,0.22200000000000003,4.44
5.742,0.225,4.26
5.754,0.22999999999999998,4.24
5.766,0.23500000000000001,4.27
5.779,0.24,4.27
5.791,0.246,4.29
5.803,0.24700000000000003,4.39
5.815,0.24900000000000003,4.23
5.827,0.256,4.04
5.839,0.262,4.19
5.852,0.266,4.29
5.865,0.269,4.22
5.876,0.275,4.18
5.888,0.27799999999999997,4.26
5.901,0.28300000000000003,4.16
5.913,0.286,4.18
5.925,0.29300000000000004,4.13
5.937,0.29700000000000004,4.21
5.946,0.301,4.21
5.958,0.305,4.19
5.97,0.31,4.14
5.983,0.315,4.16
5.995,0.318,4.16
6.007,0.323,4.14
6.02,0.32799999999999996,4.16
6.032,0.33399999999999996,4.18
6.044,0.33799999999999997,4.25
6.057,0.341,4.22
6.069,0.348,4.19
6.082,0.34900000000000003,4.25
6.093,0.354,4.09
6.106,0.36,4.13
6.118,0.366,4.22
6.13,0.368,4.29
6.138,0.372,4.19
6.151,0.377,4.16
6.163,0.38,4.19
6.175,0.385,4.16
6.188,0.39,4.19
6.2,0.395,4.22
6.213,0.399,4.25
6.225,0.40099999999999997,4.23
6.237,0.40599999999999997,4.14
6.249,0.41,4.16
6.261,0.41600000000000004,4.16
6.274,0.42000000000000004,4.26
6.286,0.42400000000000004,4.24
6.298,0.429,4.26
6.311,0.43099999999999994,4.33
6.323,0.43499999999999994,4.19
6.331,0.43899999999999995,4.22
6.344,0.44299999999999995,4.21
6.356,0.44800000000000006,4.22
6.368,0.45099999999999996,4.27
6.381,0.45599999999999996,4.25
6.393,0.45899999999999996,4.30
6.405,0.462,4.26
6.417,0.466,4.24
6.43,0.46799999999999997,4.24
6.441,0.475,4.19
6.454,0.47800000000000004,4.33
6.467,0.481,4.32
6.479,0.483,4.27
6.491,0.487,4.22
6.504,0.49000000000000005,4.25
6.516,0.495,4.26
6.524,0.499,4.34
6.537,0.499,4.36
6.549,0.504,4.20
6.56,0.509,4.29
6.572,0.51,4.38
6.585,0.511,4.29
6.597,0.516,4.20
6.609,0.52,4.30
6.622,0.522,4.34
6.634,0.526,4.31
6.646,0.53,4.36
6.658,0.532,4.41
6.671,0.533,4.40
6.683,0.536,4.32
6.696,0.5389999999999999,4.33
6.708,0.542,4.38
6.716,0.542,4.37
6.729,0.545,4.26
6.741,0.548,4.33
6.753,0.55,4.34
6.766,0.553,4.35
6.778,0.5559999999999999,4.36
6.79,0.558,4.44
6.802,0.558,4.40
6.814,0.561,4.30
6.827,0.563,4.39
6.839,0.5660000000000001,4.36
6.851,0.5690000000000001,4.46
6.863,0.5690000000000001,4.49
6.876,0.5700000000000001,4.41
6.888,0.572,4.39
6.9,0.575,4.44
6.909,0.577,4.49
6.921,0.576,4.54
6.934,0.5780000000000001,4.41
6.946,0.581,4.48
6.958,0.58,4.54
6.97,0.581,4.42
6.983,0.5860000000000001,4.43
6.995,0.585,4.63
7.007,0.5860000000000001,4.52
7.019,0.587,4.53
7.032,0.587,4.56
7.044,0.588,4.52
7.056,0.588,4.55
7.069,0.591,4.52
7.081,0.592,4.62
7.093,0.591,4.66
7.101,0.591,4.58
7.114,0.591,4.56
7.126,0.591,4.55
7.139,0.593,4.54
7.151,0.5940000000000001,4.66
7.163,0.593,4.72
7.175,0.596,4.66
7.188,0.593,4.78
7.2,0.592,4.67
7.212,0.5940000000000001,4.62
7.225,0.593,4.76
7.237,0.592,4.72
7.248,0.592,4.68
7.261,0.593,4.70
7.273,0.5940000000000001,4.80
7.285,0.591,4.89
7.294,0.591,4.74
7.306,0.592,4.78
7.318,0.589,4.89
7.33,0.588,4.81
7.343,0.587,4.79
7.355,0.587,4.79
7.368,0.588,4.84
7.38,0.5860000000000001,4.97
7.392,0.5860000000000001,4.90
7.405,0.585,4.97
7.417,0.583,4.98
7.429,0.5820000000000001,4.99
7.441,0.581,5.01
7.454,0.58,5.02
7.466,0.5780000000000001,5.04
7.478,0.58,5.07
7.49,0.576,5.22
7.499,0.576,5.13
7.511,0.576,5.22
7.523,0.5740000000000001,5.32
7.536,0.572,5.30
7.548,0.571,5.34
7.56,0.571,5.38
7.573,0.5690000000000001,5.50
7.585,0.5660000000000001,5.49
7.597,0.567,5.48
7.61,0.5660000000000001,5.66
7.621,0.563,5.73
7.634,0.561,5.67
7.646,0.558,5.72
7.658,0.5559999999999999,5.68
7.67,0.553,5.75
7.683,0.549,5.71
7.691,0.548,5.66
7.703,0.5469999999999999,5.74
7.716,0.544,5.82
7.728,0.5389999999999999,5.85
7.74,0.538,5.77
7.753,0.534,5.84
7.765,0.5309999999999999,5.81
7.777,0.528,5.79
7.79,0.523,5.84
7.802,0.522,5.74
7.814,0.521,5.84
7.827,0.516,5.96
7.839,0.512,5.89
7.851,0.511,5.86
7.863,0.509,5.97
7.876,0.504,6.04
7.888,0.49800000000000005,5.97
7.896,0.495,5.83
7.909,0.49400000000000005,5.89
7.921,0.49000000000000005,6.03
7.933,0.488,6.03
7.946,0.48200000000000004,6.08
7.958,0.477,5.98
7.97,0.475,5.93
7.982,0.472,6.00
7.995,0.46799999999999997,6.07
8.007,0.466,6.08
8.019,0.462,6.16
8.031,0.45599999999999996,6.17
8.044,0.453,6.09
8.056,0.449,6.09
8.068,0.445,6.11
8.08,0.442,6.13
8.089,0.438,6.17
8.101,0.433,6.18
8.113,0.429,6.15
8.126,0.426,6.19
8.138,0.422,6.22
8.15,0.417,6.23
8.162,0.413,6.20
8.175,0.409,6.25
8.187,0.40499999999999997,6.23
8.199,0.40099999999999997,6.24
8.212,0.399,6.30
8.224,0.394,6.39
8.236,0.389,6.37
8.248,0.385,6.33
8.261,0.382,6.38
8.272,0.377,6.42
8.281,0.372,6.40
8.293,0.367,6.38
8.306,0.363,6.36
8.318,0.361,6.40
8.33,0.356,6.50
8.343,0.35,6.50
8.355,0.346,6.41
8.367,0.343,6.45
8.379,0.33799999999999997,6.51
8.392,0.33399999999999996,6.49
8.404,0.32999999999999996,6.51
8.416,0.327,6.56
8.428,0.323,6.62
8.441,0.316,6.66
8.453,0.312,6.50
8.465,0.311,6.55
8.477,0.307,6.73
8.486,0.3,6.77
8.498,0.29700000000000004,6.61
8.51,0.294,6.73
8.523,0.28900000000000003,6.77
8.535,0.284,6.75
8.547,0.279,6.71
8.559,0.277,6.71
8.572,0.271,6.81
8.584,0.268,6.72
8.596,0.264,6.82
8.609,0.26,6.86
8.621,0.255,6.83
8.633,0.251,6.81
8.645,0.24900000000000003,6.84
8.658,0.244,6.94
8.67,0.23900000000000002,6.91
8.678,0.23500000000000001,6.89
8.691,0.231,6.92
8.703,0.227,6.94
8.715,0.22400000000000003,6.90
8.727,0.22000000000000003,7.01
8.739,0.21600000000000003,7.03
8.752,0.211,6.98
8.764,0.20600000000000002,6.95
8.776,0.20299999999999999,6.91
8.789,0.198,6.99
8.801,0.196,6.93
8.813,0.191,7.03
8.826,0.187,6.98
8.838,0.183,6.99
8.85,0.178,6.94
8.858,0.174,6.89
8.871,0.172,6.90
8.883,0.16799999999999998,6.96
8.895,0.16299999999999998,6.97
8.908,0.158,6.91
8.92,0.154,6.84
8.932,0.15,6.84
8.944,0.147,6.78
8.957,0.143,6.83
8.969,0.13999999999999999,6.82
8.981,0.135,6.82
8.994,0.131,6.74
9.006,0.129,6.72
9.018,0.125,6.76
9.03,0.123,6.76
9.043,0.12,6.78
9.055,0.11299999999999999,6.82
9.063,0.11200000000000002,6.62
9.075,0.10800000000000001,6.71
9.088,0.10600000000000001,6.66
9.1,0.10300000000000001,6.69
9.113,0.099,6.73
9.125,0.096,6.69
9.137,0.092,6.63
9.149,0.09,6.60
9.162,0.087,6.61
9.174,0.08499999999999999,6.62
9.186,0.08199999999999999,6.61
9.198,0.079,6.63
9.211,0.075,6.57
9.223,0.073,6.51
9.235,0.073,6.50
