time,p,voltage
3.901,-0.002,10.00
4.912,-0.003,0.00
5.925,-0.001,0.00
6.936,-0.002,0.00
7.937,-0.003,0.00
8.942,-0.003,0.00
9.954,-0.003,0.00
10.956,-0.004,0.00
11.97,-0.003,0.00
12.975,-0.001,0.00
13.981,-0.003,0.00
14.993,-0.004,0.00
3.902,-0.001,10.00
3.908,-0.003,0.00
3.912,-0.002,10.00
4.921,-0.002,0.00
5.927,-0.003,0.00
6.94,-0.003,0.00
7.949,-0.002,0.00
8.964,-0.002,0.00
9.978,-0.003,0.00
10.995,-0.002,0.00
11.998,-0.002,0.00
13.009,-0.003,0.00
14.017,-0.003,0.00
3.913,-0.002,10.00
3.923,-0.002,0.00
3.929,0.121,0.00
3.945,0.184,0.00
3.949,0.229,0.00
3.962,0.266,0.00
3.91,-0.002,10.00
3.919,-0.002,0.00
3.93,-0.002,0.00
3.944,-0.002,0.00
3.96,-0.002,0.00
3.97,-0.003,0.00
3.976,-0.002,0.00
3.993,-0.002,0.00
3.911,-0.25,10.00
3.915,-0.25,0.00
3.934,-0.25,0.00
3.948,-0.25,0.00
3.953,-0.25,0.00
3.97,-0.25,0.00
3.978,-0.25,0.00
3.994,-0.25,0.00
4.004,-0.25,0.00
4.015,-0.25,0.00
4.027,-0.25,0.00
4.043,-0.25,0.00
4.056,-0.25,0.00
4.057,-0.25,0.00
0.002,-0.003,0.00
0.003,-0.003,0.00
3.911,-0.003,10.00
3.914,-0.003,0.00
3.932,-0.003,0.00
3.941,-0.003,0.00
3.956,-0.003,0.00
3.962,-0.004,0.00
3.98,-0.002,0.00
3.994,-0.004,0.00
3.899,-0.25,10.00
3.924,-0.25,0.00
3.934,-0.25,0.00
3.945,-0.25,0.00
3.958,-0.25,0.00
3.965,-0.25,0.00
3.979,-0.25,0.00
3.994,-0.25,0.00
4.005,-0.25,0.00
4.019,-0.25,0.00
4.024,-0.25,0.00
4.043,-0.25,0.00
4.056,-0.25,0.00
4.067,-0.25,0.00
4.076,-0.25,0.00
4.081,-0.25,0.00
4.098,-0.25,0.00
4.105,-0.25,0.00
4.125,-0.25,0.00
4.135,-0.25,0.00
4.147,-0.25,0.00
4.162,-0.25,0.00
4.174,-0.25,0.00
4.186,-0.25,0.00
4.192,-0.25,0.00
4.209,-0.25,0.00
4.224,-0.25,0.00
4.229,-0.25,0.00
4.241,-0.25,0.00
4.258,-0.25,0.00
4.268,-0.25,0.00
4.277,-0.25,0.00
4.294,-0.25,0.00
4.303,-0.25,0.00
4.314,-0.25,0.00
4.327,-0.25,0.00
4.345,-0.25,0.00
4.354,-0.25,0.00
4.366,-0.25,0.00
4.368,-0.25,0.00
4.39,-0.25,0.00
4.395,-0.25,0.00
4.411,-0.25,0.00
4.424,-0.25,0.00
4.434,-0.25,0.00
4.447,-0.25,0.00
4.46,-0.25,0.00
4.471,-0.25,0.00
4.481,-0.25,0.00
4.498,-0.25,0.00
4.508,-0.25,0.00
4.519,-0.25,0.00
4.53,-0.25,0.00
4.54,-0.25,0.00
4.545,-0.25,0.00
0.003,-0.3,0.00
0.023,-0.3,0.00
0.044,-0.2,0.00
0.06,-0.3,0.00
0.081,-0.3,0.00
0.102,-0.2,0.00
0.11,-0.3,0.00
0.144,-0.2,0.00
0.161,-0.2,0.00
0.181,-0.2,0.00
0.201,-0.3,0.00
0.22,-0.2,0.00
0.242,-0.3,0.00
0.262,-0.3,0.00
0.283,-0.3,0.00
1.299,-0.3,0.00
2.305,-0.2,0.00
3.319,-0.3,0.00
3.917,-0.3,0.00
3.928,-0.3,0.00
3.938,-0.2,0.00
3.95,-0.3,0.00
3.963,-0.3,0.00
3.975,-0.3,0.00
3.988,-0.3,0.00
3.996,-0.2,0.00
4.009,-0.3,0.00
4.022,-0.3,0.00
4.033,-0.2,0.00
4.045,-0.3,0.00
4.058,-0.2,0.00
4.071,-0.3,0.00
4.08,-0.3,0.00
4.094,-0.2,0.00
4.107,-0.2,0.00
4.121,-0.3,0.00
4.13,-0.3,0.00
4.143,-0.2,0.00
4.151,-0.3,0.00
4.163,-0.2,0.00
4.176,-0.3,0.00
4.188,-0.3,0.00
4.198,-0.3,0.00
4.213,-0.3,0.00
4.226,-0.3,0.00
4.238,-0.2,0.00
4.252,-0.3,0.00
4.264,-0.2,0.00
4.276,-0.3,0.00
4.288,-0.3,0.00
4.3,-0.3,0.00
4.312,-0.3,0.00
4.321,-0.3,0.00
4.333,-0.3,0.00
4.345,-0.3,0.00
4.356,-0.3,0.00
4.368,-0.3,0.00
4.381,-0.3,0.00
4.393,-0.3,0.00
4.405,-0.2,0.00
4.418,-0.2,0.00
4.43,-0.2,0.00
4.443,-0.2,0.00
4.456,-0.3,0.00
4.467,-0.3,0.00
4.479,-0.3,0.00
4.486,-0.3,0.00
0.002,-0.004,0.00
0.003,-0.004,0.00
3.904,-0.004,10.00
3.914,-0.004,0.00
3.932,-0.004,0.00
3.948,-0.006,0.00
3.951,-0.004,0.00
3.964,-0.006,0.00
3.983,-0.003,0.00
3.995,-0.006,0.00
3.911,-0.004,10.00
3.923,-0.003,0.00
3.934,-0.004,0.00
3.941,-0.004,0.00
3.959,-0.006,0.00
3.971,-0.004,0.00
3.982,-0.004,0.00
3.992,-0.006,0.00
4.006,-0.004,0.00
4.021,-0.006,0.00
4.022,-0.004,0.00
0.006,-0.003,0.00
0.047,-0.004,0.00
0.064,-0.004,0.00
0.085,-0.003,0.00
0.105,-0.004,0.00
0.127,-0.004,0.00
0.146,-0.004,0.00
0.166,-0.003,0.00
3.905,-0.003,10.00
3.914,-0.004,0.00
3.911,-0.004,10.00
3.921,-0.003,0.00
3.932,-0.004,0.00
3.943,-0.004,0.00
3.959,-0.006,0.00
3.969,-0.006,0.00
3.979,-0.004,0.00
3.992,-0.006,0.00
4.007,-0.006,0.00
3.913,-0.25,10.00
3.916,-0.25,0.00
3.931,-0.25,0.00
3.947,-0.25,0.00
3.962,-0.25,0.00
3.973,-0.25,0.00
3.975,-0.25,0.00
3.912,-0.25,10.00
3.924,-0.25,0.00
