Parameter,Value
c3_0_e,22.924749518623788
c2_0_e,0.09420217764037393
c1_0_e,-0.0002531385963006017
c0_0_e,-1.670140416554724
c3_1_e,15.188724501517887
c2_1_e,0.07564425984200052
c1_1_e,-0.00020125060329703257
c0_1_e,-0.8750473947681764
c3_2_e,-0.9516097925134512
c2_2_e,0.25124265778997923
c1_2_e,-0.0019330571672880065
c0_2_e,2.2321304364857038
c3_3_e,10.150714180063972
c2_3_e,0.14575628091183934
c1_3_e,-0.000991569532076794
c0_3_e,-2.3321157025460666
c3_4_e,-2.1625862786399965
c2_4_e,0.29915555877510547
c1_4_e,-0.0028549995214213744
c0_4_e,1.9002733880694829
c3_0_c,10.552653397181452
c2_0_c,0.29530263616948454
c1_0_c,-0.001468270631620192
c0_0_c,-0.804730819976786
c3_1_c,10.008949736263533
c2_1_c,0.1980508567178578
c1_1_c,-0.001080923109503783
c0_1_c,-0.533625794507089
c3_2_c,5.451652795208627
c2_2_c,0.30329578104662364
c1_2_c,-0.0023313389738423727
c0_2_c,-0.9466083482815171
c3_3_c,7.141086810837297
c2_3_c,0.318467140280467
c1_3_c,-0.003054420357949071
c0_3_c,-2.416596263680045
c3_4_c,3.43581673348178
c2_4_c,0.39769068308023814
c1_4_c,-0.004061273667256571
c0_4_c,-3.171818002193664
c3_e,-2.448486220364015
c2_e,0.22562044015360877
c1_e,-0.0016221610377574484
c0_e,2.991312946806629
c3_c,-1.7667355687053843
c2_c,0.20963174763564507
c1_c,-0.0008937556780461668
c0_c,1.9766000417176732
