Parameter,Value
c3_0_e,10.004493029996894
c2_0_e,0.11782215249437014
c1_0_e,0.00024350061366850372
c0_0_e,1.2081094133077264
c3_1_e,-5.153309933266208
c2_1_e,0.3028615376002747
c1_1_e,-0.002306537317721818
c0_1_e,5.963782425324485
c3_0_c,9.706299598432611
c2_0_c,0.1168518234975434
c1_0_c,0.0006904627294995814
c0_0_c,0.19072010656933558
c3_1_c,-7.8255340221177745
c2_1_c,0.34697683973543725
c1_1_c,-0.0021747923607434326
c0_1_c,5.474067668743501
c3_e,-0.33197521205935215
c2_e,0.2324930557166289
c1_e,-0.0011998901979046474
c0_e,3.6018167755838753
c3_c,-0.37944158654807647
c2_c,0.24950321842770876
c1_c,-0.0004410065200928433
c0_c,1.7814080556523022
