Parameter,Value
c3_0_e,17.375886496245663
c2_0_e,0.08063595466521155
c1_0_e,-0.00025006344608967466
c0_0_e,1.5160291626333928
c3_1_e,13.670919991019614
c2_1_e,0.13165234540320173
c1_1_e,-0.0007436794792134998
c0_1_e,1.1359090250812947
c3_2_e,-5.261510034884596
c2_2_e,0.2101802821241023
c1_2_e,-0.0009273385203145494
c0_2_e,5.674832766950562
c3_3_e,13.536997373523025
c2_3_e,0.35893170399517654
c1_3_e,-0.003722713389938586
c0_3_e,-4.167719928267322
c3_4_e,-13.91824735738203
c2_4_e,0.47319752218804384
c1_4_e,-0.003770109533431687
c0_4_e,6.904742385397292
c3_0_c,16.766241050982188
c2_0_c,0.1802149427195396
c1_0_c,-0.0010647834569699117
c0_0_c,1.1159017057652563
c3_1_c,23.662266485127027
c2_1_c,0.3649491851882091
c1_1_c,-0.0033430094760812288
c0_1_c,-2.6057151003243666
c3_2_c,15.401343195882168
c2_2_c,0.5712587231144122
c1_2_c,-0.005880737977117455
c0_2_c,-4.2010795828592595
c3_3_c,9.421216618581434
c2_3_c,0.6041200731777736
c1_3_c,-0.006640529155117475
c0_3_c,-4.450070236852348
c3_4_c,-9.542735224432892
c2_4_c,0.5265705413989048
c1_4_c,-0.004371886991340696
c0_4_c,3.0793346573847096
c3_e,-9.03291266645907
c2_e,0.4109951728718654
c1_e,-0.003053962299441002
c0_e,5.157632558343496
c3_c,-10.80432839682982
c2_c,0.4960315763555555
c1_c,-0.00398781852214094
c0_c,4.900728282674353
