Parameter,Value
c3_0_e,6.3325345815624265
c2_0_e,0.1884192612945077
c1_0_e,-0.00014753420079271766
c0_0_e,1.9379432341630296
c3_1_e,-2.7772250782055434
c2_1_e,0.35505282282307954
c1_1_e,-0.0032395874040458553
c0_1_e,4.271765455489416
c3_0_c,2.989575795307789
c2_0_c,0.3496001183001007
c1_0_c,-0.0012316452348787638
c0_0_c,1.0417301029856356
c3_1_c,-4.612428691125906
c2_1_c,0.48781453029990746
c1_1_c,-0.004839811214078454
c0_1_c,3.370643490737927
c3_e,-0.677008135103036
c2_e,0.28385300970199584
c1_e,-0.0017100424928030264
c0_e,3.4521052081298724
c3_c,-1.7983347839286166
c2_c,0.38635959182776825
c1_c,-0.0024368209854885546
c0_c,2.3056527842364325
