Time,Length,Pressure,Force
13,0.0,0.6,0.0
2276,1.0,0.602,4.6
2473,2.0,0.604,11.5
2738,3.0,0.604,18.8
2986,4.0,0.608,26.2
3234,5.0,0.609,35.3
3506,6.0,0.613,44.0
3758,7.0,0.615,53.9
3986,8.0,0.618,63.6
4301,9.0,0.621,74.0
4682,10.0,0.624,83.5
4981,11.0,0.627,93.8
5264,12.0,0.631,104.5
5502,13.0,0.635,116.1
5682,14.0,0.638,127.5
6033,15.0,0.642,138.7
6341,16.0,0.647,151.6
6897,17.1,0.651,162.4
7097,18.1,0.649,175.2
7330,19.1,0.649,185.4
7531,20.1,0.649,196.6
8008,21.1,0.648,206.8
8211,22.1,0.651,219.2
8442,23.1,0.649,230.1
8836,24.1,0.647,240.6
9155,25.1,0.649,252.2
9552,26.1,0.648,263.3
9833,27.1,0.649,277.0
10081,28.1,0.649,289.9
10390,29.1,0.649,302.2
10664,30.1,0.649,314.0
10977,31.1,0.648,327.9
11378,32.1,0.648,340.4
11903,33.1,0.649,352.6
14585,33.0,0.641,341.0
14841,32.0,0.63,320.2
15120,31.0,0.621,300.0
15565,30.0,0.613,282.6
15842,29.0,0.604,265.0
16034,28.0,0.598,248.6
16234,27.0,0.596,235.0
16420,25.9,0.596,223.7
16673,24.9,0.598,212.4
16991,23.9,0.599,201.2
17137,22.9,0.596,190.5
17318,21.9,0.598,179.4
17679,20.9,0.599,169.9
18059,19.9,0.599,159.5
18336,18.8,0.598,149.1
18538,17.8,0.598,137.7
18817,16.8,0.598,127.2
19031,15.8,0.599,117.5
19650,14.8,0.599,108.9
19818,13.7,0.597,98.3
20147,12.7,0.599,87.8
20414,11.7,0.598,79.4
20687,10.7,0.599,69.7
21027,9.7,0.6,60.9
21372,8.7,0.599,52.3
21630,7.6,0.598,42.1
21863,6.6,0.598,33.7
22126,5.6,0.599,25.2
22450,4.6,0.599,17.6
22809,3.5,0.599,9.7
23109,2.5,0.599,3.8
23547,1.5,0.6,0.3
24277,0.5,0.602,3.1
