Time,Length,Pressure,Force
13,0.0,0.504,0.0
2148,1.0,0.505,3.6
2360,2.0,0.508,8.3
2561,3.0,0.509,13.4
2791,4.0,0.511,19.4
3089,5.0,0.514,27.2
3364,6.0,0.515,34.9
3597,7.0,0.519,43.4
3846,8.0,0.52,52.0
4069,9.0,0.525,61.5
4277,10.0,0.527,71.2
4558,11.0,0.532,81.5
4847,12.0,0.536,90.5
5028,13.0,0.539,101.5
5285,14.0,0.543,112.4
5564,15.0,0.548,123.6
5841,16.0,0.553,135.7
6144,17.0,0.555,146.9
6382,18.0,0.556,157.0
6613,19.0,0.555,166.8
6813,20.0,0.556,176.9
7130,21.0,0.554,187.2
7355,22.0,0.555,198.6
7541,23.0,0.556,210.2
7789,24.1,0.558,219.5
8178,25.1,0.556,233.4
8405,26.1,0.556,242.7
8681,27.1,0.558,256.1
8897,28.1,0.556,268.5
9269,29.1,0.555,279.3
9597,30.1,0.555,293.3
9938,31.1,0.555,303.8
10196,32.1,0.556,319.3
10710,33.1,0.554,329.4
11075,34.1,0.555,344.3
12829,34.0,0.544,331.8
13071,33.0,0.533,309.0
13305,32.0,0.523,287.1
13585,30.9,0.514,267.3
13767,29.9,0.506,247.5
14048,28.9,0.499,229.8
14226,27.9,0.5,218.4
14584,26.9,0.5,208.8
14866,25.9,0.501,198.3
15100,24.9,0.501,187.0
15281,23.8,0.499,176.8
15565,22.8,0.501,165.8
15947,21.8,0.503,156.9
16181,20.8,0.5,145.7
16524,19.8,0.501,137.3
16659,18.8,0.499,126.4
16905,17.8,0.501,117.7
17230,16.7,0.501,109.0
17541,15.7,0.501,99.7
17891,14.7,0.503,91.1
18098,13.7,0.5,82.2
18281,12.7,0.5,73.4
18558,11.7,0.501,65.2
18979,10.7,0.503,57.6
19311,9.7,0.503,49.8
19579,8.7,0.503,42.0
19874,7.6,0.503,33.2
20226,6.6,0.504,26.4
20564,5.6,0.503,19.6
20891,4.6,0.503,13.0
21294,3.5,0.504,7.4
21635,2.5,0.504,3.5
22005,1.5,0.504,0.8
22713,0.5,0.505,1.0
