Parameter,Value
c3_e,0.14252976169182316
c2_e,2.489931980036215
c1_e,0.022296525791966455
c0_e,2.2112549736915454
c3_c,0.18013176993397753
c2_c,2.2972289226407416
c1_c,0.03380815707053939
c0_c,1.0527707120940304
