Time,Length,Pressure,Force
46,0.0,0.198,0.0
3851,0.1,0.197,0.1
3869,0.2,0.197,0.2
3886,0.3,0.197,0.4
3929,0.4,0.197,0.9
3936,0.5,0.198,1.1
3970,0.6,0.198,1.3
3991,0.7,0.198,1.5
4010,0.8,0.197,1.6
4028,0.9,0.198,1.8
4048,1.0,0.197,1.9
4070,1.1,0.197,2.1
4076,1.2,0.197,2.2
4110,1.3,0.197,2.3
4126,1.4,0.197,2.5
4142,1.5,0.197,2.7
4169,1.6,0.198,2.9
4175,1.8,0.197,3.3
4209,1.9,0.197,3.9
4228,2.0,0.197,4.2
4248,2.1,0.198,4.5
5568,2.2,0.197,4.6
5644,2.3,0.197,4.9
5727,2.4,0.197,5.0
5766,2.5,0.197,5.1
5805,2.6,0.198,5.3
5839,2.7,0.198,5.7
5864,2.8,0.197,6.0
5905,2.9,0.197,6.3
5920,3.0,0.198,6.4
5945,3.1,0.198,6.6
5965,3.2,0.197,6.8
5986,3.3,0.198,7.0
6027,3.4,0.198,7.4
6046,3.5,0.198,7.6
6066,3.6,0.198,7.9
6078,3.7,0.198,8.1
6095,3.8,0.198,8.3
6124,3.9,0.198,8.6
6141,4.0,0.198,8.8
6166,4.2,0.197,9.1
6187,4.3,0.198,9.4
6206,4.5,0.198,9.7
6227,4.6,0.198,10.1
6233,4.7,0.198,10.4
7821,4.8,0.198,10.5
7839,4.9,0.198,10.6
7857,5.0,0.198,10.8
7882,5.1,0.197,11.1
7889,5.2,0.197,11.3
7923,5.3,0.198,11.5
7943,5.4,0.198,11.7
7964,5.5,0.198,12.1
7982,5.6,0.197,12.5
7999,5.7,0.197,12.7
8041,5.8,0.198,13.2
8063,5.9,0.198,13.4
8081,6.0,0.198,13.7
8099,6.1,0.198,14.0
8118,6.3,0.198,14.2
8161,6.4,0.198,14.7
8182,6.5,0.2,15.0
8201,6.7,0.198,15.2
8222,6.8,0.198,15.5
8242,6.9,0.198,15.8
8263,7.0,0.2,16.1
8283,7.2,0.198,16.5
8321,7.3,0.198,17.1
9594,7.4,0.197,16.9
