Time,Length,Pressure,Force
1,0.0,0.8,0.0
1861,0.2,0.798,0.1
1885,0.3,0.798,0.4
1901,0.4,0.8,0.7
1921,0.6,0.798,1.1
1943,0.7,0.798,1.4
1964,0.8,0.8,1.7
1984,1.0,0.8,2.1
2005,1.2,0.8,2.5
2015,1.4,0.8,2.9
2042,1.6,0.8,3.4
2053,1.9,0.798,4.0
2083,2.1,0.8,4.7
2102,2.3,0.8,5.4
2121,2.4,0.8,5.9
2135,2.6,0.798,6.2
2165,2.8,0.8,6.6
2183,3.0,0.801,7.2
2205,3.2,0.8,7.9
2222,3.4,0.801,8.6
2240,3.6,0.802,9.4
2259,3.9,0.801,10.1
2282,4.2,0.801,11.2
2303,4.6,0.801,12.5
2323,4.8,0.802,13.9
2339,4.9,0.801,14.9
2359,5.1,0.802,15.5
2381,5.3,0.802,16.2
2402,5.5,0.802,17.3
2422,5.6,0.802,18.3
2440,5.8,0.803,19.1
2458,6.0,0.803,20.0
2483,6.2,0.803,21.2
2502,6.4,0.804,22.4
2522,6.7,0.804,23.8
2539,7.0,0.806,25.3
2561,7.2,0.806,27.0
2577,7.4,0.807,28.3
2600,7.6,0.807,29.5
2621,7.8,0.808,30.9
2643,8.1,0.808,32.6
2663,8.4,0.809,34.6
2681,8.7,0.809,36.5
2699,9.0,0.811,38.3
2716,9.4,0.811,40.5
2730,9.6,0.811,43.2
2761,9.8,0.812,45.2
2780,10.0,0.812,46.5
2799,10.2,0.813,47.9
2823,10.4,0.814,49.6
2844,10.6,0.814,51.3
2860,10.8,0.814,52.7
2875,11.0,0.817,54.2
2901,11.3,0.818,56.3
2908,11.7,0.819,58.7
2942,11.9,0.819,61.6
2961,12.0,0.819,63.7
2975,12.1,0.819,64.6
3002,12.3,0.819,65.3
3024,12.5,0.82,66.7
3043,12.7,0.822,68.7
3053,13.0,0.823,70.8
3082,13.3,0.823,72.8
3102,13.5,0.825,75.1
3118,13.9,0.826,77.7
3135,14.2,0.826,80.5
3155,14.4,0.828,83.6
3177,14.5,0.828,85.9
3200,14.7,0.829,87.3
3215,14.9,0.83,88.6
3242,15.1,0.829,90.3
3262,15.3,0.831,92.1
3279,15.5,0.833,94.0
3302,15.8,0.834,96.2
3322,16.2,0.836,99.0
3336,16.6,0.837,102.3
3353,16.8,0.835,105.8
3378,16.9,0.835,108.3
3401,17.1,0.836,109.5
3417,17.3,0.836,110.7
3435,17.6,0.836,112.8
3453,17.8,0.836,115.3
3483,18.1,0.836,117.7
3485,18.4,0.837,120.1
3517,18.8,0.837,123.2
3531,19.1,0.837,126.8
3571,19.2,0.833,130.7
3635,19.3,0.833,129.9
3653,19.5,0.833,130.5
3668,19.7,0.835,132.3
3700,19.9,0.834,134.6
3721,20.0,0.835,136.6
3741,20.1,0.834,138.0
3753,20.2,0.835,139.1
3779,20.3,0.834,140.1
3801,20.5,0.835,141.2
3819,20.7,0.834,142.6
3836,20.9,0.835,144.4
3855,21.2,0.837,146.7
3866,21.5,0.837,149.7
3899,21.6,0.835,152.8
3921,21.8,0.836,154.6
3931,22.0,0.836,155.8
3962,22.2,0.836,157.5
3979,22.4,0.836,159.9
4000,22.7,0.836,162.5
4016,23.0,0.837,165.0
4034,23.3,0.839,167.7
4053,23.7,0.837,171.2
4080,24.0,0.839,175.6
4100,24.1,0.836,179.3
4139,24.3,0.834,180.1
4153,24.5,0.835,180.8
4179,24.7,0.836,182.9
4200,24.9,0.835,185.4
4212,25.1,0.836,187.6
4238,25.2,0.836,189.7
4261,25.4,0.835,191.5
4278,25.6,0.835,193.5
4294,25.8,0.836,195.8
4311,26.0,0.835,198.0
4325,26.2,0.836,200.1
4359,26.4,0.836,202.5
4379,26.5,0.836,204.5
4399,26.7,0.836,205.9
4412,26.9,0.836,207.6
4433,27.1,0.836,209.6
4448,27.3,0.836,211.9
4475,27.5,0.836,213.9
4492,27.7,0.836,215.9
4509,27.9,0.835,218.2
4535,28.1,0.836,220.5
4558,28.3,0.837,222.8
4581,28.5,0.836,225.3
4600,28.6,0.836,227.7
4617,28.7,0.835,229.3
4694,28.8,0.833,228.6
4709,29.1,0.834,229.6
5517,28.9,0.826,229.8
5536,28.5,0.823,226.6
5554,28.3,0.822,220.4
5576,28.2,0.82,216.4
5617,28.0,0.817,213.1
5634,27.9,0.815,211.8
5653,27.6,0.813,209.5
5678,27.3,0.809,206.1
5694,26.9,0.807,201.9
5711,26.5,0.803,197.1
5730,26.1,0.8,191.3
5747,25.8,0.798,185.3
5776,25.7,0.797,181.5
5796,25.6,0.796,179.8
5806,25.4,0.796,178.2
5838,25.3,0.793,176.4
5853,25.0,0.793,174.4
5870,24.7,0.792,171.9
5895,24.4,0.792,168.5
5915,24.0,0.79,164.9
5936,23.7,0.791,161.1
5957,23.5,0.793,157.3
5974,23.3,0.793,155.8
5991,23.1,0.792,154.6
6009,22.9,0.792,152.2
6035,22.6,0.792,149.9
6056,22.4,0.792,147.7
6075,22.1,0.792,145.2
6090,21.9,0.792,142.7
6117,21.5,0.791,140.2
6137,21.2,0.792,137.3
6158,20.9,0.791,133.7
6174,20.7,0.792,130.4
6181,20.5,0.791,128.9
6215,20.2,0.792,127.2
6232,19.9,0.792,124.6
6251,19.5,0.792,121.6
6277,19.1,0.791,118.5
6282,18.8,0.792,114.5
6315,18.7,0.795,111.1
6345,18.6,0.795,110.2
6375,18.3,0.793,109.7
6390,18.1,0.795,107.2
6408,17.8,0.793,105.0
6424,17.6,0.793,103.0
6456,17.3,0.793,100.6
6474,17.0,0.793,98.0
6490,16.6,0.791,95.3
