Time,Length,Pressure,Force
1,0.0,0.499,0.0
3980,0.1,0.499,0.3
4021,0.2,0.498,0.7
4080,0.3,0.498,1.1
4090,0.4,0.499,1.2
4141,0.5,0.499,1.6
4158,0.6,0.499,1.8
4181,0.7,0.5,2.0
4197,0.8,0.499,2.2
4259,0.9,0.499,2.6
4294,1.0,0.499,2.9
4321,1.1,0.499,3.0
4354,1.2,0.499,3.4
4371,1.3,0.5,3.6
4416,1.4,0.499,4.0
4439,1.5,0.5,4.2
4460,1.6,0.499,4.4
4495,1.7,0.499,4.8
4509,1.8,0.499,5.0
4536,1.9,0.5,5.2
4554,2.0,0.499,5.5
4573,2.1,0.5,5.7
4591,2.2,0.499,6.0
4619,2.3,0.5,6.3
4640,2.4,0.5,6.6
4660,2.5,0.5,6.9
4681,2.6,0.5,7.2
4698,2.7,0.5,7.5
4713,2.8,0.5,7.8
4746,2.9,0.501,8.4
4780,3.0,0.5,8.6
4980,3.1,0.501,8.8
5011,3.2,0.501,9.2
5037,3.3,0.501,9.6
5058,3.4,0.501,9.8
5098,3.5,0.501,10.3
5139,3.6,0.503,10.7
7335,3.7,0.5,10.4
7351,3.8,0.501,10.7
7409,3.9,0.501,11.7
7433,4.0,0.501,11.9
7474,4.1,0.503,12.6
7495,4.2,0.501,13.0
7511,4.3,0.503,13.3
7522,4.4,0.503,13.7
7548,4.5,0.503,14.1
7569,4.6,0.503,14.4
7591,4.7,0.504,14.9
7608,4.8,0.503,15.3
7634,4.9,0.503,15.7
7649,5.0,0.504,16.2
7671,5.1,0.504,16.6
7692,5.2,0.504,17.1
7711,5.3,0.504,17.7
7732,5.4,0.504,18.2
7747,5.5,0.504,18.8
7774,5.7,0.505,19.3
7813,5.8,0.505,20.3
7834,5.9,0.505,20.7
7913,6.0,0.505,20.9
7934,6.1,0.505,21.4
7954,6.2,0.505,22.1
8319,6.3,0.505,22.1
9729,6.4,0.505,22.2
9747,6.5,0.504,22.9
9759,6.6,0.505,23.5
9786,6.7,0.506,24.0
9818,6.8,0.506,25.0
9850,6.9,0.505,25.4
9858,7.0,0.506,26.0
9890,7.1,0.508,26.4
9907,7.2,0.506,26.9
9928,7.3,0.506,27.3
9968,7.4,0.508,28.1
9988,7.5,0.508,28.5
10000,7.6,0.508,29.0
10027,7.7,0.508,29.4
10067,7.8,0.509,30.2
10089,7.9,0.509,30.6
10129,8.0,0.509,31.2
10169,8.1,0.508,31.8
10187,8.2,0.509,32.2
10224,8.3,0.509,32.8
10269,8.4,0.509,33.3
10309,8.5,0.509,34.1
10349,8.6,0.51,34.7
12266,8.7,0.509,34.0
12304,8.8,0.509,34.9
12344,8.9,0.509,35.8
12364,9.0,0.51,36.2
12403,9.1,0.51,37.2
12420,9.2,0.51,37.6
12454,9.3,0.51,38.5
12504,9.4,0.51,39.2
12524,9.5,0.511,39.6
12565,9.6,0.511,40.3
12597,9.7,0.511,41.0
12609,9.8,0.511,41.5
12642,9.9,0.512,42.0
12661,10.0,0.512,42.5
12692,10.1,0.512,43.6
12725,10.2,0.512,44.2
12745,10.3,0.512,44.9
12760,10.5,0.512,45.6
12783,10.6,0.515,46.3
12803,10.7,0.515,47.0
12843,10.8,0.515,48.2
12883,10.9,0.515,48.9
14998,11.0,0.512,47.7
15016,11.1,0.514,48.4
15036,11.2,0.514,49.4
15058,11.3,0.515,50.3
15080,11.4,0.515,51.1
15096,11.5,0.515,51.8
15114,11.6,0.515,52.4
15154,11.7,0.516,53.5
15199,11.8,0.516,54.3
15220,11.9,0.516,54.9
15239,12.0,0.516,55.6
15255,12.1,0.517,56.2
15272,12.2,0.517,56.8
15319,12.3,0.517,57.9
15339,12.4,0.517,58.6
15359,12.5,0.519,59.2
15379,12.6,0.519,59.7
15399,12.7,0.519,60.2
15435,12.8,0.519,61.6
15450,13.0,0.52,62.3
15475,13.1,0.52,63.1
15554,13.2,0.521,64.4
15596,13.3,0.52,64.9
15637,13.4,0.52,65.9
17312,13.5,0.519,65.3
17354,13.6,0.519,65.6
17395,13.7,0.521,66.8
17430,13.8,0.52,67.9
17455,13.9,0.52,68.4
17491,14.0,0.521,69.4
17505,14.1,0.522,70.0
17550,14.2,0.522,71.2
17575,14.3,0.522,71.9
17595,14.4,0.522,72.5
17615,14.5,0.523,73.2
17649,14.6,0.523,74.4
17673,14.7,0.523,75.0
17692,14.8,0.525,75.7
17703,14.9,0.525,76.4
17736,15.0,0.525,77.0
17774,15.1,0.525,78.4
17795,15.2,0.525,79.1
