Time,Length,Pressure,Force
1,0.0,0.8,0.0
3197,0.1,0.798,0.3
3238,0.2,0.798,0.6
3298,0.3,0.797,0.9
3319,0.4,0.796,0.9
3353,0.5,0.797,1.0
3370,0.6,0.798,1.1
3418,0.7,0.798,1.1
3436,0.8,0.798,1.2
3464,0.9,0.798,1.4
3507,1.0,0.798,1.4
3557,1.1,0.8,1.6
3578,1.2,0.798,1.6
3612,1.3,0.798,1.7
3656,1.4,0.798,1.3
3676,1.5,0.8,1.4
3688,1.6,0.797,1.5
3731,1.7,0.798,1.8
3758,1.8,0.798,1.8
4717,1.9,0.798,1.9
5155,2.0,0.797,2.2
5216,2.1,0.798,2.3
5233,2.2,0.797,2.4
5248,2.3,0.797,2.6
5268,2.4,0.798,2.8
5294,2.5,0.797,3.0
5310,2.6,0.798,3.1
5336,2.7,0.796,3.3
5372,2.8,0.798,3.6
5389,2.9,0.797,3.8
5406,3.0,0.797,4.0
5451,3.1,0.798,4.2
5472,3.2,0.798,4.4
5505,3.3,0.798,4.7
5536,3.4,0.797,4.8
5573,3.5,0.797,5.1
5591,3.6,0.798,5.3
5611,3.7,0.798,5.5
5625,3.8,0.798,5.7
5675,3.9,0.8,6.1
5691,4.0,0.798,6.4
5710,4.1,0.8,6.6
5732,4.2,0.8,6.8
5751,4.3,0.798,7.0
5794,4.4,0.798,7.4
5834,4.5,0.798,7.6
5858,4.6,0.798,7.9
5907,4.7,0.798,8.2
5954,4.8,0.798,8.5
7113,4.9,0.797,8.1
7130,5.0,0.798,8.6
7143,5.1,0.798,9.0
7171,5.2,0.798,9.4
7188,5.3,0.798,9.7
7231,5.4,0.798,10.3
7253,5.5,0.8,10.6
7272,5.6,0.798,10.8
7290,5.7,0.798,11.1
7309,5.8,0.798,11.3
7350,5.9,0.798,11.8
7370,6.0,0.798,12.0
7401,6.1,0.798,12.4
7448,6.2,0.798,12.8
7468,6.3,0.798,13.0
7510,6.4,0.798,13.4
7551,6.5,0.8,13.8
7572,6.6,0.8,14.1
7609,6.7,0.8,14.6
7629,6.8,0.8,14.9
7649,6.9,0.8,15.2
7670,7.0,0.801,15.5
7731,7.1,0.798,16.2
8829,7.2,0.8,15.9
8847,7.3,0.8,16.4
8865,7.4,0.8,16.9
8886,7.5,0.8,17.4
8924,7.6,0.8,18.2
8940,7.7,0.8,18.5
8966,7.8,0.798,18.9
8989,7.9,0.8,19.2
9024,8.0,0.801,20.0
9047,8.1,0.801,20.3
9065,8.2,0.801,20.6
9108,8.3,0.801,21.3
9114,8.4,0.801,21.6
9159,8.5,0.801,22.2
9186,8.6,0.801,22.5
9217,8.7,0.802,23.1
9268,8.8,0.802,23.6
9287,8.9,0.801,23.9
9326,9.0,0.802,24.3
9358,9.1,0.801,24.8
9379,9.2,0.802,25.2
9427,9.3,0.802,25.8
9545,9.4,0.802,26.1
9598,9.5,0.802,26.8
10823,9.6,0.801,26.4
10844,9.7,0.802,27.0
10885,9.8,0.802,27.9
10911,9.9,0.802,28.6
10943,10.0,0.801,28.9
10975,10.1,0.802,29.6
10993,10.2,0.802,30.0
11045,10.3,0.802,30.7
11082,10.4,0.803,31.3
11101,10.5,0.803,31.7
11142,10.6,0.803,32.4
11164,10.7,0.803,32.7
11197,10.8,0.804,33.4
11224,10.9,0.804,33.8
11242,11.0,0.803,34.2
11282,11.1,0.804,35.0
11303,11.2,0.804,35.5
11313,11.3,0.804,36.0
11343,11.4,0.804,36.4
11382,11.5,0.804,37.3
11399,11.6,0.804,37.7
12621,11.7,0.804,37.3
12639,11.8,0.803,37.6
12657,11.9,0.804,38.2
12674,12.1,0.804,39.1
12699,12.2,0.804,40.1
12706,12.3,0.804,41.1
12739,12.4,0.806,41.8
12755,12.5,0.806,42.2
12781,12.6,0.806,42.7
12796,12.7,0.806,43.2
12822,12.8,0.806,43.8
12859,12.9,0.806,44.7
12875,13.0,0.807,45.2
12901,13.1,0.806,45.7
12940,13.2,0.807,46.6
12960,13.3,0.807,47.0
12999,13.4,0.808,47.8
13019,13.5,0.807,48.1
13060,13.6,0.807,48.7
13099,13.7,0.808,49.5
13114,13.8,0.807,49.8
13160,13.9,0.809,50.6
13197,14.0,0.809,51.3
13241,14.1,0.808,52.0
13281,14.2,0.809,52.6
13299,14.3,0.809,52.9
13312,14.4,0.811,53.4
