Time,Length,Pressure,Force
1,0.0,0.396,0.0
2871,0.2,0.396,0.1
2891,0.3,0.396,0.3
2898,0.5,0.396,0.5
2930,0.7,0.398,0.8
2947,0.9,0.396,1.0
2963,1.0,0.396,1.2
2990,1.3,0.398,1.5
3013,1.7,0.398,1.8
3016,2.1,0.399,2.3
3051,2.5,0.399,3.0
3072,2.7,0.399,3.7
3092,2.8,0.399,4.1
3113,3.0,0.399,4.4
3122,3.2,0.4,4.8
3153,3.4,0.399,5.1
3169,3.7,0.4,5.5
3190,4.0,0.4,6.1
3207,4.5,0.4,6.8
3224,4.8,0.402,7.7
3252,5.1,0.402,8.7
3272,5.3,0.402,9.5
3293,5.5,0.402,10.0
3313,5.7,0.402,10.6
3328,5.9,0.404,11.2
3350,6.0,0.404,11.7
3369,6.2,0.404,12.0
3391,6.4,0.404,12.4
3410,6.6,0.402,12.9
3429,6.9,0.405,13.5
3446,7.3,0.406,14.3
3472,7.6,0.405,15.5
3475,7.7,0.406,16.5
3509,7.9,0.407,17.2
3529,8.2,0.407,17.7
3550,8.4,0.407,18.4
3570,8.7,0.409,19.1
3592,9.0,0.41,19.9
3611,9.3,0.41,20.9
3632,9.7,0.411,22.1
3649,9.9,0.412,23.4
3669,10.1,0.412,24.5
3690,10.3,0.412,25.2
3710,10.6,0.413,25.8
3730,10.8,0.415,26.6
3751,11.0,0.415,27.6
3771,11.2,0.415,28.2
3792,11.5,0.415,28.9
3809,11.8,0.416,30.0
3827,12.2,0.417,31.3
3843,12.4,0.417,32.7
3861,12.6,0.418,33.7
3892,12.8,0.418,34.3
3910,13.0,0.42,35.0
3926,13.2,0.42,35.9
3951,13.5,0.421,36.9
3969,13.7,0.422,37.8
3988,14.0,0.422,38.9
4004,14.4,0.423,40.2
4030,14.7,0.424,41.6
4042,14.9,0.424,43.0
4062,15.0,0.426,43.9
4090,15.2,0.427,44.6
4108,15.4,0.427,45.4
4125,15.7,0.427,46.4
4150,15.9,0.428,47.5
4171,16.1,0.428,48.6
4189,16.5,0.431,49.6
4210,16.9,0.432,51.1
4231,17.2,0.433,53.0
4243,17.3,0.433,54.6
4266,17.4,0.434,55.3
4289,17.6,0.434,55.8
4308,17.8,0.434,56.6
4316,18.0,0.435,57.5
4349,18.3,0.437,58.6
4364,18.6,0.437,59.8
4390,18.9,0.438,61.2
4411,19.3,0.438,62.6
4427,19.6,0.439,64.3
4447,19.8,0.438,65.8
4466,20.0,0.438,66.8
4486,20.2,0.438,67.4
4507,20.4,0.437,68.1
4530,20.6,0.438,68.9
4548,20.8,0.438,69.7
4567,21.1,0.438,70.4
4584,21.4,0.438,71.3
4607,21.8,0.439,72.8
4626,22.0,0.439,74.5
4648,22.2,0.439,75.9
4669,22.3,0.438,76.4
4689,22.6,0.438,76.8
4699,22.8,0.438,77.5
4725,23.1,0.438,78.6
4747,23.3,0.438,79.7
4767,23.7,0.439,80.8
4788,24.0,0.439,82.3
4807,24.4,0.44,84.1
4828,24.7,0.44,86.0
4849,24.8,0.438,87.3
4870,25.0,0.438,87.7
4880,25.2,0.438,87.9
4910,25.4,0.439,88.6
4918,25.6,0.437,89.6
4943,25.9,0.438,90.5
4966,26.2,0.439,91.4
4983,26.7,0.44,93.1
4999,27.0,0.44,95.5
5025,27.2,0.439,97.4
5050,27.3,0.438,97.9
5066,27.6,0.439,98.2
5087,27.8,0.439,99.1
5105,28.1,0.439,100.4
5122,28.4,0.439,101.7
