Time,Length,Pressure,Force
2,0.0,0.399,0.0
2350,0.1,0.399,0.3
2382,0.2,0.399,0.5
2422,0.3,0.399,1.1
2458,0.4,0.4,1.8
2477,0.5,0.4,2.2
2486,0.6,0.4,2.6
2536,0.7,0.4,3.6
2550,0.8,0.4,4.1
2596,0.9,0.401,5.1
2623,1.0,0.401,5.6
2639,1.1,0.401,6.1
2653,1.2,0.401,6.7
2674,1.3,0.402,7.3
2700,1.5,0.402,8.1
2715,1.6,0.402,9.0
2731,1.8,0.402,10.1
2762,1.9,0.404,11.2
2778,2.0,0.404,12.2
2860,2.1,0.404,13.0
2881,2.2,0.404,13.3
2901,2.3,0.405,13.9
2932,2.4,0.405,15.0
2948,2.5,0.405,15.4
2995,2.6,0.405,16.3
3011,2.7,0.405,16.9
3034,2.8,0.405,17.5
3061,2.9,0.405,18.0
3102,3.0,0.406,18.9
3133,3.1,0.406,19.7
3149,3.2,0.406,20.1
3196,3.3,0.406,21.0
3238,3.4,0.407,21.8
3259,3.5,0.407,22.3
3299,3.6,0.407,23.3
3340,3.7,0.409,24.1
3350,3.8,0.409,24.6
3381,3.9,0.409,25.2
3400,4.0,0.409,25.8
3416,4.1,0.407,26.4
3449,4.2,0.41,27.8
3479,4.3,0.41,28.4
3499,4.4,0.411,29.1
3520,4.5,0.411,30.1
3540,4.6,0.411,30.8
3567,4.7,0.411,31.5
3615,4.8,0.411,32.3
3631,4.9,0.411,32.9
3679,5.0,0.412,34.0
3695,5.1,0.411,34.5
3741,5.2,0.412,35.4
3757,5.3,0.412,35.9
3778,5.4,0.412,36.5
3818,5.5,0.413,37.9
3833,5.6,0.413,38.6
3851,5.7,0.415,39.3
3881,5.8,0.415,40.1
3897,5.9,0.416,41.0
3913,6.0,0.416,41.8
3939,6.1,0.416,42.6
3959,6.3,0.416,43.6
3978,6.4,0.417,44.7
3999,6.5,0.417,45.8
4017,6.6,0.417,46.8
4040,6.7,0.417,47.7
4065,6.8,0.418,48.7
4096,6.9,0.418,49.2
4112,7.0,0.418,49.8
4128,7.1,0.418,50.5
4159,7.2,0.42,51.4
4199,7.3,0.42,52.9
4216,7.4,0.42,53.5
4249,7.5,0.421,54.7
4264,7.6,0.421,55.3
4295,7.7,0.421,55.9
4332,7.8,0.421,57.2
4379,7.9,0.422,58.2
4397,8.0,0.422,58.7
4450,8.1,0.422,59.9
4514,8.2,0.422,60.6
4576,8.3,0.422,61.5
4618,8.4,0.423,62.3
4638,8.5,0.423,62.8
4667,8.6,0.424,64.0
4699,8.7,0.424,64.9
4715,8.8,0.426,65.8
4731,9.0,0.426,66.8
4746,9.1,0.426,67.8
4778,9.2,0.426,68.8
4818,9.3,0.427,70.4
4850,9.4,0.427,71.5
4892,9.5,0.428,72.4
4913,9.6,0.428,73.1
4929,9.7,0.428,73.9
4944,9.8,0.428,74.7
4976,9.9,0.429,75.5
5019,10.0,0.429,77.0
5036,10.1,0.431,77.7
5077,10.2,0.431,79.1
5083,10.3,0.431,79.7
5130,10.4,0.431,80.8
5178,10.5,0.432,81.7
5215,10.6,0.432,82.6
5257,10.7,0.432,83.7
5277,10.8,0.433,84.5
5298,11.0,0.433,85.5
5316,11.1,0.434,86.6
5332,11.2,0.434,87.7
5353,11.3,0.435,88.9
5368,11.4,0.434,90.0
5432,11.5,0.434,91.5
5531,11.6,0.435,92.1
5547,11.8,0.437,92.9
5563,11.9,0.438,94.3
5594,12.0,0.438,95.7
5610,12.1,0.438,96.8
5627,12.2,0.438,97.7
5641,12.3,0.439,98.7
5673,12.4,0.44,99.9
5696,12.5,0.44,101.3
5716,12.6,0.44,102.6
5736,12.7,0.442,103.7
5753,12.8,0.442,104.6
5768,12.9,0.442,105.6
5797,13.0,0.443,106.5
5828,13.1,0.443,108.1
5844,13.2,0.443,108.6
5882,13.3,0.443,109.9
5934,13.4,0.443,111.0
5983,13.5,0.444,111.8
6029,13.6,0.444,112.4
6045,13.7,0.445,113.0
6078,13.8,0.446,114.1
6097,14.0,0.446,115.8
6116,14.1,0.448,117.4
6133,14.2,0.446,118.9
6196,14.3,0.446,120.7
6314,14.4,0.446,120.8
6333,14.5,0.446,121.4
6364,14.6,0.448,122.6
6415,14.7,0.448,123.6
6446,14.8,0.448,124.6
6515,14.9,0.448,125.4
6575,15.0,0.446,126.0
6613,15.1,0.448,126.8
6631,15.2,0.446,127.4
6660,15.3,0.448,128.9
6692,15.4,0.448,129.5
6736,15.5,0.448,130.8
6755,15.6,0.448,131.4
6792,15.7,0.449,132.7
6813,15.8,0.449,133.3
6833,15.9,0.449,134.0
6861,16.0,0.449,135.3
6924,16.1,0.448,135.9
6953,16.2,0.449,136.0
6972,16.3,0.449,136.9
6993,16.4,0.448,138.3
7014,16.5,0.448,139.2
7030,16.6,0.45,140.0
7045,16.7,0.449,140.8
7092,16.8,0.449,142.6
7108,16.9,0.449,143.3
7123,17.0,0.449,144.1
7139,17.1,0.449,144.6
7194,17.2,0.449,145.9
7214,17.3,0.449,146.6
7231,17.4,0.449,147.4
7249,17.5,0.449,148.2
7262,17.6,0.449,149.0
7281,17.7,0.449,150.0
7313,17.8,0.449,151.0
7342,17.9,0.449,152.3
7389,18.0,0.449,152.6
7412,18.1,0.449,153.2
7463,18.2,0.448,154.5
7511,18.3,0.448,155.0
7558,18.4,0.446,155.5
7652,18.5,0.446,155.9
7680,18.6,0.446,156.7
7696,18.7,0.446,157.2
7727,18.8,0.448,157.9
7743,18.9,0.448,159.0
7762,19.0,0.449,160.5
7791,19.1,0.449,162.1
7806,19.2,0.449,163.5
7831,19.3,0.448,164.7
7930,19.4,0.448,163.9
7961,19.5,0.446,165.5
7992,19.6,0.448,166.2
8008,19.7,0.448,166.9
8050,19.8,0.448,168.5
8070,19.9,0.449,169.3
8091,20.0,0.448,170.1
8132,20.1,0.449,171.9
8148,20.2,0.448,172.5
8162,20.3,0.448,173.3
8209,20.4,0.449,174.4
8272,20.5,0.448,175.4
8311,20.6,0.448,176.0
8345,20.7,0.449,176.9
8450,20.8,0.446,177.2
8491,20.9,0.446,177.8
8529,21.0,0.448,178.8
8545,21.2,0.448,179.9
8561,21.3,0.449,181.4
8576,21.4,0.448,183.1
8607,21.5,0.449,184.5
9089,21.6,0.444,182.5
9105,21.7,0.445,183.0
9149,21.8,0.446,185.4
9169,21.9,0.448,186.8
9189,22.1,0.448,188.3
9209,22.2,0.449,189.8
9227,22.3,0.449,191.3
9244,22.4,0.449,192.8
9264,22.5,0.45,194.3
9291,22.6,0.45,195.7
9307,22.7,0.45,197.2
9322,22.8,0.45,198.4
9338,22.9,0.45,199.4
9370,23.0,0.45,200.4
9389,23.1,0.45,201.5
9409,23.2,0.449,202.4
9443,23.3,0.45,203.6
9467,23.4,0.449,204.1
9508,23.5,0.449,204.9
9555,23.6,0.448,205.5
9647,23.7,0.446,204.7
9708,23.8,0.446,205.5
9724,23.9,0.448,206.1
9739,24.1,0.448,207.9
9755,24.2,0.45,210.3
9786,24.3,0.45,212.6
9878,24.4,0.446,213.0
10089,24.5,0.445,212.4
10822,24.4,0.444,209.7
10884,24.3,0.443,207.3
10960,24.2,0.443,204.9
11039,24.1,0.44,203.5
11054,24.0,0.439,202.3
11085,23.9,0.439,200.2
11106,23.8,0.438,198.2
11126,23.7,0.438,196.8
11146,23.6,0.437,195.8
11222,23.5,0.435,192.5
11384,23.4,0.434,191.2
11392,23.3,0.433,190.0
11423,23.2,0.433,188.4
11438,23.1,0.433,186.8
11454,23.0,0.432,185.2
11486,22.9,0.432,183.8
11525,22.8,0.431,181.5
11543,22.7,0.429,180.8
11584,22.6,0.429,179.1
11626,22.5,0.428,177.5
11657,22.4,0.428,175.8
11704,22.3,0.427,174.1
11785,22.2,0.427,172.3
11854,22.1,0.426,171.1
11901,22.0,0.424,169.8
11916,21.9,0.424,168.7
11932,21.8,0.424,167.5
11966,21.7,0.422,166.2
11986,21.6,0.422,164.4
12023,21.5,0.422,162.2
12061,21.4,0.421,160.7
12156,21.3,0.42,159.6
12183,21.2,0.418,158.6
12204,21.0,0.418,157.0
12244,20.9,0.417,154.0
12258,20.8,0.416,152.8
12273,20.7,0.416,151.6
12320,20.6,0.415,149.6
12336,20.5,0.415,148.6
12352,20.4,0.415,147.7
12405,20.3,0.412,145.7
12424,20.2,0.412,144.5
12444,20.1,0.411,143.2
12465,20.0,0.411,141.9
12479,19.8,0.41,140.5
12489,19.7,0.41,138.9
12521,19.6,0.409,137.4
12536,19.5,0.409,135.9
12552,19.4,0.407,134.4
12584,19.3,0.406,132.8
12600,19.1,0.406,131.4
12621,19.0,0.405,129.6
12641,18.9,0.404,127.9
12662,18.7,0.402,126.3
12689,18.6,0.402,123.6
12723,18.5,0.402,122.9
12764,18.4,0.401,121.4
12800,18.3,0.401,120.0
12816,18.2,0.401,119.3
12863,18.1,0.4,118.0
12903,18.0,0.4,116.8
12937,17.9,0.4,115.7
13001,17.8,0.399,114.1
13063,17.7,0.399,113.2
13120,17.6,0.398,112.2
13161,17.5,0.398,111.2
13199,17.4,0.398,110.1
13240,17.3,0.396,109.0
13280,17.2,0.396,107.8
13382,17.1,0.396,106.3
13451,17.0,0.395,105.7
13501,16.9,0.394,104.9
13540,16.8,0.394,103.6
13553,16.7,0.393,102.8
13569,16.6,0.394,101.9
13600,16.5,0.394,101.0
13618,16.4,0.393,100.1
13632,16.3,0.393,99.3
13648,16.2,0.393,98.3
13679,16.0,0.393,97.0
13695,15.9,0.393,95.8
13719,15.8,0.391,94.6
13739,15.6,0.393,93.7
13759,15.5,0.393,92.7
13779,15.4,0.393,91.8
13800,15.3,0.393,90.8
13806,15.1,0.393,89.9
13837,15.0,0.393,89.0
13855,14.9,0.393,88.1
13869,14.7,0.393,87.1
13885,14.6,0.393,86.2
13916,14.5,0.393,85.3
13940,14.3,0.393,84.2
13954,14.2,0.393,83.1
13971,14.0,0.393,81.9
14001,13.9,0.393,80.9
14021,13.8,0.394,80.1
14037,13.7,0.394,79.5
14069,13.6,0.394,78.8
14085,13.5,0.395,78.1
14120,13.4,0.394,77.6
14133,13.3,0.395,77.1
14181,13.2,0.395,76.2
14201,13.1,0.395,75.9
14253,13.0,0.396,75.3
