Parameter,Value
c4_e,-84.40792993396671
c3_e,0.48152504147295233
c2_e,-0.0012699931095325678
c1_e,1.6243413177750755e-06
c0_e,198.15392311041956
c4_c,-83.1292622962888
c3_c,0.6185114648743633
c2_c,-0.00213207095078555
c1_c,3.090161619033343e-06
c0_c,196.82720245119043
