Parameter,Value
c4_e,-64.4199609577295
c3_e,0.5513543550162201
c2_e,-0.002159449060543507
c1_e,3.914162772386955e-06
c0_e,171.56188178252344
c4_c,-62.10952952358132
c3_c,0.43675843077098336
c2_c,-0.0011810830656612092
c1_c,1.955843092781699e-06
c0_c,172.19642531932047
