time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension
10.007,113.0,0.435,44.9,0.0,0.435,146.0,44.9,,,,,112.39430824468307,,10.35919769744842,117.4322,,,127.79139769744842,,113.0,111.79139769744842,,,113.0,0.0,-1.0695595597801617,
10.019,113.0,0.437,44.9,0.0120000000000004,0.437,146.0,44.9,,,,,112.36938507610586,,10.35919769744842,117.38124,,,127.7404376974484,,113.0,111.7404376974484,,,113.0,0.0120000000000004,-1.1146569049129207,
10.031,113.0,0.435,44.9,0.0240000000000009,0.435,146.0,44.9,,,,,112.39430824468307,,10.35919769744842,117.4322,,,127.79139769744842,,113.0,111.79139769744842,,,113.0,0.0240000000000009,-1.0695595597801617,
10.044,113.0,0.435,44.9,0.0370000000000008,0.435,146.0,44.9,,,,,112.39430824468307,,10.35919769744842,117.4322,,,127.79139769744842,,113.0,111.79139769744842,,,113.0,0.0370000000000008,-1.0695595597801617,
10.056,113.0,0.435,44.8,0.0489999999999994,0.435,146.0,44.8,,,,,112.39062009904578,,10.344010866355305,117.4322,,,127.7762108663553,,113.0,111.7762108663553,,,113.0,0.0489999999999994,-1.0829992333138945,
10.068,113.1,0.435,44.8,0.0609999999999999,0.435,146.1,44.8,,,,,112.39062009904578,,10.344010866355305,117.4322,,,127.7762108663553,,113.1,111.7762108663553,,,113.1,0.0609999999999999,-1.1704590041067153,
10.08,113.1,0.435,44.9,0.0730000000000004,0.435,146.1,44.9,,,,,112.39430824468307,,10.35919769744842,117.4322,,,127.79139769744842,,113.1,111.79139769744842,,,113.1,0.0730000000000004,-1.1570312135734546,
10.092,113.1,0.434,44.9,0.0850000000000008,0.434,146.1,44.9,,,,,112.40664826380193,,10.35919769744842,117.45768,,,127.81687769744842,,113.1,111.81687769744842,,,113.1,0.0850000000000008,-1.1345024779412693,
10.105,113.1,0.434,44.9,0.0980000000000007,0.434,146.1,44.9,,,,,112.40664826380193,,10.35919769744842,117.45768,,,127.81687769744842,,113.1,111.81687769744842,,,113.1,0.0980000000000007,-1.1345024779412693,
10.117,113.1,0.434,44.9,0.1100000000000012,0.434,146.1,44.9,,,,,112.40664826380193,,10.35919769744842,117.45768,,,127.81687769744842,,113.1,111.81687769744842,,,113.1,0.1100000000000012,-1.1345024779412693,
10.125,113.1,0.435,45.0,0.1180000000000003,0.435,146.1,45.0,,,,,112.39799026142695,,10.3743769785499,117.4322,,,127.8065769785499,,113.1,111.8065769785499,,,113.1,0.1180000000000003,-1.1436100985411988,
10.138,113.1,0.435,45.1,0.1310000000000002,0.435,146.1,45.1,,,,,112.4016661999402,,10.3895487432426,117.4322,,,127.8217487432426,,113.1,111.8217487432426,,,113.1,0.1310000000000002,-1.130195629316888,
