time,length,pressure,force,time_contraction,pressure_contraction,length_contraction,force_contraction,time_extension,pressure_extension,length_extension,force_extension,estimated_contraction_length,estimated_extension_length,Estimated_Stretched_Length_Contraction,Estimated_Unstretched_Length_Contraction,Estimated_Stretched_Length_Extension,Estimated_Unstretched_Length_Extension,Estimated_Length_Contraction,Estimated_Length_Extension,real_length_contraction,Real_Estimated_Length_Contraction,real_length_extension,Real_Estimated_Length_Extension,real_length,time_elapsed,Error_Percentage_Contraction,Error_Percentage_Extension,,
14.033,150.5,0.488,45.2,,,,,4.018,0.488,177.5,45.2,,154.0101017,,,13.73881286,146.94768,,160.6864929,,,150.5,150.6864929,150.5,4.018,,0.123915523,1.54E-06,
14.053,150.7,0.484,44.9,,,,,4.038,0.484,177.7,44.9,,154.0934433,,,13.67947065,147.09424,,160.7737106,,,150.7,150.7737106,150.7,4.038,,0.048912173,2.39E-07,
14.069,150.9,0.482,44.9,,,,,4.054,0.482,177.9,44.9,,154.1453547,,,13.67947065,147.16752,,160.8469906,,,150.9,150.8469906,150.9,4.054,,-0.035128797,1.23E-07,
14.09,151.1,0.479,44.9,,,,,4.075,0.479,178.1,44.9,,154.22212,,,13.67947065,147.27744,,160.9569106,,,151.1,150.9569106,151.1,4.075,,-0.094698448,8.97E-07,
14.11,151.3,0.475,45,,,,,4.095,0.475,178.3,45,,154.3293144,,,13.69926009,147.424,,161.1232601,,,151.3,151.1232601,151.3,4.095,,-0.116814214,1.36E-06,
14.13,151.5,0.473,45,,,,,4.115,0.473,178.5,45,,154.378524,,,13.69926009,147.49728,,161.1965401,,,151.5,151.1965401,151.5,4.115,,-0.200303568,4.01E-06,
14.151,151.7,0.471,45.2,,,,,4.136,0.471,178.7,45.2,,154.4405477,,,13.73881286,147.57056,,161.3093729,,,151.7,151.3093729,151.7,4.136,,-0.257499761,6.63E-06,
14.172,151.9,0.466,45.4,,,,,4.157,0.466,178.9,45.4,,154.5721895,,,13.77833109,147.75376,,161.5320911,,,151.9,151.5320911,151.9,4.157,,-0.242204682,5.87E-06,
14.192,152.1,0.461,45.2,,,,,4.177,0.461,179.1,45.2,,154.6744912,,,13.73881286,147.93696,,161.6757729,,,152.1,151.6757729,152.1,4.177,,-0.278913305,7.78E-06,
14.212,152.2,0.459,44.8,,,,,4.197,0.459,179.2,44.8,,154.6947239,,,13.65967242,148.01024,,161.6699124,,,152.2,151.6699124,152.2,4.197,,-0.348283559,1.21E-05,
14.23,152.4,0.456,44.7,,,,,4.215,0.456,179.4,44.7,,154.7557274,,,13.63986539,148.12016,,161.7600254,,,152.4,151.7600254,152.4,4.215,,-0.419930849,1.76E-05,
14.249,152.6,0.454,44.9,,,,,4.234,0.454,179.6,44.9,,154.8119956,,,13.67947065,148.19344,,161.8729106,,,152.6,151.8729106,152.6,4.234,,-0.476467467,2.27E-05,
14.27,152.8,0.451,45,,,,,4.255,0.451,179.8,45,,154.8829179,,,13.69926009,148.30336,,162.0026201,,,152.8,152.0026201,152.8,4.255,,-0.521845488,2.72E-05,
14.291,153,0.45,45,,,,,4.276,0.45,180,45,,154.9042803,,,13.69926009,148.34,,162.0392601,,,153,152.0392601,153,4.276,,-0.627934578,3.94E-05,
14.311,153.1,0.448,45.1,,,,,4.296,0.448,180.1,45.1,,154.9524049,,,13.71904082,148.41328,,162.1323208,,,153.1,152.1323208,153.1,4.296,,-0.632056944,3.99E-05,
14.331,153.2,0.445,45.2,,,,,4.316,0.445,180.2,45.2,,155.0204736,,,13.73881286,148.5232,,162.2620129,,,153.2,152.2620129,153.2,4.316,,-0.612263144,3.75E-05,
14.352,153.4,0.443,45,,,,,4.337,0.443,180.4,45,,155.0501343,,,13.69926009,148.59648,,162.2957401,,,153.4,152.2957401,153.4,4.337,,-0.719856522,5.18E-05,
14.372,153.5,0.44,44.7,,,,,4.357,0.44,180.5,44.7,,155.0941227,,,13.63986539,148.7064,,162.3462654,,,153.5,152.3462654,153.5,4.357,,-0.751618641,5.65E-05,
14.388,153.6,0.439,44.7,,,,,4.373,0.439,180.6,44.7,,155.1141619,,,13.63986539,148.74304,,162.3829054,,,153.6,152.3829054,153.6,4.373,,-0.792379306,6.28E-05,
14.409,153.8,0.437,44.7,,,,,4.394,0.437,180.8,44.7,,155.153857,,,13.63986539,148.81632,,162.4561854,,,153.8,152.4561854,153.8,4.394,,-0.873741622,7.63E-05,
