Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2841,0.0,0.603,0.0,183.43277999999998,183.43277999999998,165.47
4600,2.1,0.605,7.9,183.3533,185.45329999999998,167.57
6735,4.9,0.609,22.9,183.19433999999998,188.09434,170.37
8760,7.6,0.614,40.2,182.99563999999998,190.59563999999997,173.07
10714,9.9,0.618,56.3,182.83667999999997,192.73667999999998,175.37
12770,12.7,0.626,78.4,182.51876,195.21875999999997,178.17
14810,14.7,0.63,95.7,182.35979999999998,197.05979999999997,180.17
16741,17.1,0.637,117.5,182.08162,199.18161999999998,182.57
18741,19.5,0.644,140.2,181.80343999999997,201.30343999999997,184.97
20797,22.3,0.649,165.7,181.60474,203.90474,187.77
22953,24.6,0.648,185.6,181.64448,206.24447999999998,190.07
25025,27.4,0.649,210.7,181.60474,209.00474,192.87
27778,29.5,0.648,229.2,181.64448,211.14448,194.97
29916,32.3,0.648,255.5,181.64448,213.94448,197.76999999999998
32070,34.3,0.648,274.7,181.64448,215.94448,199.76999999999998
34430,37.4,0.648,304.9,181.64448,219.04448,202.87
36844,39.4,0.648,324.6,181.64448,221.04448,204.87
39381,42.0,0.648,352.2,181.64448,223.64448,207.47
43953,44.3,0.647,373.8,181.68421999999998,225.98422,209.76999999999998
45828,42.1,0.627,329.9,182.47902,224.57901999999999,207.57
46967,41.8,0.624,325.2,182.59823999999998,224.39824,207.26999999999998
49100,39.4,0.604,286.5,183.39303999999998,222.79304,204.87
51125,37.1,0.602,263.7,183.47251999999997,220.57251999999997,202.57
53253,34.4,0.604,238.4,183.39303999999998,217.79304,199.87
55129,31.8,0.604,214.5,183.39303999999998,215.19304,197.27
57226,29.5,0.605,194.6,183.3533,212.8533,194.97
59039,26.9,0.604,171.9,183.39303999999998,210.29304,192.37
61058,24.7,0.604,153.1,183.39303999999998,208.09303999999997,190.17
62854,21.9,0.604,130.1,183.39303999999998,205.29304,187.37
65223,19.7,0.605,113.4,183.3533,203.05329999999998,185.17
67068,16.9,0.604,91.5,183.39303999999998,200.29304,182.37
69063,14.7,0.604,74.8,183.39303999999998,198.09303999999997,180.17
71149,12.4,0.604,57.7,183.39303999999998,195.79304,177.87
73252,9.9,0.604,39.9,183.39303999999998,193.29304,175.37
75010,7.5,0.603,23.7,183.43277999999998,190.93277999999998,172.97
77385,5.1,0.604,10.3,183.39303999999998,188.49303999999998,170.57
79323,2.5,0.604,0.1,183.39303999999998,185.89303999999998,167.97
84832,0.0,0.603,5.9,183.43277999999998,183.43277999999998,165.47
