Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1465,0.0,0.504,0.0,162.54256000000004,162.54256000000004,154.4
3496,2.7,0.503,3.8,162.57542000000004,165.27542000000003,157.1
5458,5.4,0.504,11.9,162.54256000000004,167.94256000000004,159.8
7638,7.7,0.503,22.1,162.57542000000004,170.27542000000003,162.1
9577,10.4,0.503,35.9,162.57542000000004,172.97542000000004,164.8
11569,12.6,0.503,48.6,162.57542000000004,175.17542000000003,167.0
13610,15.4,0.504,65.5,162.54256000000004,177.94256000000004,169.8
15699,17.5,0.504,78.4,162.54256000000004,180.04256000000004,171.9
17683,20.2,0.504,95.7,162.54256000000004,182.74256000000003,174.6
19817,22.5,0.504,111.2,162.54256000000004,185.04256000000004,176.9
21862,25.0,0.506,128.5,162.47684000000004,187.47684000000004,179.4
24031,27.4,0.506,145.5,162.47684000000004,189.87684000000004,181.8
26227,30.0,0.508,164.3,162.41112000000004,192.41112000000004,184.4
28761,32.4,0.509,182.0,162.37826000000004,194.77826000000005,186.8
30757,35.1,0.512,203.5,162.27968000000004,197.37968000000004,189.5
33112,37.2,0.515,220.1,162.18110000000001,199.3811,191.60000000000002
35828,40.3,0.519,245.5,162.04966000000002,202.34966000000003,194.7
37959,37.0,0.503,210.3,162.57542000000004,199.57542000000004,191.4
39752,34.3,0.501,188.2,162.64114000000004,196.94114000000002,188.7
42037,32.3,0.503,173.9,162.57542000000004,194.87542000000002,186.7
43773,29.6,0.503,153.7,162.57542000000004,192.17542000000003,184.0
46001,27.3,0.503,137.6,162.57542000000004,189.87542000000005,181.70000000000002
47814,24.5,0.501,117.6,162.64114000000004,187.14114000000004,178.9
49758,22.2,0.503,101.7,162.57542000000004,184.77542000000003,176.6
51477,19.7,0.501,84.5,162.64114000000004,182.34114000000002,174.1
53574,17.1,0.501,67.7,162.64114000000004,179.74114000000003,171.5
55516,14.9,0.503,54.3,162.57542000000004,177.47542000000004,169.3
57367,12.5,0.503,39.5,162.57542000000004,175.07542000000004,166.9
58960,10.0,0.503,25.0,162.57542000000004,172.57542000000004,164.4
61057,7.4,0.503,12.4,162.57542000000004,169.97542000000004,161.8
64672,2.7,0.503,0.3,162.57542000000004,165.27542000000003,157.1
69240,0.5,0.503,0.1,162.57542000000004,163.07542000000004,154.9
