Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1668,0.0,0.5,0.0,162.67400000000004,162.67400000000004,137.9
2867,2.3,0.5,11.2,162.67400000000004,164.97400000000005,140.20000000000002
4627,4.9,0.5,23.3,162.67400000000004,167.57400000000004,142.8
5829,6.8,0.5,33.5,162.67400000000004,169.47400000000005,144.70000000000002
7637,9.6,0.501,48.5,162.64114000000004,172.24114000000003,147.5
10479,14.7,0.504,79.8,162.54256000000004,177.24256000000003,152.6
11790,17.3,0.506,96.5,162.47684000000004,179.77684000000005,155.20000000000002
13288,19.8,0.51,113.1,162.34540000000004,182.14540000000005,157.70000000000002
14505,22.1,0.511,128.9,162.31254000000004,184.41254000000004,160.0
16022,24.6,0.515,146.3,162.18110000000001,186.7811,162.5
17309,26.9,0.517,163.6,162.11538000000002,189.01538000000002,164.8
18917,29.6,0.523,184.2,161.91822000000002,191.51822,167.5
20096,31.8,0.528,202.8,161.75392000000002,193.55392000000003,169.70000000000002
22132,34.4,0.532,223.4,161.62248000000002,196.02248000000003,172.3
23068,36.7,0.538,245.8,161.42532000000003,198.12532000000004,174.60000000000002
24667,39.3,0.544,269.1,161.22816000000003,200.52816,177.2
25886,36.9,0.531,241.1,161.65534000000002,198.55534000000003,174.8
27281,34.6,0.522,219.6,161.95108000000002,196.55108,172.5
28600,32.2,0.512,198.0,162.27968000000004,194.47968000000003,170.10000000000002
30115,29.5,0.504,174.9,162.54256000000004,192.04256000000004,167.4
32892,24.4,0.499,138.7,162.70686000000003,187.10686000000004,162.3
34206,21.9,0.499,122.2,162.70686000000003,184.60686000000004,159.8
35583,19.6,0.499,107.6,162.70686000000003,182.30686000000003,157.5
38200,14.6,0.499,76.1,162.70686000000003,177.30686000000003,152.5
39395,12.1,0.499,60.8,162.70686000000003,174.80686000000003,150.0
40766,9.7,0.499,46.3,162.70686000000003,172.40686000000002,147.6
43292,4.8,0.499,18.0,162.70686000000003,167.50686000000005,142.70000000000002
48558,0.1,0.5,0.2,162.67400000000004,162.77400000000003,138.0
