Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
3928,0.0,0.401,0.0,165.92714000000004,165.92714000000004,140.0
5909,1.9,0.401,8.6,165.92714000000004,167.82714000000004,141.9
7604,4.6,0.401,20.3,165.92714000000004,170.52714000000003,144.6
9217,6.8,0.402,30.7,165.89428000000004,172.69428000000005,146.8
10777,9.2,0.402,42.6,165.89428000000004,175.09428000000003,149.2
12716,11.7,0.404,54.6,165.82856000000004,177.52856000000003,151.7
14252,14.1,0.406,67.6,165.76284000000004,179.86284000000003,154.1
15906,16.8,0.406,81.8,165.76284000000004,182.56284000000005,156.8
18842,21.8,0.412,110.7,165.56568000000004,187.36568000000005,161.8
20161,23.9,0.415,123.8,165.46710000000004,189.36710000000005,163.9
21755,26.7,0.42,141.2,165.30280000000005,192.00280000000004,166.7
23315,29.0,0.423,156.6,165.20422000000002,194.20422000000002,169.0
24906,31.7,0.428,175.8,165.03992000000002,196.73992,171.7
27810,36.6,0.439,213.3,164.67846000000003,201.27846000000002,176.6
29263,38.6,0.445,230.4,164.48130000000003,203.08130000000003,178.6
30619,36.5,0.433,208.6,164.87562000000003,201.37562000000003,176.5
31975,33.9,0.423,186.2,165.20422000000002,199.10422000000003,173.9
33452,31.8,0.416,169.1,165.43424000000005,197.23424000000006,171.8
34773,29.2,0.407,150.2,165.72998000000004,194.92998000000003,169.2
36349,26.5,0.4,132.0,165.96000000000004,192.46000000000004,166.5
37767,24.2,0.399,118.0,165.99286000000004,190.19286000000002,164.2
39122,22.0,0.399,106.0,165.99286000000004,187.99286000000004,162.0
40622,19.2,0.4,91.7,165.96000000000004,185.16000000000003,159.2
41897,17.1,0.4,80.8,165.96000000000004,183.06000000000003,157.1
43513,14.6,0.399,68.0,165.99286000000004,180.59286000000003,154.6
45053,12.1,0.4,54.9,165.96000000000004,178.06000000000003,152.1
46680,9.6,0.4,42.9,165.96000000000004,175.56000000000003,149.6
48166,7.3,0.401,31.1,165.92714000000004,173.22714000000005,147.3
49455,5.0,0.401,20.0,165.92714000000004,170.92714000000004,145.0
50957,2.5,0.4,9.0,165.96000000000004,168.46000000000004,142.5
55310,0.2,0.4,0.1,165.96000000000004,166.16000000000003,140.2
