Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1956,0.0,0.302,0.0,169.18028000000004,169.18028000000004,158.9
3888,2.4,0.302,7.5,169.18028000000004,171.58028000000004,161.3
5762,4.8,0.302,15.4,169.18028000000004,173.98028000000005,163.70000000000002
7883,7.3,0.302,24.2,169.18028000000004,176.48028000000005,166.20000000000002
9718,9.7,0.302,33.5,169.18028000000004,178.88028000000003,168.6
11850,12.3,0.304,43.3,169.11456000000004,181.41456000000005,171.20000000000002
13793,14.7,0.304,53.2,169.11456000000004,183.81456000000003,173.6
15847,17.2,0.304,63.7,169.11456000000004,186.31456000000003,176.1
17725,19.7,0.306,74.4,169.04884000000004,188.74884000000003,178.6
19700,22.2,0.306,85.6,169.04884000000004,191.24884000000003,181.1
21538,24.6,0.308,97.0,168.98312000000004,193.58312000000004,183.5
23513,27.3,0.311,110.7,168.88454000000004,196.18454000000006,186.20000000000002
25328,29.7,0.313,122.9,168.81882000000004,198.51882000000003,188.6
27223,32.2,0.317,136.3,168.68738000000005,200.88738000000006,191.10000000000002
28963,34.5,0.321,150.1,168.55594000000002,203.05594000000002,193.4
30972,37.1,0.324,165.4,168.45736000000002,205.55736000000002,196.0
33770,39.8,0.328,182.1,168.32592000000002,208.12592,198.7
35910,36.9,0.315,157.7,168.75310000000005,205.65310000000005,195.8
38163,34.3,0.305,139.2,169.08170000000004,203.38170000000002,193.2
40321,31.9,0.301,125.7,169.21314000000004,201.11314000000004,190.8
44373,27.0,0.302,102.1,169.18028000000004,196.18028000000004,185.9
46345,24.5,0.301,90.6,169.21314000000004,193.71314000000004,183.4
48303,22.0,0.302,79.6,169.18028000000004,191.18028000000004,180.9
50160,19.4,0.301,68.1,169.21314000000004,188.61314000000004,178.3
52233,16.9,0.302,57.7,169.18028000000004,186.08028000000004,175.8
54226,14.4,0.302,47.3,169.18028000000004,183.58028000000004,173.3
56268,12.1,0.302,38.1,169.18028000000004,181.28028000000003,171.0
58265,9.5,0.302,28.0,169.18028000000004,178.68028000000004,168.4
60440,6.9,0.302,18.2,169.18028000000004,176.08028000000004,165.8
62128,4.5,0.302,10.1,169.18028000000004,173.68028000000004,163.4
64372,2.1,0.302,3.4,169.18028000000004,171.28028000000003,161.0
68405,-0.7,0.302,0.0,169.18028000000004,168.48028000000005,158.20000000000002
