Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1583,0.0,0.402,0.0,165.89428000000004,165.89428000000004,157.3
4457,3.5,0.402,13.4,165.89428000000004,169.39428000000004,160.8
6486,6.4,0.404,26.2,165.82856000000004,172.22856000000004,163.70000000000002
8690,8.7,0.402,36.8,165.89428000000004,174.59428000000003,166.0
10646,11.3,0.402,49.3,165.89428000000004,177.19428000000005,168.60000000000002
12919,13.7,0.402,61.6,165.89428000000004,179.59428000000003,171.0
14854,16.1,0.405,74.7,165.79570000000004,181.89570000000003,173.4
17034,18.6,0.404,87.6,165.82856000000004,184.42856000000003,175.9
18990,20.9,0.405,101.1,165.79570000000004,186.69570000000004,178.20000000000002
21066,23.5,0.406,116.0,165.76284000000004,189.26284000000004,180.8
23136,26.1,0.409,131.7,165.66426000000004,191.76426000000004,183.4
25238,28.4,0.411,146.1,165.59854000000004,193.99854000000005,185.70000000000002
27319,30.9,0.413,162.6,165.53282000000004,196.43282000000005,188.20000000000002
29291,33.4,0.416,179.6,165.43424000000005,198.83424000000005,190.70000000000002
31265,35.8,0.421,196.8,165.26994000000002,201.06994000000003,193.10000000000002
33239,38.4,0.424,216.6,165.17136000000002,203.57136000000003,195.70000000000002
36208,41.0,0.428,235.7,165.03992000000002,206.03992000000002,198.3
38123,38.3,0.415,207.2,165.46710000000004,203.76710000000003,195.60000000000002
40113,35.6,0.402,183.9,165.89428000000004,201.49428000000003,192.9
42265,33.2,0.402,168.2,165.89428000000004,199.09428000000003,190.5
44118,30.7,0.402,152.1,165.89428000000004,196.59428000000003,188.0
46098,28.3,0.402,137.8,165.89428000000004,194.19428000000005,185.60000000000002
47809,25.8,0.402,122.4,165.89428000000004,191.69428000000005,183.10000000000002
49650,23.4,0.402,108.4,165.89428000000004,189.29428000000004,180.70000000000002
51401,20.8,0.402,93.2,165.89428000000004,186.69428000000005,178.10000000000002
53323,18.6,0.402,81.3,165.89428000000004,184.49428000000003,175.9
55380,16.0,0.402,67.3,165.89428000000004,181.89428000000004,173.3
57395,13.4,0.402,53.8,165.89428000000004,179.29428000000004,170.70000000000002
59270,11.1,0.402,41.8,165.89428000000004,176.99428000000003,168.4
61201,8.6,0.402,29.4,165.89428000000004,174.49428000000003,165.9
62904,6.4,0.402,19.0,165.89428000000004,172.29428000000004,163.70000000000002
64938,3.8,0.402,8.8,165.89428000000004,169.69428000000005,161.10000000000002
69072,2.0,0.402,3.6,165.89428000000004,167.89428000000004,159.3
