Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2124,0.0,0.395,0.0,191.69870000000003,191.69870000000003,172.5
4225,2.6,0.396,3.8,191.65896000000004,194.25896000000003,175.1
6077,5.2,0.398,9.4,191.57948000000002,196.77948,177.7
9788,10.0,0.404,26.3,191.34104000000002,201.34104000000002,182.5
11631,12.7,0.404,37.5,191.34104000000002,204.04104,185.2
13328,14.8,0.404,48.3,191.34104000000002,206.14104000000003,187.3
17423,19.7,0.402,73.7,191.42052,211.12052,192.2
19217,22.6,0.404,91.0,191.34104000000002,213.94104000000002,195.1
21727,24.8,0.402,103.3,191.42052,216.22052000000002,197.3
23669,27.8,0.402,121.4,191.42052,219.22052000000002,200.3
26024,29.6,0.402,132.5,191.42052,221.02052,202.1
28261,32.3,0.402,150.3,191.42052,223.72052000000002,204.8
30197,34.5,0.402,166.8,191.42052,225.92052,207.0
32252,37.2,0.402,186.4,191.42052,228.62052,209.7
34151,39.3,0.404,203.9,191.34104000000002,230.64104000000003,211.8
36443,41.8,0.402,224.7,191.42052,233.22052000000002,214.3
39400,44.3,0.402,247.0,191.42052,235.72052000000002,216.8
41256,41.9,0.383,201.9,192.17558000000002,234.07558000000003,214.4
43231,39.6,0.367,170.9,192.81142000000003,232.41142000000002,212.1
45070,36.9,0.362,144.9,193.01012000000003,229.91012000000003,209.4
47404,34.7,0.362,130.2,193.01012000000003,227.71012000000002,207.2
49281,32.0,0.362,112.3,193.01012000000003,225.01012000000003,204.5
51255,29.7,0.361,97.9,193.04986000000002,222.74986,202.2
52692,27.1,0.36,80.6,193.08960000000002,220.1896,199.6
54810,24.8,0.361,69.6,193.04986000000002,217.84986000000004,197.3
56865,21.8,0.361,54.2,193.04986000000002,214.84986000000004,194.3
58642,19.9,0.361,44.4,193.04986000000002,212.94986000000003,192.4
60399,17.0,0.36,30.7,193.08960000000002,210.08960000000002,189.5
62296,14.9,0.361,22.1,193.04986000000002,207.94986000000003,187.4
64013,11.7,0.36,12.2,193.08960000000002,204.7896,184.2
65868,10.0,0.361,8.1,193.04986000000002,203.04986000000002,182.5
67703,6.9,0.361,3.0,193.04986000000002,199.94986000000003,179.4
69682,5.0,0.36,0.9,193.08960000000002,198.08960000000002,177.5
71537,1.6,0.361,2.3,193.04986000000002,194.64986000000002,174.1
76587,0.0,0.361,2.7,193.04986000000002,193.04986000000002,172.5
