Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1648,0.0,0.599,0.0,159.42086000000003,159.42086000000003,152.1
3447,2.3,0.599,3.3,159.42086000000003,161.72086000000004,154.4
5440,5.0,0.599,8.1,159.42086000000003,164.42086000000003,157.1
7080,7.3,0.599,16.9,159.42086000000003,166.72086000000004,159.4
9053,9.8,0.599,29.3,159.42086000000003,169.22086000000004,161.9
10831,12.3,0.599,44.4,159.42086000000003,171.72086000000004,164.4
12748,14.7,0.6,59.9,159.38800000000003,174.08800000000002,166.79999999999998
14243,17.0,0.6,76.2,159.38800000000003,176.38800000000003,169.1
16333,19.6,0.6,94.8,159.38800000000003,178.98800000000003,171.7
18077,22.1,0.602,114.0,159.32228000000003,181.42228000000003,174.2
20091,24.3,0.6,130.1,159.38800000000003,183.68800000000005,176.4
23884,29.5,0.604,172.2,159.25656000000004,188.75656000000004,181.6
25863,32.3,0.607,196.4,159.15798000000004,191.45798000000002,184.39999999999998
27697,34.2,0.608,212.5,159.12512000000004,193.32512000000003,186.3
29954,37.1,0.611,239.0,159.02654000000004,196.12654000000003,189.2
32841,39.4,0.611,257.9,159.02654000000004,198.42654000000005,191.5
35077,36.8,0.599,226.7,159.42086000000003,196.22086000000002,188.89999999999998
37036,34.2,0.599,203.2,159.42086000000003,193.62086000000005,186.3
40714,29.3,0.599,160.9,159.42086000000003,188.72086000000004,181.4
42426,26.8,0.598,140.4,159.45372000000003,186.25372000000004,178.9
44401,24.4,0.599,121.1,159.42086000000003,183.82086000000004,176.5
46082,21.9,0.598,101.3,159.45372000000003,181.35372000000004,174.0
47800,19.7,0.598,83.9,159.45372000000003,179.15372000000002,171.79999999999998
49669,17.2,0.599,65.6,159.42086000000003,176.62086000000002,169.29999999999998
51633,14.7,0.599,47.6,159.42086000000003,174.12086000000002,166.79999999999998
53349,12.0,0.599,29.6,159.42086000000003,171.42086000000003,164.1
55246,9.8,0.599,16.9,159.42086000000003,169.22086000000004,161.9
56843,7.1,0.599,5.2,159.42086000000003,166.52086000000003,159.2
58739,5.0,0.598,1.0,159.45372000000003,164.45372000000003,157.1
60367,2.4,0.599,0.3,159.42086000000003,161.82086000000004,154.5
65421,0.0,0.598,0.1,159.45372000000003,159.45372000000003,152.1
