Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1526,0.0,0.599,0.0,159.42086000000003,159.42086000000003,152.1
3405,2.6,0.599,10.2,159.42086000000003,162.02086000000003,154.7
5740,5.2,0.599,23.3,159.42086000000003,164.62086000000002,157.29999999999998
7656,7.9,0.599,39.9,159.42086000000003,167.32086000000004,160.0
9791,10.2,0.599,54.9,159.42086000000003,169.62086000000002,162.29999999999998
11747,12.6,0.599,71.8,159.42086000000003,172.02086000000003,164.7
13803,15.0,0.6,89.6,159.38800000000003,174.38800000000003,167.1
15581,17.6,0.602,109.2,159.32228000000003,176.92228000000003,169.7
17474,19.9,0.6,126.7,159.38800000000003,179.28800000000004,172.0
19211,22.5,0.603,147.6,159.28942000000004,181.78942000000004,174.6
21230,25.0,0.603,167.9,159.28942000000004,184.28942000000004,177.1
23424,27.7,0.605,190.6,159.22370000000004,186.92370000000003,179.79999999999998
25419,29.7,0.607,208.7,159.15798000000004,188.85798000000003,181.79999999999998
27732,32.6,0.61,234.4,159.05940000000004,191.65940000000003,184.7
29900,34.6,0.611,252.7,159.02654000000004,193.62654000000003,186.7
32064,37.4,0.616,279.8,158.86224000000004,196.26224000000005,189.5
34643,39.7,0.62,301.6,158.73080000000004,198.43080000000003,191.8
36597,36.8,0.603,262.6,159.28942000000004,196.08942000000002,188.89999999999998
39033,34.3,0.599,238.9,159.42086000000003,193.72086000000002,186.39999999999998
40931,31.7,0.599,215.5,159.42086000000003,191.12086000000002,183.79999999999998
42984,29.5,0.599,195.6,159.42086000000003,188.92086000000003,181.6
44814,26.9,0.598,173.1,159.45372000000003,186.35372000000004,179.0
46800,24.5,0.599,153.0,159.42086000000003,183.92086000000003,176.6
48635,22.2,0.598,134.0,159.45372000000003,181.65372000000002,174.29999999999998
50749,19.5,0.599,112.8,159.42086000000003,178.92086000000003,171.6
52697,17.2,0.599,94.6,159.42086000000003,176.62086000000002,169.29999999999998
54622,14.8,0.599,76.4,159.42086000000003,174.22086000000004,166.9
56698,12.5,0.599,59.8,159.42086000000003,171.92086000000003,164.6
58796,9.8,0.599,41.2,159.42086000000003,169.22086000000004,161.9
60803,7.4,0.599,25.6,159.42086000000003,166.82086000000004,159.5
62738,5.1,0.599,12.7,159.42086000000003,164.52086000000003,157.2
64604,3.0,0.598,4.1,159.45372000000003,162.45372000000003,155.1
70432,1.0,0.599,0.1,159.42086000000003,160.42086000000003,153.1
