Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1099,0.0,0.598,0.0,159.45372000000003,159.45372000000003,152.1
2754,2.5,0.599,9.6,159.42086000000003,161.92086000000003,154.6
4907,4.9,0.599,21.5,159.42086000000003,164.32086000000004,157.0
6984,7.3,0.599,35.7,159.42086000000003,166.72086000000004,159.4
9138,9.7,0.599,51.7,159.42086000000003,169.12086000000002,161.79999999999998
11119,12.2,0.599,69.0,159.42086000000003,171.62086000000002,164.29999999999998
13254,14.7,0.599,87.7,159.42086000000003,174.12086000000002,166.79999999999998
15492,17.5,0.6,108.3,159.38800000000003,176.88800000000003,169.6
17482,19.6,0.599,124.4,159.42086000000003,179.02086000000003,171.7
19218,22.3,0.602,146.3,159.32228000000003,181.62228000000005,174.4
21318,24.7,0.603,165.7,159.28942000000004,183.98942000000002,176.79999999999998
23315,27.1,0.604,186.0,159.25656000000004,186.35656000000003,179.2
25526,29.5,0.607,206.8,159.15798000000004,188.65798000000004,181.6
27502,31.9,0.609,228.9,159.09226000000004,190.99226000000004,184.0
29544,34.3,0.613,251.4,158.96082000000004,193.26082000000002,186.39999999999998
31699,36.5,0.615,271.6,158.8951,195.3951,188.6
34993,39.2,0.618,296.5,158.79652000000004,197.99652000000003,191.3
36769,36.6,0.603,262.4,159.28942000000004,195.88942000000003,188.7
38917,34.5,0.599,241.4,159.42086000000003,193.92086000000003,186.6
40918,31.6,0.599,216.0,159.42086000000003,191.02086000000003,183.7
43175,29.2,0.599,194.9,159.42086000000003,188.62086000000002,181.29999999999998
45092,26.5,0.599,171.8,159.42086000000003,185.92086000000003,178.6
47009,24.3,0.599,152.7,159.42086000000003,183.72086000000004,176.4
48856,21.5,0.599,129.8,159.42086000000003,180.92086000000003,173.6
50659,19.6,0.599,114.7,159.42086000000003,179.02086000000003,171.7
52447,17.0,0.598,94.6,159.45372000000003,176.45372000000003,169.1
54620,14.4,0.599,75.2,159.42086000000003,173.82086000000004,166.5
56511,12.1,0.599,58.5,159.42086000000003,171.52086000000003,164.2
58388,9.4,0.599,39.2,159.42086000000003,168.82086000000004,161.5
60120,7.2,0.599,24.9,159.42086000000003,166.62086000000002,159.29999999999998
62179,4.6,0.599,10.3,159.42086000000003,164.02086000000003,156.7
64912,2.8,0.598,3.8,159.45372000000003,162.25372000000004,154.9
70723,0.7,0.598,0.1,159.45372000000003,160.15372000000002,152.79999999999998
