Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1169,0.0,0.801,0.0,108.10651999999997,108.10651999999997,91.6
2580,2.5,0.801,6.7,108.10651999999997,110.60651999999997,94.1
4007,4.8,0.802,15.9,108.08103999999997,112.88103999999997,96.39999999999999
5489,7.1,0.803,28.9,108.05555999999999,115.15555999999998,98.69999999999999
7045,9.8,0.807,47.7,107.95363999999998,117.75363999999998,101.39999999999999
8497,12.0,0.812,65.5,107.82623999999998,119.82623999999998,103.6
10020,14.7,0.822,89.1,107.57143999999998,122.27143999999998,106.3
11550,17.1,0.828,111.5,107.41855999999999,124.51855999999998,108.69999999999999
13074,19.4,0.834,134.1,107.26567999999997,126.66567999999998,111.0
14549,21.4,0.834,153.8,107.26567999999997,128.66567999999998,113.0
16496,24.1,0.833,180.5,107.29115999999998,131.39115999999999,115.69999999999999
18063,26.4,0.834,205.7,107.26567999999997,133.66567999999998,118.0
20778,29.2,0.831,234.5,107.34211999999998,136.54211999999998,120.8
22255,26.6,0.806,193.4,107.97911999999998,134.57912,118.19999999999999
23887,24.0,0.801,164.9,108.10651999999997,132.10652,115.6
25489,21.7,0.8,143.0,108.13199999999998,129.83199999999997,113.3
27148,19.1,0.8,117.6,108.13199999999998,127.23199999999997,110.69999999999999
28619,17.1,0.8,99.6,108.13199999999998,125.23199999999997,108.69999999999999
30293,14.8,0.801,79.0,108.10651999999997,122.90651999999997,106.39999999999999
32314,12.3,0.801,57.7,108.10651999999997,120.40651999999997,103.89999999999999
33928,9.6,0.8,36.5,108.13199999999998,117.73199999999997,101.19999999999999
37105,4.9,0.801,7.3,108.10651999999997,113.00651999999998,96.5
38584,2.4,0.8,1.1,108.13199999999998,110.53199999999998,94.0
42716,-0.2,0.801,0.0,108.10651999999997,107.90651999999997,91.39999999999999
