Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1754,0.0,0.6,0.0,159.38800000000003,159.38800000000003,152.1
3471,2.4,0.599,2.8,159.42086000000003,161.82086000000004,154.5
5732,5.0,0.599,5.7,159.42086000000003,164.42086000000003,157.1
7530,7.3,0.598,14.4,159.45372000000003,166.75372000000004,159.4
9545,9.9,0.599,27.0,159.42086000000003,169.32086000000004,162.0
11302,12.2,0.599,41.4,159.42086000000003,171.62086000000002,164.29999999999998
13239,14.8,0.599,58.6,159.42086000000003,174.22086000000004,166.9
14813,17.3,0.6,76.3,159.38800000000003,176.68800000000005,169.4
16527,19.9,0.6,95.3,159.38800000000003,179.28800000000004,172.0
18247,22.2,0.6,113.0,159.38800000000003,181.58800000000002,174.29999999999998
19942,24.7,0.602,132.1,159.32228000000003,184.02228000000002,176.79999999999998
21742,27.1,0.603,151.0,159.28942000000004,186.38942000000003,179.2
23679,29.5,0.604,170.5,159.25656000000004,188.75656000000004,181.6
25494,31.9,0.605,191.1,159.22370000000004,191.12370000000004,184.0
27472,34.4,0.609,213.5,159.09226000000004,193.49226000000004,186.5
29358,37.0,0.611,236.9,159.02654000000004,196.02654000000004,189.1
31839,39.4,0.613,257.5,158.96082000000004,198.36082000000005,191.5
34079,36.9,0.599,227.1,159.42086000000003,196.32086000000004,189.0
36149,34.0,0.598,201.2,159.45372000000003,193.45372000000003,186.1
37971,31.8,0.599,182.0,159.42086000000003,191.22086000000004,183.9
40046,29.0,0.599,157.8,159.42086000000003,188.42086000000003,181.1
41763,26.8,0.598,139.3,159.45372000000003,186.25372000000004,178.9
43978,24.3,0.599,119.6,159.42086000000003,183.72086000000004,176.4
45736,21.8,0.599,99.5,159.42086000000003,181.22086000000004,173.9
47729,19.3,0.598,80.6,159.45372000000003,178.75372000000004,171.4
49314,17.0,0.598,63.7,159.45372000000003,176.45372000000003,169.1
51465,14.8,0.599,47.9,159.42086000000003,174.22086000000004,166.9
53294,12.1,0.599,29.8,159.42086000000003,171.52086000000003,164.2
55397,9.7,0.599,16.2,159.42086000000003,169.12086000000002,161.79999999999998
57351,7.3,0.598,5.8,159.45372000000003,166.75372000000004,159.4
59366,4.8,0.599,1.1,159.42086000000003,164.22086000000004,156.9
61045,2.6,0.599,0.3,159.42086000000003,162.02086000000003,154.7
65514,0.7,0.599,0.1,159.42086000000003,160.12086000000002,152.79999999999998
