Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1749,0.0,0.197,0.0,172.63058000000004,172.63058000000004,162.4
3461,2.6,0.197,5.5,172.63058000000004,175.23058000000003,165.0
5585,5.3,0.198,11.8,172.59772000000004,177.89772000000005,167.70000000000002
7328,7.3,0.198,16.8,172.59772000000004,179.89772000000005,169.70000000000002
9279,10.1,0.197,23.9,172.63058000000004,182.73058000000003,172.5
10912,12.3,0.2,29.9,172.53200000000004,184.83200000000005,174.70000000000002
12913,15.1,0.2,37.8,172.53200000000004,187.63200000000003,177.5
14588,17.4,0.201,44.5,172.49914000000004,189.89914000000005,179.8
16559,20.1,0.202,52.8,172.46628000000004,192.56628000000003,182.5
18263,22.4,0.202,60.2,172.46628000000004,194.86628000000005,184.8
20223,25.2,0.206,69.7,172.33484000000004,197.53484000000003,187.6
21955,27.4,0.207,77.5,172.30198000000004,199.70198000000005,189.8
23982,30.1,0.211,87.5,172.17054000000005,202.27054000000004,192.5
25746,32.2,0.212,95.9,172.13768000000005,204.33768000000003,194.60000000000002
27703,35.1,0.216,108.6,172.00624000000005,207.10624000000004,197.5
29341,37.1,0.219,117.9,171.90766000000005,209.00766000000004,199.5
31770,40.0,0.224,131.5,171.74336000000002,211.74336000000002,202.4
33510,37.4,0.213,113.9,172.10482000000005,209.50482000000005,199.8
35347,34.9,0.206,100.4,172.33484000000004,207.23484000000005,197.3
37204,32.4,0.2,88.4,172.53200000000004,204.93200000000004,194.8
38498,29.8,0.194,77.0,172.72916000000004,202.52916000000005,192.20000000000002
40614,27.4,0.196,70.6,172.66344000000004,200.06344000000004,189.8
42489,24.9,0.197,62.8,172.63058000000004,197.53058000000004,187.3
44324,22.4,0.196,55.1,172.66344000000004,195.06344000000004,184.8
46280,19.8,0.196,47.5,172.66344000000004,192.46344000000005,182.20000000000002
47775,17.3,0.196,40.0,172.66344000000004,189.96344000000005,179.70000000000002
49860,14.9,0.196,33.5,172.66344000000004,187.56344000000004,177.3
51716,12.5,0.197,27.0,172.63058000000004,185.13058000000004,174.9
53653,10.0,0.197,20.1,172.63058000000004,182.63058000000004,172.4
55276,7.4,0.197,13.5,172.63058000000004,180.03058000000004,169.8
57605,5.2,0.197,8.6,172.63058000000004,177.83058000000003,167.6
59241,2.6,0.196,3.3,172.66344000000004,175.26344000000003,165.0
64032,0.1,0.197,0.1,172.63058000000004,172.73058000000003,162.5
