Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1728,0.0,0.604,0.0,159.25656000000004,159.25656000000004,135.0
3813,2.8,0.604,10.9,159.25656000000004,162.05656000000005,137.8
7586,8.1,0.604,38.7,159.25656000000004,167.35656000000003,143.1
9067,10.6,0.605,54.8,159.22370000000004,169.82370000000003,145.6
10814,12.9,0.605,69.4,159.22370000000004,172.12370000000004,147.9
12295,15.6,0.607,88.2,159.15798000000004,174.75798000000003,150.6
13913,18.0,0.609,105.3,159.09226000000004,177.09226000000004,153.0
15368,20.4,0.61,123.6,159.05940000000004,179.45940000000004,155.4
16924,22.8,0.613,142.3,158.96082000000004,181.76082000000005,157.8
18541,25.7,0.616,164.7,158.86224000000004,184.56224000000003,160.7
20001,27.8,0.62,183.0,158.73080000000004,186.53080000000006,162.8
21521,30.4,0.624,204.9,158.59936000000002,188.99936000000002,165.4
23072,32.7,0.629,225.7,158.43506000000002,191.13506,167.7
24448,34.9,0.633,247.1,158.30362000000002,193.20362000000003,169.9
26050,37.6,0.641,273.5,158.04074000000003,195.64074000000002,172.6
27965,39.8,0.644,294.8,157.94216000000003,197.74216,174.8
29258,37.7,0.633,269.0,158.30362000000002,196.00362,172.7
30719,34.7,0.621,238.0,158.69794000000002,193.39794,169.7
32341,32.7,0.614,218.8,158.92796000000004,191.62796000000003,167.7
33682,30.0,0.605,193.2,159.22370000000004,189.22370000000004,165.0
35166,27.6,0.603,173.1,159.28942000000004,186.88942000000003,162.6
38124,22.7,0.603,134.2,159.28942000000004,181.98942000000002,157.7
39442,20.2,0.602,115.7,159.32228000000003,179.52228000000002,155.2
40917,18.0,0.603,99.6,159.28942000000004,177.28942000000004,153.0
44091,13.1,0.604,63.4,159.25656000000004,172.35656000000003,148.1
45950,10.6,0.603,45.9,159.28942000000004,169.88942000000003,145.6
47626,8.3,0.604,30.6,159.25656000000004,167.55656000000005,143.3
49231,6.0,0.604,15.7,159.25656000000004,165.25656000000004,141.0
50795,3.5,0.603,4.9,159.28942000000004,162.78942000000004,138.5
56329,1.1,0.604,0.1,159.25656000000004,160.35656000000003,136.1
