Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1668,0.0,0.197,0.0,172.63058000000004,172.63058000000004,162.4
3282,2.5,0.197,5.3,172.63058000000004,175.13058000000004,164.9
5316,5.2,0.198,11.6,172.59772000000004,177.79772000000003,167.6
7017,7.4,0.198,17.0,172.59772000000004,179.99772000000004,169.8
8993,10.0,0.198,23.9,172.59772000000004,182.59772000000004,172.4
10782,12.5,0.198,30.7,172.59772000000004,185.09772000000004,174.9
12687,15.0,0.2,37.6,172.53200000000004,187.53200000000004,177.4
14596,17.5,0.201,45.0,172.49914000000004,189.99914000000004,179.9
16552,20.1,0.201,52.8,172.49914000000004,192.59914000000003,182.5
18311,22.3,0.203,59.9,172.43342000000004,194.73342000000005,184.70000000000002
20333,24.9,0.205,68.5,172.36770000000004,197.26770000000005,187.3
22086,27.4,0.207,77.5,172.30198000000004,199.70198000000005,189.8
24054,30.0,0.209,87.3,172.23626000000004,202.23626000000004,192.4
25801,32.3,0.213,96.7,172.10482000000005,204.40482000000003,194.7
27754,35.0,0.216,108.3,172.00624000000005,207.00624000000005,197.4
29725,37.6,0.219,120.3,171.90766000000005,209.50766000000004,200.0
32207,39.9,0.223,131.0,171.77622000000002,211.67622000000003,202.3
34098,37.5,0.213,114.5,172.10482000000005,209.60482000000005,199.9
36257,34.7,0.205,99.2,172.36770000000004,207.06770000000006,197.10000000000002
38229,32.4,0.198,88.1,172.59772000000004,204.99772000000004,194.8
40056,29.7,0.196,78.0,172.66344000000004,202.36344000000003,192.1
41810,27.2,0.196,69.9,172.66344000000004,199.86344000000003,189.6
43724,24.7,0.197,62.3,172.63058000000004,197.33058000000003,187.1
45659,22.3,0.197,55.1,172.63058000000004,194.93058000000005,184.70000000000002
47577,19.8,0.197,47.5,172.63058000000004,192.43058000000005,182.20000000000002
49450,17.3,0.197,40.3,172.63058000000004,189.93058000000005,179.70000000000002
51751,14.7,0.196,32.9,172.66344000000004,187.36344000000003,177.1
53705,12.4,0.197,26.5,172.63058000000004,185.03058000000004,174.8
55683,10.1,0.197,20.4,172.63058000000004,182.73058000000003,172.5
57220,7.4,0.196,13.4,172.66344000000004,180.06344000000004,169.8
59615,4.8,0.197,7.6,172.63058000000004,177.43058000000005,167.20000000000002
61589,2.5,0.197,3.0,172.63058000000004,175.13058000000004,164.9
66320,0.0,0.197,0.0,172.63058000000004,172.63058000000004,162.4
