Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1754,0.0,0.702,0.0,156.03628000000003,156.03628000000003,133.2
3474,2.3,0.703,6.2,156.00342000000003,158.30342000000005,135.5
5649,4.4,0.703,14.9,156.00342000000003,160.40342000000004,137.6
7280,7.0,0.703,29.5,156.00342000000003,163.00342000000003,140.2
9078,9.4,0.704,45.9,155.97056000000003,165.37056000000004,142.6
10658,11.6,0.704,61.8,155.97056000000003,167.57056000000003,144.79999999999998
12417,14.4,0.704,83.0,155.97056000000003,170.37056000000004,147.6
13916,16.9,0.707,103.7,155.87198000000004,172.77198000000004,150.1
15712,19.5,0.708,124.9,155.83912000000004,175.33912000000004,152.7
17122,21.6,0.709,143.7,155.80626000000004,177.40626000000003,154.79999999999998
18821,24.3,0.712,167.8,155.70768000000004,180.00768000000005,157.5
20245,26.5,0.717,188.2,155.54338,182.04338,159.7
21776,29.1,0.72,213.4,155.44480000000004,184.54480000000004,162.29999999999998
23196,31.5,0.724,238.3,155.31336000000002,186.81336000000002,164.7
24802,34.1,0.731,264.4,155.08334000000002,189.18334000000002,167.29999999999998
26226,36.4,0.735,289.5,154.95190000000002,191.35190000000003,169.6
28545,39.1,0.741,317.2,154.75474000000003,193.85474000000002,172.29999999999998
29934,36.5,0.728,284.0,155.18192000000002,191.68192000000002,169.7
31580,34.1,0.717,256.7,155.54338,189.64338,167.29999999999998
33153,31.4,0.704,227.4,155.97056000000003,187.37056000000004,164.6
34700,29.1,0.702,205.0,156.03628000000003,185.13628000000003,162.29999999999998
36151,26.7,0.702,183.1,156.03628000000003,182.73628000000002,159.89999999999998
37711,24.1,0.703,160.4,156.00342000000003,180.10342000000003,157.29999999999998
39117,21.8,0.703,139.8,156.00342000000003,177.80342000000005,155.0
40820,19.3,0.703,118.0,156.00342000000003,175.30342000000005,152.5
42475,16.9,0.703,97.2,156.00342000000003,172.90342000000004,150.1
44141,14.4,0.703,75.8,156.00342000000003,170.40342000000004,147.6
45609,12.2,0.702,57.6,156.03628000000003,168.23628000000002,145.39999999999998
47169,9.7,0.703,38.3,156.00342000000003,165.70342000000002,142.89999999999998
48522,7.4,0.702,21.8,156.03628000000003,163.43628000000004,140.6
50163,4.7,0.703,7.7,156.00342000000003,160.70342000000002,137.89999999999998
51519,2.6,0.703,2.1,156.00342000000003,158.60342000000003,135.79999999999998
55847,0.2,0.703,0.1,156.00342000000003,156.20342000000002,133.39999999999998
