Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1309,0.0,0.703,0.0,156.00342000000003,156.00342000000003,133.2
2471,2.2,0.702,5.3,156.03628000000003,158.23628000000002,135.39999999999998
4327,4.5,0.703,14.1,156.00342000000003,160.50342000000003,137.7
5705,6.9,0.704,27.5,155.97056000000003,162.87056000000004,140.1
7417,9.4,0.703,43.5,156.00342000000003,165.40342000000004,142.6
8840,12.1,0.704,63.4,155.97056000000003,168.07056000000003,145.29999999999998
10515,14.5,0.704,82.0,155.97056000000003,170.47056000000003,147.7
11953,16.8,0.707,101.0,155.87198000000004,172.67198000000005,150.0
13610,19.2,0.707,120.4,155.87198000000004,175.07198000000002,152.39999999999998
14927,21.6,0.709,141.2,155.80626000000004,177.40626000000003,154.79999999999998
16497,24.2,0.713,164.5,155.67482000000004,179.87482000000003,157.39999999999998
17900,26.9,0.718,190.3,155.51052000000004,182.41052000000005,160.1
19538,29.4,0.721,214.1,155.41194000000002,184.81194000000002,162.6
20997,31.8,0.725,239.1,155.28050000000002,187.08050000000003,165.0
22504,34.0,0.73,261.8,155.11620000000002,189.11620000000002,167.2
24089,36.4,0.736,287.3,154.91904000000002,191.31904000000003,169.6
26098,38.9,0.741,314.8,154.75474000000003,193.65474000000003,172.1
27244,37.1,0.73,289.8,155.11620000000002,192.21620000000001,170.29999999999998
28840,34.1,0.717,255.2,155.54338,189.64338,167.29999999999998
30160,31.8,0.708,230.1,155.83912000000004,187.63912000000005,165.0
31654,29.0,0.703,203.1,156.00342000000003,185.00342000000003,162.2
33026,26.7,0.703,182.0,156.00342000000003,182.70342000000002,159.89999999999998
34509,24.2,0.702,159.9,156.03628000000003,180.23628000000002,157.39999999999998
35926,22.0,0.702,140.1,156.03628000000003,178.03628000000003,155.2
37462,19.2,0.702,115.5,156.03628000000003,175.23628000000002,152.39999999999998
38716,17.0,0.702,96.1,156.03628000000003,173.03628000000003,150.2
40358,14.4,0.703,74.0,156.00342000000003,170.40342000000004,147.6
41677,12.4,0.702,58.0,156.03628000000003,168.43628000000004,145.6
43311,9.6,0.703,36.3,156.00342000000003,165.60342000000003,142.79999999999998
44707,7.4,0.703,21.5,156.00342000000003,163.40342000000004,140.6
46151,4.7,0.703,7.5,156.00342000000003,160.70342000000002,137.89999999999998
47562,2.4,0.702,1.8,156.03628000000003,158.43628000000004,135.6
50994,-0.1,0.704,0.1,155.97056000000003,155.87056000000004,133.1
