Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2493,0.0,0.803,0.0,175.48477999999994,175.48477999999994,155.9
4671,2.4,0.804,6.1,175.44503999999995,177.84503999999995,158.3
6625,4.9,0.804,15.0,175.44503999999995,180.34503999999995,160.8
8800,7.1,0.806,25.9,175.36555999999996,182.46555999999995,163.0
10732,10.0,0.808,44.9,175.28607999999994,185.28607999999994,165.9
14650,14.6,0.815,81.9,175.00789999999995,189.60789999999994,170.5
16947,17.5,0.822,109.0,174.72971999999996,192.22971999999996,173.4
18921,19.7,0.826,130.6,174.57075999999995,194.27075999999994,175.6
20717,22.3,0.834,158.0,174.25283999999994,196.55283999999995,178.20000000000002
22887,24.6,0.839,183.5,174.05413999999996,198.65413999999996,180.5
25269,27.3,0.839,210.6,174.05413999999996,201.35413999999997,183.20000000000002
27381,29.7,0.84,235.4,174.01439999999994,203.71439999999993,185.6
29393,32.1,0.84,260.6,174.01439999999994,206.11439999999993,188.0
31596,34.4,0.837,285.0,174.13361999999995,208.53361999999996,190.3
33992,37.1,0.84,316.3,174.01439999999994,211.11439999999993,193.0
35751,39.3,0.839,341.8,174.05413999999996,213.35413999999997,195.2
38816,42.2,0.837,372.9,174.13361999999995,216.33361999999994,198.10000000000002
41877,44.1,0.837,394.4,174.13361999999995,218.23361999999995,200.0
44471,41.5,0.814,343.8,175.04763999999994,216.54763999999994,197.4
48098,39.3,0.803,313.2,175.48477999999994,214.78477999999996,195.2
50422,36.9,0.803,285.6,175.48477999999994,212.38477999999995,192.8
52178,34.8,0.801,260.4,175.56425999999993,210.36425999999994,190.7
53850,34.7,0.804,262.2,175.44503999999995,210.14503999999994,190.60000000000002
56070,31.7,0.803,228.6,175.48477999999994,207.18477999999993,187.6
58523,29.6,0.802,206.1,175.52451999999994,205.12451999999993,185.5
60522,26.8,0.802,177.4,175.52451999999994,202.32451999999995,182.70000000000002
62676,24.7,0.803,156.5,175.48477999999994,200.18477999999993,180.6
64529,22.3,0.802,132.5,175.52451999999994,197.82451999999995,178.20000000000002
66810,19.5,0.801,104.6,175.56425999999993,195.06425999999993,175.4
68947,17.0,0.801,81.9,175.56425999999993,192.56425999999993,172.9
70602,14.8,0.801,61.8,175.56425999999993,190.36425999999994,170.70000000000002
72720,11.9,0.801,37.8,175.56425999999993,187.46425999999994,167.8
74895,9.9,0.802,24.0,175.52451999999994,185.42451999999994,165.8
77148,7.1,0.801,9.8,175.56425999999993,182.66425999999993,163.0
79625,4.8,0.802,3.5,175.52451999999994,180.32451999999995,160.70000000000002
81759,2.3,0.802,0.6,175.52451999999994,177.82451999999995,158.20000000000002
86932,0.1,0.803,0.0,175.48477999999994,175.58477999999994,156.0
