Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2719,0.0,0.804,0.0,175.44503999999995,175.44503999999995,155.9
5646,2.4,0.804,3.2,175.44503999999995,177.84503999999995,158.3
8226,4.9,0.806,9.3,175.36555999999996,180.26555999999997,160.8
10003,7.5,0.808,20.5,175.28607999999994,182.78607999999994,163.4
12924,10.2,0.811,36.9,175.16685999999996,185.36685999999995,166.1
14393,12.5,0.814,55.9,175.04763999999994,187.54763999999994,168.4
17569,15.1,0.818,78.6,174.88867999999997,189.98867999999996,171.0
19805,17.8,0.824,105.0,174.65023999999994,192.45023999999995,173.70000000000002
21960,19.8,0.83,126.4,174.41179999999994,194.21179999999995,175.70000000000002
24052,22.4,0.837,153.9,174.13361999999995,196.53361999999996,178.3
26371,24.7,0.837,176.7,174.13361999999995,198.83361999999994,180.6
28787,27.5,0.837,206.0,174.13361999999995,201.63361999999995,183.4
31431,29.6,0.837,227.1,174.13361999999995,203.73361999999995,185.5
34035,32.3,0.839,257.1,174.05413999999996,206.35413999999997,188.2
36193,34.6,0.839,281.2,174.05413999999996,208.65413999999996,190.5
38748,37.3,0.839,311.6,174.05413999999996,211.35413999999997,193.2
40964,39.7,0.839,338.9,174.05413999999996,213.75413999999995,195.60000000000002
43938,41.7,0.837,360.6,174.13361999999995,215.83361999999994,197.60000000000002
48365,44.2,0.836,387.7,174.17335999999995,218.37335999999993,200.10000000000002
50663,41.9,0.818,346.3,174.88867999999997,216.78867999999997,197.8
53101,39.7,0.802,311.9,175.52451999999994,215.22451999999993,195.60000000000002
55295,37.1,0.801,281.3,175.56425999999993,212.66425999999993,193.0
57471,34.8,0.8,254.6,175.60399999999996,210.40399999999994,190.7
59945,31.9,0.801,223.8,175.56425999999993,207.46425999999994,187.8
62162,29.8,0.8,202.2,175.60399999999996,205.40399999999997,185.70000000000002
64057,27.0,0.798,172.7,175.68347999999995,202.68347999999995,182.9
66055,24.9,0.798,151.3,175.68347999999995,200.58347999999995,180.8
68013,22.0,0.801,123.2,175.56425999999993,197.56425999999993,177.9
69946,19.9,0.798,102.8,175.68347999999995,195.58347999999995,175.8
71683,17.4,0.798,78.7,175.68347999999995,193.08347999999995,173.3
73576,14.9,0.798,56.6,175.68347999999995,190.58347999999995,170.8
75496,12.4,0.798,35.0,175.68347999999995,188.08347999999995,168.3
77434,10.2,0.798,20.0,175.68347999999995,185.88347999999993,166.1
79469,7.7,0.8,9.2,175.60399999999996,183.30399999999995,163.6
81485,5.3,0.8,3.1,175.60399999999996,180.90399999999997,161.20000000000002
83320,2.7,0.8,0.2,175.60399999999996,178.30399999999995,158.6
88570,0.5,0.8,0.0,175.60399999999996,176.10399999999996,156.4
