Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
3048,0.0,0.197,0.0,172.63058000000004,172.63058000000004,162.4
4765,2.1,0.197,4.4,172.63058000000004,174.73058000000003,164.5
7025,4.7,0.198,10.5,172.59772000000004,177.29772000000003,167.1
8800,7.3,0.198,16.9,172.59772000000004,179.89772000000005,169.70000000000002
10798,9.9,0.198,23.5,172.59772000000004,182.49772000000004,172.3
12555,12.3,0.2,30.1,172.53200000000004,184.83200000000005,174.70000000000002
14604,14.8,0.2,37.3,172.53200000000004,187.33200000000005,177.20000000000002
16467,17.3,0.201,44.6,172.49914000000004,189.79914000000005,179.70000000000002
18309,19.9,0.202,52.5,172.46628000000004,192.36628000000005,182.3
20157,22.6,0.203,61.2,172.43342000000004,195.03342000000004,185.0
21987,24.9,0.206,69.0,172.33484000000004,197.23484000000005,187.3
23789,27.5,0.208,78.1,172.26912000000004,199.76912000000004,189.9
25809,30.0,0.209,87.3,172.23626000000004,202.23626000000004,192.4
27457,32.5,0.213,97.9,172.10482000000005,204.60482000000005,194.9
29242,34.9,0.217,108.0,171.97338000000005,206.87338000000005,197.3
30896,37.3,0.22,119.1,171.87480000000005,209.17480000000006,199.7
33075,39.9,0.224,131.4,171.74336000000002,211.64336000000003,202.3
34771,37.1,0.214,112.6,172.07196000000005,209.17196000000004,199.5
36745,34.7,0.207,99.7,172.30198000000004,207.00198000000006,197.10000000000002
38564,32.1,0.198,87.0,172.59772000000004,204.69772000000003,194.5
40501,29.6,0.196,77.6,172.66344000000004,202.26344000000003,192.0
42016,27.2,0.196,69.3,172.66344000000004,199.86344000000003,189.6
44150,24.7,0.196,62.1,172.66344000000004,197.36344000000003,187.1
45945,22.2,0.196,54.3,172.66344000000004,194.86344000000003,184.6
47804,19.7,0.197,46.9,172.63058000000004,192.33058000000003,182.1
49483,17.1,0.197,39.3,172.63058000000004,189.73058000000003,179.5
51750,14.7,0.197,32.8,172.63058000000004,187.33058000000003,177.1
53513,12.2,0.196,25.7,172.66344000000004,184.86344000000003,174.6
55569,9.7,0.197,19.4,172.63058000000004,182.33058000000003,172.1
57146,7.4,0.196,13.5,172.66344000000004,180.06344000000004,169.8
59181,4.7,0.197,7.3,172.63058000000004,177.33058000000003,167.1
60980,2.1,0.197,2.2,172.63058000000004,174.73058000000003,164.5
65288,-0.3,0.197,0.1,172.63058000000004,172.33058000000003,162.1
