Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1931,0.0,0.402,0.0,165.89428000000004,165.89428000000004,140.0
3612,3.1,0.404,12.8,165.82856000000004,168.92856000000003,143.1
6844,7.9,0.402,33.6,165.89428000000004,173.79428000000004,147.9
8081,10.2,0.405,45.1,165.79570000000004,175.99570000000003,150.2
9759,13.0,0.405,58.6,165.79570000000004,178.79570000000004,153.0
11053,15.2,0.407,70.3,165.72998000000004,180.92998000000003,155.2
12734,17.9,0.409,84.7,165.66426000000004,183.56426000000005,157.9
14032,20.2,0.411,97.5,165.59854000000004,185.79854000000003,160.2
15789,22.4,0.413,109.9,165.53282000000004,187.93282000000005,162.4
17240,24.9,0.416,124.8,165.43424000000005,190.33424000000005,164.9
18721,27.4,0.421,141.0,165.26994000000002,192.66994000000003,167.4
20250,30.1,0.424,159.3,165.17136000000002,195.27136000000002,170.1
21872,32.7,0.428,176.6,165.03992000000002,197.73992000000004,172.7
24530,37.6,0.44,214.8,164.64560000000003,202.24560000000002,177.6
26120,39.9,0.445,233.5,164.48130000000003,204.38130000000004,179.9
27426,37.6,0.434,209.5,164.84276000000003,202.44276000000002,177.6
28819,35.2,0.423,189.0,165.20422000000002,200.40422,175.2
30336,32.8,0.416,169.5,165.43424000000005,198.23424000000006,172.8
31677,30.1,0.406,150.2,165.76284000000004,195.86284000000003,170.1
33093,27.9,0.401,135.1,165.92714000000004,193.82714000000004,167.9
34590,25.5,0.4,121.0,165.96000000000004,191.46000000000004,165.5
36104,22.8,0.4,105.8,165.96000000000004,188.76000000000005,162.8
37684,20.4,0.401,93.5,165.92714000000004,186.32714000000004,160.4
39062,17.8,0.401,80.0,165.92714000000004,183.72714000000005,157.8
40480,15.4,0.401,68.1,165.92714000000004,181.32714000000004,155.4
41927,13.1,0.401,56.1,165.92714000000004,179.02714000000003,153.1
43395,10.6,0.401,44.1,165.92714000000004,176.52714000000003,150.6
44829,8.1,0.401,31.6,165.92714000000004,174.02714000000003,148.1
47764,3.2,0.401,9.0,165.92714000000004,169.12714000000003,143.2
51176,0.8,0.401,0.1,165.92714000000004,166.72714000000005,140.8
