Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1447,0.0,0.703,0.0,156.00342000000003,156.00342000000003,148.24
2846,2.1,0.703,5.7,156.00342000000003,158.10342000000003,150.34
4687,4.4,0.703,14.9,156.00342000000003,160.40342000000004,152.64000000000001
5916,6.7,0.703,28.4,156.00342000000003,162.70342000000002,154.94
7940,9.3,0.703,45.1,156.00342000000003,165.30342000000005,157.54000000000002
9375,11.6,0.706,62.3,155.90484000000004,167.50484000000003,159.84
11082,14.1,0.706,81.2,155.90484000000004,170.00484000000003,162.34
12551,16.5,0.706,100.8,155.90484000000004,172.40484000000004,164.74
14168,19.1,0.708,122.5,155.83912000000004,174.93912000000003,167.34
15624,21.5,0.709,142.8,155.80626000000004,177.30626000000004,169.74
17343,24.0,0.712,165.1,155.70768000000004,179.70768000000004,172.24
18862,26.7,0.717,190.2,155.54338,182.24338,174.94
20532,28.9,0.718,212.0,155.51052000000004,184.41052000000005,177.14000000000001
22224,31.6,0.724,239.5,155.31336000000002,186.91336,179.84
23747,34.1,0.73,265.5,155.11620000000002,189.21620000000001,182.34
25229,36.3,0.736,289.7,154.91904000000002,191.21904,184.54000000000002
27161,38.7,0.741,315.1,154.75474000000003,193.45474000000002,186.94
28600,36.2,0.728,283.0,155.18192000000002,191.38192000000004,184.44
30188,34.1,0.718,258.4,155.51052000000004,189.61052000000004,182.34
31593,31.6,0.707,230.9,155.87198000000004,187.47198000000003,179.84
33071,29.0,0.702,205.6,156.03628000000003,185.03628000000003,177.24
34744,26.6,0.702,183.7,156.03628000000003,182.63628000000003,174.84
36266,23.9,0.703,159.5,156.00342000000003,179.90342000000004,172.14000000000001
37617,21.6,0.703,139.0,156.00342000000003,177.60342000000003,169.84
39174,19.0,0.703,116.6,156.00342000000003,175.00342000000003,167.24
40716,16.4,0.703,93.8,156.00342000000003,172.40342000000004,164.64000000000001
42168,14.2,0.703,75.0,156.00342000000003,170.20342000000002,162.44
43811,11.9,0.703,56.7,156.00342000000003,167.90342000000004,160.14000000000001
45567,9.4,0.703,37.1,156.00342000000003,165.40342000000004,157.64000000000001
47283,7.1,0.702,21.1,156.03628000000003,163.13628000000003,155.34
48767,4.6,0.704,7.8,155.97056000000003,160.57056000000003,152.84
53730,-0.2,0.703,2.1,156.00342000000003,155.80342000000005,148.04000000000002
