Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1553,0.0,0.197,0.0,172.63058000000004,172.63058000000004,162.4
2872,2.2,0.198,5.2,172.59772000000004,174.79772000000003,164.6
5350,4.9,0.198,11.4,172.59772000000004,177.49772000000004,167.3
8872,9.7,0.198,23.5,172.59772000000004,182.29772000000003,172.1
10421,12.0,0.2,29.6,172.53200000000004,184.53200000000004,174.4
12475,14.9,0.2,37.5,172.53200000000004,187.43200000000004,177.3
14193,17.6,0.201,45.5,172.49914000000004,190.09914000000003,180.0
16124,20.1,0.202,52.9,172.46628000000004,192.56628000000003,182.5
17826,22.4,0.203,60.2,172.43342000000004,194.83342000000005,184.8
19656,24.9,0.206,68.4,172.33484000000004,197.23484000000005,187.3
21382,27.3,0.208,76.7,172.26912000000004,199.56912000000005,189.70000000000002
23305,29.9,0.209,86.3,172.23626000000004,202.13626000000005,192.3
25111,32.2,0.213,95.3,172.10482000000005,204.30482000000006,194.60000000000002
26935,34.9,0.217,106.8,171.97338000000005,206.87338000000005,197.3
28760,37.1,0.219,116.5,171.90766000000005,209.00766000000004,199.5
31237,39.8,0.223,129.0,171.77622000000002,211.57622000000003,202.2
33233,37.2,0.213,111.6,172.10482000000005,209.30482000000006,199.60000000000002
35172,34.8,0.206,98.6,172.33484000000004,207.13484000000005,197.2
36962,32.3,0.198,86.2,172.59772000000004,204.89772000000005,194.7
38858,29.9,0.196,77.0,172.66344000000004,202.56344000000004,192.3
40619,27.3,0.196,68.8,172.66344000000004,199.96344000000005,189.70000000000002
42512,24.9,0.196,61.5,172.66344000000004,197.56344000000004,187.3
44272,22.3,0.196,53.6,172.66344000000004,194.96344000000005,184.70000000000002
46230,19.7,0.197,45.8,172.63058000000004,192.33058000000003,182.1
48057,17.3,0.197,39.1,172.63058000000004,189.93058000000005,179.70000000000002
50082,14.8,0.196,31.9,172.66344000000004,187.46344000000005,177.20000000000002
51919,12.4,0.197,25.3,172.63058000000004,185.03058000000004,174.8
54024,9.8,0.197,18.5,172.63058000000004,182.43058000000005,172.20000000000002
55980,7.5,0.197,12.8,172.63058000000004,180.13058000000004,169.9
57825,5.0,0.197,7.1,172.63058000000004,177.63058000000004,167.4
59511,2.6,0.196,2.2,172.66344000000004,175.26344000000003,165.0
63535,0.1,0.197,0.1,172.63058000000004,172.73058000000003,162.5
