Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
8049,0.0,0.797,0.0,152.91458000000003,152.91458000000003,125.9
10042,2.4,0.797,0.7,152.91458000000003,155.31458000000003,128.3
11633,5.1,0.798,0.6,152.88172000000003,157.98172000000002,131.0
13741,7.6,0.796,4.5,152.94744000000003,160.54744000000002,133.5
15298,10.1,0.797,12.8,152.91458000000003,163.01458000000002,136.0
17151,12.3,0.797,24.7,152.91458000000003,165.21458000000004,138.20000000000002
18812,14.9,0.797,41.1,152.91458000000003,167.81458000000003,140.8
20500,17.2,0.798,58.8,152.88172000000003,170.08172000000002,143.1
23243,22.0,0.801,101.0,152.78314000000003,174.78314000000003,147.9
24940,24.6,0.8,123.3,152.81600000000003,177.41600000000003,150.5
26557,27.0,0.802,146.2,152.75028000000003,179.75028000000003,152.9
28056,29.6,0.804,171.4,152.68456000000003,182.28456000000003,155.5
29984,31.7,0.807,191.7,152.58598000000003,184.28598000000002,157.6
31413,34.1,0.809,217.3,152.52026,186.62026,160.0
33002,36.8,0.814,245.6,152.35596000000004,189.15596000000005,162.7
35081,39.2,0.818,271.5,152.22452000000004,191.42452000000003,165.10000000000002
36578,37.0,0.807,243.3,152.58598000000003,189.58598000000003,162.9
38090,34.5,0.797,214.6,152.91458000000003,187.41458000000003,160.4
39693,32.1,0.797,189.7,152.91458000000003,185.01458000000002,158.0
41070,29.6,0.796,165.6,152.94744000000003,182.54744000000002,155.5
42625,27.2,0.796,142.7,152.94744000000003,180.14744000000002,153.1
44124,24.7,0.796,118.3,152.94744000000003,177.64744000000002,150.6
45660,22.1,0.797,93.9,152.91458000000003,175.01458000000002,148.0
48652,17.2,0.797,48.2,152.91458000000003,170.11458000000002,143.1
50010,14.8,0.797,28.8,152.91458000000003,167.71458000000004,140.70000000000002
51509,12.4,0.797,13.0,152.91458000000003,165.31458000000003,138.3
55581,9.9,0.797,5.6,152.91458000000003,162.81458000000003,135.8
57174,7.6,0.797,0.6,152.91458000000003,160.51458000000002,133.5
60074,2.7,0.798,0.6,152.88172000000003,155.58172000000002,128.6
64484,0.0,0.797,0.0,152.91458000000003,152.91458000000003,125.9
