Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
2156,0.0,0.302,0.0,169.18028000000004,169.18028000000004,158.9
4217,3.0,0.302,9.1,169.18028000000004,172.18028000000004,161.9
6095,5.8,0.304,18.1,169.11456000000004,174.91456000000005,164.70000000000002
8370,8.0,0.304,26.0,169.11456000000004,177.11456000000004,166.9
10565,10.8,0.304,36.3,169.11456000000004,179.91456000000005,169.70000000000002
12699,13.0,0.304,45.0,169.11456000000004,182.11456000000004,171.9
14658,15.7,0.305,56.1,169.08170000000004,184.78170000000003,174.6
16696,17.9,0.305,65.0,169.08170000000004,186.98170000000005,176.8
18604,20.7,0.306,77.0,169.04884000000004,189.74884000000003,179.6
20629,23.0,0.307,87.2,169.01598000000004,192.01598000000004,181.9
22582,25.7,0.308,100.3,168.98312000000004,194.68312000000003,184.6
24597,28.1,0.31,112.0,168.91740000000004,197.01740000000004,187.0
26596,30.7,0.315,125.7,168.75310000000005,199.45310000000003,189.6
28771,33.0,0.316,137.5,168.72024000000005,201.72024000000005,191.9
30745,35.6,0.318,152.4,168.65452000000005,204.25452000000004,194.5
32863,38.0,0.323,166.7,168.49022000000002,206.49022000000002,196.9
35255,40.5,0.327,182.7,168.35878000000002,208.85878000000002,199.4
37093,37.7,0.315,158.5,168.75310000000005,206.45310000000006,196.60000000000002
39169,35.1,0.305,140.3,169.08170000000004,204.18170000000003,194.0
41328,32.7,0.302,127.4,169.18028000000004,201.88028000000003,191.60000000000002
43344,30.3,0.302,115.4,169.18028000000004,199.48028000000005,189.20000000000002
45297,27.9,0.301,104.5,169.21314000000004,197.11314000000004,186.8
47134,25.3,0.301,92.0,169.21314000000004,194.51314000000005,184.20000000000002
49331,22.9,0.302,81.5,169.18028000000004,192.08028000000004,181.8
51388,20.2,0.302,70.0,169.18028000000004,189.38028000000003,179.1
53444,17.8,0.302,59.7,169.18028000000004,186.98028000000005,176.70000000000002
55577,15.1,0.302,48.5,169.18028000000004,184.28028000000003,174.0
57849,12.9,0.302,39.4,169.18028000000004,182.08028000000004,171.8
59751,10.3,0.301,29.2,169.21314000000004,179.51314000000005,169.20000000000002
61991,7.8,0.302,20.0,169.18028000000004,176.98028000000005,166.70000000000002
63822,5.4,0.302,11.9,169.18028000000004,174.58028000000004,164.3
65913,3.0,0.302,5.1,169.18028000000004,172.18028000000004,161.9
68772,0.1,0.302,0.4,169.18028000000004,169.28028000000003,159.0
70290,0.0,0.304,0.0,169.11456000000004,169.11456000000004,158.9
