Time,Length,Pressure,Force,Estimated Unstretched Length,Estimated Stretched Length,Real Stretched Length
1359,0.0,0.702,0.0,110.62903999999999,110.62903999999999,110.01
3870,2.6,0.702,8.1,110.62903999999999,113.22903999999998,112.61
5032,5.5,0.704,20.0,110.57807999999999,116.07807999999999,115.51
6914,7.6,0.708,32.7,110.47616,118.07615999999999,117.61
8379,10.1,0.712,49.2,110.37423999999999,120.47423999999998,120.11
9908,12.4,0.718,66.1,110.22135999999998,122.62135999999998,122.41000000000001
11441,14.9,0.726,87.3,110.01751999999999,124.91752,124.91000000000001
12977,17.3,0.735,108.3,109.78819999999999,127.08819999999999,127.31
14469,20.0,0.743,134.6,109.58435999999998,129.58435999999998,130.01
16013,22.3,0.742,154.6,109.60983999999999,131.90984,132.31
17342,24.4,0.742,175.4,109.60983999999999,134.00984,134.41
19044,26.8,0.742,199.0,109.60983999999999,136.40984,136.81
20527,29.4,0.745,227.7,109.53339999999999,138.93339999999998,139.41
22252,29.3,0.739,220.6,109.68627999999998,138.98628,139.31
23876,26.7,0.713,183.1,110.34875999999998,137.04876,136.71
25392,24.4,0.702,157.1,110.62903999999999,135.02903999999998,134.41
26961,21.9,0.702,134.9,110.62903999999999,132.52903999999998,131.91
28427,19.3,0.701,112.5,110.65451999999999,129.95452,129.31
30102,16.9,0.703,92.9,110.60355999999999,127.50356,126.91
31303,14.7,0.699,74.5,110.70548,125.40548,124.71000000000001
33032,12.3,0.702,56.3,110.62903999999999,122.92903999999999,122.31
34575,9.6,0.702,37.0,110.62903999999999,120.22903999999998,119.61
36189,7.4,0.702,22.4,110.62903999999999,118.02904,117.41000000000001
37770,4.8,0.702,8.2,110.62903999999999,115.42903999999999,114.81
39636,2.7,0.702,2.5,110.62903999999999,113.32903999999999,112.71000000000001
45015,0.2,0.703,0.0,110.60355999999999,110.80355999999999,110.21000000000001
